Date         ,Contract     ,Futures      ,20 Day Vol
1998-02-23 00:00:00,199803,21.79,0.47654826
1998-02-24 00:00:00,199803,22.16,0.47219658000000003
1998-02-25 00:00:00,199803,23,0.48981502
1998-02-26 00:00:00,199804,22.84,0.43725142
1998-03-02 00:00:00,199804,22.92,0.3610609
1998-03-03 00:00:00,199804,22.41,0.35615028000000004
1998-03-04 00:00:00,199804,22.28,0.35439248
1998-03-05 00:00:00,199804,21.41,0.38115178
1998-03-06 00:00:00,199804,21.29,0.36724744000000004
1998-03-09 00:00:00,199804,21.69,0.37233564
1998-03-10 00:00:00,199804,21.37,0.33466253
1998-03-11 00:00:00,199804,21.72,0.33195791999999996
1998-03-12 00:00:00,199804,21.34,0.33589818
1998-03-13 00:00:00,199804,21.37,0.32555364
1998-03-16 00:00:00,199804,21.55,0.29696660999999996
1998-03-17 00:00:00,199804,21.55,0.26365458
1998-03-18 00:00:00,199804,22.39,0.27104072
1998-03-19 00:00:00,199804,23,0.28477805
1998-03-20 00:00:00,199804,23.43,0.29068120000000003
1998-03-23 00:00:00,199804,23.51,0.29020219999999997
1998-03-24 00:00:00,199804,23.3,0.28667749
1998-03-25 00:00:00,199804,23.65,0.28187092
1998-03-26 00:00:00,199804,23.38,0.28195328
1998-03-27 00:00:00,199804,23,0.28771133
1998-03-30 00:00:00,199805,24.09,0.28334796
1998-03-31 00:00:00,199805,25.22,0.31930874
1998-04-01 00:00:00,199805,25.01,0.32029519
1998-04-02 00:00:00,199805,25.62,0.30396460000000003
1998-04-03 00:00:00,199805,25.56,0.30364282
1998-04-06 00:00:00,199805,25.35,0.29666955
1998-04-07 00:00:00,199805,26.68,0.34281823
1998-04-08 00:00:00,199805,26.89,0.34117005
1998-04-09 00:00:00,199805,26.57,0.33854422999999995
1998-04-13 00:00:00,199805,24.79,0.33854422999999995
1998-05-14 00:00:00,199806,22,0.41238501
1998-05-15 00:00:00,199806,21.78,0.41391305
1998-05-18 00:00:00,199806,21.34,0.42013424
1998-05-19 00:00:00,199806,21.49,0.39857314000000005
1998-05-20 00:00:00,199806,21.69,0.32150253
1998-05-21 00:00:00,199806,20.67,0.34671678
1998-05-22 00:00:00,199806,20.94,0.34966014
1998-05-26 00:00:00,199806,20.95,0.3231331
1998-05-27 00:00:00,199806,20.17,0.34757741000000003
1998-05-28 00:00:00,199807,20.71,0.32435896
1998-05-29 00:00:00,199807,21.7,0.34952867
1998-06-01 00:00:00,199807,21.91,0.350762
1998-06-02 00:00:00,199807,21.56,0.34679792
1998-06-03 00:00:00,199807,21.06,0.35245857
1998-06-04 00:00:00,199807,20.2,0.3615068
1998-06-05 00:00:00,199807,20.27,0.35948659
1998-06-08 00:00:00,199807,19.76,0.37032749000000004
1998-06-09 00:00:00,199807,19.38,0.37051845
1998-06-10 00:00:00,199807,19.3,0.36588324
1998-06-11 00:00:00,199807,19.7,0.36199546
1998-06-12 00:00:00,199807,20.35,0.37954546
1998-06-15 00:00:00,199807,21,0.39421963
1998-06-16 00:00:00,199807,19.89,0.43134973000000004
1998-06-17 00:00:00,199807,21.74,0.53349422
1998-06-18 00:00:00,199807,21.44,0.53496569
1998-06-19 00:00:00,199807,22.84,0.55706368
1998-06-22 00:00:00,199807,23.62,0.56868818
1998-06-23 00:00:00,199807,23.91,0.5702347
1998-06-24 00:00:00,199807,23.36,0.5630143799999999
1998-06-25 00:00:00,199807,23.64,0.56295298
1998-06-26 00:00:00,199807,23.58,0.53827578
1998-06-29 00:00:00,199808,23.89,0.54764191
1998-06-30 00:00:00,199808,24.69,0.55797093
1998-07-01 00:00:00,199808,24.5,0.55340177
1998-07-02 00:00:00,199808,24.39,0.53456064
1998-07-06 00:00:00,199808,23.65,0.5455223
1998-07-07 00:00:00,199808,23.65,0.53835233
1998-07-08 00:00:00,199808,23.66,0.53188108
1998-07-09 00:00:00,199808,23.49,0.53224635
1998-07-10 00:00:00,199808,23.09,0.53139724
1998-07-13 00:00:00,199808,22.49,0.524827
1998-07-14 00:00:00,199808,22.66,0.51333867
1998-07-15 00:00:00,199808,22.31,0.47429667000000003
1998-07-16 00:00:00,199808,21.32,0.40442051
1998-07-17 00:00:00,199808,21.65,0.40452672999999995
1998-07-20 00:00:00,199808,20.95,0.34680498
1998-07-21 00:00:00,199808,19.51,0.41223229000000006
1998-07-22 00:00:00,199808,19.34,0.40811064
1998-07-23 00:00:00,199808,19.48,0.39533036000000005
1998-07-24 00:00:00,199808,20.31,0.42004795
1998-07-28 00:00:00,199808,19.52,0.43795761
1998-07-29 00:00:00,199808,19.42,0.42258128
1998-07-30 00:00:00,199809,19.06,0.4517272
1998-07-31 00:00:00,199809,18.44,0.46657764999999995
1998-08-03 00:00:00,199809,18.69,0.45612194
1998-08-04 00:00:00,199809,18.95,0.45869174
1998-08-07 00:00:00,199809,18.33,0.46826794
1998-08-11 00:00:00,199809,18.12,0.46182825
1998-08-12 00:00:00,199809,18.19,0.45822951
1998-08-13 00:00:00,199809,18.17,0.42473003
1998-08-14 00:00:00,199809,18.77,0.43759388
1998-08-17 00:00:00,199809,20.41,0.51400793
1998-08-18 00:00:00,199809,19.83,0.44844639000000003
1998-08-19 00:00:00,199809,19.17,0.46297500999999996
1998-08-20 00:00:00,199809,19.53,0.46692371
1998-08-21 00:00:00,199809,19.47,0.44057274
1998-08-24 00:00:00,199809,19.26,0.42638212000000003
1998-08-25 00:00:00,199809,18.28,0.4495769
1998-08-26 00:00:00,199809,17.62,0.46798412
1998-08-27 00:00:00,199809,16.72,0.50089506
1998-08-28 00:00:00,199810,16.64,0.45633204
1998-09-01 00:00:00,199810,17.86,0.51792246
1998-09-02 00:00:00,199810,16.52,0.58251378
1998-09-03 00:00:00,199810,17.12,0.59184141
1998-09-08 00:00:00,199810,18.74,0.6681191
1998-09-09 00:00:00,199810,18.33,0.67184901
1998-09-10 00:00:00,199810,19.58,0.71102016
1998-09-11 00:00:00,199810,18.78,0.72614618
1998-09-14 00:00:00,199810,19.45,0.730452
1998-09-15 00:00:00,199810,21.23,0.74971223
1998-09-17 00:00:00,199810,21.38,0.7343330400000001
1998-09-18 00:00:00,199810,22.6,0.75715438
1998-09-21 00:00:00,199810,21.87,0.7659830200000001
1998-09-22 00:00:00,199810,21.86,0.7639522200000001
1998-09-23 00:00:00,199810,21.31,0.74959307
1998-09-24 00:00:00,199810,21.79,0.7424370899999999
1998-09-25 00:00:00,199810,21.81,0.7272841
1998-09-28 00:00:00,199810,20.31,0.7619529300000001
1998-09-29 00:00:00,199811,23.47,0.58588274
1998-09-30 00:00:00,199811,24.33,0.592244
1998-10-01 00:00:00,199811,24.14,0.55515672
1998-10-02 00:00:00,199811,24.32,0.5460031399999999
1998-10-05 00:00:00,199811,23.93,0.5040511999999999
1998-10-06 00:00:00,199811,23.46,0.46007320999999995
1998-10-07 00:00:00,199811,23.93,0.46263086000000003
1998-10-08 00:00:00,199811,22.54,0.46507641
1998-10-09 00:00:00,199811,21.91,0.46988912
1998-10-12 00:00:00,199811,20.89,0.49179844
1998-10-13 00:00:00,199811,20.84,0.40987375
1998-10-14 00:00:00,199811,20.41,0.41644418
1998-10-15 00:00:00,199811,20.95,0.42655061000000005
1998-10-16 00:00:00,199811,21.09,0.40892686
1998-10-19 00:00:00,199811,21.43,0.40358867
1998-10-20 00:00:00,199811,22.02,0.41483116000000003
1998-10-21 00:00:00,199811,21.8,0.41148185
1998-10-23 00:00:00,199811,21.64,0.40740255
1998-10-26 00:00:00,199811,22.98,0.43899048999999996
1998-10-27 00:00:00,199811,21.08,0.5302102200000001
1998-10-28 00:00:00,199811,19.72,0.56615473
1998-10-29 00:00:00,199812,23.48,0.46068596999999994
1998-10-30 00:00:00,199812,22.75,0.47346582
1998-11-02 00:00:00,199812,23.87,0.50197377
1998-11-03 00:00:00,199812,24.36,0.50363039
1998-11-04 00:00:00,199812,23.95,0.5032390999999999
1998-11-05 00:00:00,199812,25.53,0.5311513800000001
1998-11-06 00:00:00,199812,25.53,0.5282083399999999
1998-11-09 00:00:00,199812,24.42,0.5420332
1998-11-10 00:00:00,199812,24.78,0.54397542
1998-11-11 00:00:00,199812,24.32,0.54092332
1998-11-12 00:00:00,199812,23.94,0.54054454
1998-11-13 00:00:00,199812,24.59,0.54864779
1998-11-16 00:00:00,199812,23.05,0.58654273
1998-11-17 00:00:00,199812,22.79,0.58084837
1998-11-18 00:00:00,199812,22.04,0.59141712
1998-11-19 00:00:00,199812,22.13,0.59089713
1998-11-20 00:00:00,199812,21.63,0.59570566
1998-11-23 00:00:00,199812,20.97,0.5683926499999999
1998-11-24 00:00:00,199812,21.49,0.49539301
1998-11-25 00:00:00,199901,21.96,0.42783815
1998-11-30 00:00:00,199901,19.76,0.56604416
1998-12-01 00:00:00,199901,19.58,0.56046733
1998-12-02 00:00:00,199901,18.86,0.55680432
1998-12-03 00:00:00,199901,19.59,0.56970894
1998-12-04 00:00:00,199901,19.78,0.56530229
1998-12-07 00:00:00,199901,21.01,0.57901382
1998-12-08 00:00:00,199901,19.13,0.66714522
1998-12-09 00:00:00,199901,18.47,0.66529648
1998-12-10 00:00:00,199901,18.4,0.66380629
1998-12-11 00:00:00,199901,18.58,0.6617020499999999
1998-12-14 00:00:00,199901,19.52,0.68258529
1998-12-15 00:00:00,199901,19.52,0.67846321
1998-12-16 00:00:00,199901,19.9,0.6560274800000001
1998-12-17 00:00:00,199901,20.64,0.6663076499999999
1998-12-18 00:00:00,199901,20.74,0.65571658
1998-12-21 00:00:00,199901,19.47,0.6927237599999999
1998-12-22 00:00:00,199901,19.25,0.6923656800000001
1998-12-23 00:00:00,199901,19.06,0.68772457
1998-12-24 00:00:00,199901,18.81,0.68686476
1998-12-28 00:00:00,199901,17.88,0.6987904500000001
1998-12-29 00:00:00,199901,17.65,0.59254473
1998-12-30 00:00:00,199902,18.86,0.56289926
1998-12-31 00:00:00,199902,19.45,0.56337723
1999-01-04 00:00:00,199902,20.71,0.59227876
1999-01-05 00:00:00,199902,19.75,0.6142644899999999
1999-01-06 00:00:00,199902,19.31,0.59402733
1999-01-07 00:00:00,199902,18.36,0.54873188
1999-01-08 00:00:00,199902,18.3,0.5434844600000001
1999-01-11 00:00:00,199902,17.79,0.55248413
1999-01-12 00:00:00,199902,18.21,0.55824145
1999-01-13 00:00:00,199902,17.7,0.55252923
1999-01-14 00:00:00,199902,18.09,0.55785106
1999-01-15 00:00:00,199902,17.96,0.55720008
1999-01-19 00:00:00,199902,18.17,0.55021859
1999-01-20 00:00:00,199902,18.27,0.54950805
1999-01-21 00:00:00,199902,18.92,0.50430303
1999-01-22 00:00:00,199902,17.78,0.54818343
1999-01-25 00:00:00,199902,17.14,0.5623120699999999
1999-01-26 00:00:00,199902,17.14,0.5605169
1999-01-27 00:00:00,199902,18.1,0.56730837
1999-01-28 00:00:00,199903,18.6,0.49831261
1999-01-29 00:00:00,199903,17.77,0.50070127
1999-02-01 00:00:00,199903,17.44,0.49389339
1999-02-02 00:00:00,199903,18.18,0.47167525
1999-02-03 00:00:00,199903,17.65,0.46384545000000005
1999-02-04 00:00:00,199903,18.29,0.47516669
1999-02-05 00:00:00,199903,18,0.45465986999999997
1999-02-08 00:00:00,199903,18.18,0.45582313999999996
1999-02-09 00:00:00,199903,18.38,0.45087907
1999-02-10 00:00:00,199903,17.75,0.46067247
1999-02-11 00:00:00,199903,18.37,0.46603174
1999-02-12 00:00:00,199903,18.07,0.46523589
1999-02-16 00:00:00,199903,17.95,0.46542979
1999-02-17 00:00:00,199903,17.76,0.46691171
1999-02-18 00:00:00,199903,17.46,0.47
1999-02-19 00:00:00,199903,17.45,0.45160778999999995
1999-02-22 00:00:00,199903,17.04,0.41535495
1999-02-23 00:00:00,199903,17.1,0.39736632
1999-02-24 00:00:00,199903,16.66,0.40773361
1999-02-25 00:00:00,199904,16.59,0.3547247
1999-02-26 00:00:00,199904,16.28,0.35333086999999996
1999-03-01 00:00:00,199904,17.01,0.34804303
1999-03-02 00:00:00,199904,16.96,0.34617826
1999-03-03 00:00:00,199904,17.23,0.32552582999999996
1999-03-04 00:00:00,199904,17.62,0.32297534
1999-03-05 00:00:00,199904,18.53,0.35591797
1999-03-08 00:00:00,199904,18.59,0.35494256999999996
1999-03-09 00:00:00,199904,19.28,0.3770181
1999-03-10 00:00:00,199904,19.41,0.37603655
1999-03-11 00:00:00,199904,18.2,0.42667559
1999-03-12 00:00:00,199904,17.59,0.43241226
1999-03-15 00:00:00,199904,17.17,0.43677535
1999-03-16 00:00:00,199904,17.17,0.43593522
1999-03-17 00:00:00,199904,17.48,0.43858873000000004
1999-03-18 00:00:00,199904,16.87,0.45149932
1999-03-19 00:00:00,199904,16.99,0.45217652999999997
1999-03-22 00:00:00,199904,17.69,0.45642792
1999-03-23 00:00:00,199904,17.54,0.45730220000000005
1999-03-24 00:00:00,199904,17.59,0.456941
1999-03-25 00:00:00,199904,18.35,0.47407710000000003
1999-03-26 00:00:00,199904,18.54,0.47077376
1999-03-29 00:00:00,199904,18.52,0.44451301
1999-03-30 00:00:00,199905,19.78,0.45716775
1999-03-31 00:00:00,199905,20.13,0.45898539
1999-04-01 00:00:00,199905,20.38,0.45541898000000003
1999-04-05 00:00:00,199905,20.3,0.42719271999999997
1999-04-06 00:00:00,199905,20.13,0.42815959
1999-04-07 00:00:00,199905,20.24,0.40795127000000003
1999-04-08 00:00:00,199905,20.69,0.41401556
1999-04-09 00:00:00,199905,20.96,0.36002428000000003
1999-04-12 00:00:00,199905,21.28,0.34614764000000003
1999-04-13 00:00:00,199905,21.36,0.33802109999999996
1999-04-14 00:00:00,199905,20.96,0.34427560999999995
1999-04-15 00:00:00,199905,21.37,0.34473806
1999-04-16 00:00:00,199905,21.24,0.32346525
1999-04-19 00:00:00,199905,21.69,0.33133654
1999-04-20 00:00:00,199905,21.44,0.30817012
1999-04-21 00:00:00,199905,21.74,0.31064637
1999-04-22 00:00:00,199905,22.25,0.32112896999999996
1999-04-23 00:00:00,199905,22.26,0.27462573
1999-04-26 00:00:00,199905,22.99,0.29603497
1999-04-27 00:00:00,199905,23.31,0.3000185
1999-04-28 00:00:00,199905,23.48,0.24574081
1999-04-29 00:00:00,199906,23.39,0.21958290000000003
1999-04-30 00:00:00,199906,22.53,0.25529187
1999-05-03 00:00:00,199906,23.11,0.27050967
1999-05-04 00:00:00,199906,23.59,0.27889769999999997
1999-05-05 00:00:00,199906,23.59,0.27768643
1999-05-06 00:00:00,199906,22.95,0.28617904
1999-05-07 00:00:00,199906,22.73,0.28405021999999996
1999-05-10 00:00:00,199906,23.02,0.28097684
1999-05-11 00:00:00,199906,22.36,0.29866691
1999-05-12 00:00:00,199906,21.91,0.30075945
1999-05-13 00:00:00,199906,22.82,0.32748154999999995
1999-05-14 00:00:00,199906,22.88,0.32728251
1999-05-17 00:00:00,199906,23.43,0.32991340999999996
1999-05-18 00:00:00,199906,22.62,0.35026774000000005
1999-05-19 00:00:00,199906,22.54,0.34691160000000004
1999-05-20 00:00:00,199906,22.18,0.34456591000000003
1999-05-21 00:00:00,199906,22.25,0.34474597
1999-05-24 00:00:00,199906,21.76,0.33567666
1999-05-25 00:00:00,199906,22,0.33741894
1999-05-26 00:00:00,199906,22.26,0.3399124
1999-05-27 00:00:00,199906,22.26,0.33989896999999997
1999-05-28 00:00:00,199907,23.58,0.34406673
1999-06-01 00:00:00,199907,23.43,0.33385726
1999-06-02 00:00:00,199907,24.07,0.33756354
1999-06-03 00:00:00,199907,23.97,0.33787123999999996
1999-06-04 00:00:00,199907,24.37,0.32996803
1999-06-07 00:00:00,199907,24.42,0.32902083
1999-06-08 00:00:00,199907,23.93,0.33401094
1999-06-09 00:00:00,199907,24.6,0.33282627
1999-06-10 00:00:00,199907,23.55,0.36050173999999996
1999-06-11 00:00:00,199907,23.78,0.33751396
1999-06-14 00:00:00,199907,23.72,0.33713264000000004
1999-06-15 00:00:00,199907,23.67,0.32685516
1999-06-16 00:00:00,199907,23.27,0.31003786
1999-06-17 00:00:00,199907,22.85,0.31611095
1999-06-18 00:00:00,199907,23.08,0.31278878
1999-06-21 00:00:00,199907,22.37,0.33170853
1999-06-22 00:00:00,199907,22.38,0.32035876
1999-06-23 00:00:00,199907,22.64,0.32003751
1999-06-24 00:00:00,199907,22.95,0.32331012000000003
1999-06-25 00:00:00,199907,22.58,0.30819435
1999-06-28 00:00:00,199907,22.62,0.28566838
1999-06-29 00:00:00,199908,24,0.30188108
1999-06-30 00:00:00,199908,23.94,0.28725089
1999-07-01 00:00:00,199908,23.09,0.31428061
1999-07-02 00:00:00,199908,22.87,0.31071197
1999-07-06 00:00:00,199908,21.91,0.34522417
1999-07-07 00:00:00,199908,21.41,0.34787265
1999-07-08 00:00:00,199908,21.62,0.3383097
1999-07-09 00:00:00,199908,21.63,0.30612305
1999-07-12 00:00:00,199908,21.44,0.30565834
1999-07-13 00:00:00,199908,21.76,0.30994257999999997
1999-07-14 00:00:00,199908,21.46,0.31379104
1999-07-15 00:00:00,199908,21.79,0.31278255
1999-07-16 00:00:00,199908,21.87,0.30587281
1999-07-19 00:00:00,199908,22.07,0.30520185
1999-07-20 00:00:00,199908,21.98,0.28658267
1999-07-21 00:00:00,199908,22.53,0.29950672
1999-07-22 00:00:00,199908,23.95,0.36695749
1999-07-23 00:00:00,199908,25.28,0.41083145000000004
1999-07-26 00:00:00,199908,25.42,0.406721
1999-07-27 00:00:00,199908,25.74,0.40617140999999995
1999-07-28 00:00:00,199908,26.01,0.3916539
1999-07-29 00:00:00,199909,25.69,0.39325558
1999-07-30 00:00:00,199909,25.43,0.37358208
1999-08-02 00:00:00,199909,25.75,0.37425577
1999-08-03 00:00:00,199909,25.98,0.3507575
1999-08-04 00:00:00,199909,26.42,0.34726748999999996
1999-08-05 00:00:00,199909,26.47,0.34648001
1999-08-06 00:00:00,199909,26.98,0.35280786
1999-08-09 00:00:00,199909,27.21,0.35325187999999996
1999-08-10 00:00:00,199909,27.48,0.35097943
1999-08-11 00:00:00,199909,27.04,0.35160245
1999-08-12 00:00:00,199909,27.23,0.34957554
1999-08-13 00:00:00,199909,27.45,0.3505529
1999-08-16 00:00:00,199909,27,0.35396819
1999-08-17 00:00:00,199909,27.08,0.35321133000000005
1999-08-18 00:00:00,199909,27.92,0.3601693
1999-08-19 00:00:00,199909,28.98,0.31801956
1999-08-20 00:00:00,199909,29.38,0.24336737
1999-08-23 00:00:00,199909,30.64,0.28432986
1999-08-24 00:00:00,199909,30.59,0.28058738
1999-08-25 00:00:00,199909,30.3,0.28251995999999996
1999-08-26 00:00:00,199909,29.48,0.2943984
1999-08-27 00:00:00,199909,29.12,0.29540493
1999-08-30 00:00:00,199910,29.69,0.28419398
1999-08-31 00:00:00,199910,28.25,0.33167829
1999-09-01 00:00:00,199910,27.37,0.34572251000000004
1999-09-02 00:00:00,199910,24.71,0.5001837100000001
1999-09-03 00:00:00,199910,25.61,0.51085168
1999-09-07 00:00:00,199910,26.77,0.5326189
1999-09-08 00:00:00,199910,26.12,0.53871574
1999-09-09 00:00:00,199910,28.51,0.61940736
1999-09-10 00:00:00,199910,28.01,0.6222975199999999
1999-09-13 00:00:00,199910,27.81,0.62217787
1999-09-14 00:00:00,199910,26.36,0.64841894
1999-09-15 00:00:00,199910,26.28,0.64840418
1999-09-16 00:00:00,199910,25.46,0.6491383999999999
1999-09-17 00:00:00,199910,26.08,0.64421158
1999-09-20 00:00:00,199910,25.19,0.65429811
1999-09-21 00:00:00,199910,24.27,0.6534426999999999
1999-09-22 00:00:00,199910,24.26,0.6534403000000001
1999-09-23 00:00:00,199910,26.97,0.7520165
1999-09-24 00:00:00,199910,26.3,0.7518311599999999
1999-09-27 00:00:00,199910,26.32,0.74962576
1999-09-28 00:00:00,199910,25.6,0.7539049
1999-09-29 00:00:00,199911,28.24,0.62097414
1999-09-30 00:00:00,199911,27.44,0.62245145
1999-10-01 00:00:00,199911,27.93,0.53604882
1999-10-04 00:00:00,199911,26.25,0.56598213
1999-10-05 00:00:00,199911,25.86,0.54793576
1999-10-06 00:00:00,199911,26.01,0.54327034
1999-10-07 00:00:00,199911,26.42,0.48534681999999996
1999-10-08 00:00:00,199911,26.92,0.48689934
1999-10-11 00:00:00,199911,28.25,0.5156118
1999-10-12 00:00:00,199911,29.27,0.5106523399999999
1999-10-13 00:00:00,199911,29.7,0.51323502
1999-10-14 00:00:00,199911,28.34,0.53406798
1999-10-15 00:00:00,199911,29.75,0.55447244
1999-10-18 00:00:00,199911,29.2,0.55242768
1999-10-19 00:00:00,199911,30.07,0.55206705
1999-10-20 00:00:00,199911,29.78,0.55305172
1999-10-21 00:00:00,199911,30.64,0.46341716
1999-10-22 00:00:00,199911,30.72,0.46315301
1999-10-25 00:00:00,199911,30.16,0.4671907
1999-10-26 00:00:00,199911,30.11,0.45790169
1999-10-27 00:00:00,199911,30.92,0.46582464
1999-10-28 00:00:00,199912,29.65,0.47573297
1999-10-29 00:00:00,199912,29.61,0.47369767
1999-11-01 00:00:00,199912,29.14,0.44418293
1999-11-02 00:00:00,199912,28.37,0.45238356
1999-11-03 00:00:00,199912,28.73,0.45457323000000005
1999-11-04 00:00:00,199912,28.26,0.45568373
1999-11-05 00:00:00,199912,28.84,0.45824022
1999-11-08 00:00:00,199912,26.65,0.51344924
1999-11-09 00:00:00,199912,26.43,0.49982101999999995
1999-11-10 00:00:00,199912,26.57,0.49803279000000006
1999-11-12 00:00:00,199912,26.49,0.46103548000000005
1999-11-15 00:00:00,199912,25.24,0.48994332999999995
1999-11-16 00:00:00,199912,24.51,0.49703362
1999-11-17 00:00:00,199912,24.56,0.49381954
1999-11-18 00:00:00,199912,24.96,0.49478642
1999-11-19 00:00:00,199912,24.34,0.50269532
1999-11-22 00:00:00,199912,21.97,0.61579604
1999-11-23 00:00:00,199912,21.89,0.61523275
1999-11-29 00:00:00,200001,23.52,0.43198918999999997
1999-11-30 00:00:00,200001,23.04,0.43790380999999995
1999-12-01 00:00:00,200001,23.93,0.45418805
1999-12-02 00:00:00,200001,24.61,0.45869238
1999-12-03 00:00:00,200001,23.31,0.49584764
1999-12-06 00:00:00,200001,22.24,0.520514
1999-12-07 00:00:00,200001,22.71,0.51932994
1999-12-08 00:00:00,200001,22.88,0.46788843
1999-12-09 00:00:00,200001,22.85,0.46769618
1999-12-10 00:00:00,200001,24.46,0.52477862
1999-12-13 00:00:00,200001,25.09,0.53194851
1999-12-14 00:00:00,200001,25.85,0.54184258
1999-12-15 00:00:00,200001,24.86,0.54176671
1999-12-16 00:00:00,200001,26.36,0.56872005
1999-12-17 00:00:00,200001,26.55,0.5692605199999999
1999-12-20 00:00:00,200001,26.29,0.57
1999-12-21 00:00:00,200001,25.22,0.58582154
1999-12-22 00:00:00,200001,24.44,0.52895689
1999-12-27 00:00:00,200001,22.71,0.58869092
1999-12-28 00:00:00,200001,23.44,0.59873002
1999-12-29 00:00:00,200001,23.44,0.59427536
1999-12-30 00:00:00,200002,23.29,0.50246395
2000-01-04 00:00:00,200002,21.76,0.55285691
2000-01-05 00:00:00,200002,21.68,0.53153447
2000-01-06 00:00:00,200002,21.96,0.51374949
2000-01-07 00:00:00,200002,21.73,0.50892066
2000-01-10 00:00:00,200002,22.16,0.51240089
2000-01-11 00:00:00,200002,22.6,0.5170135
2000-01-12 00:00:00,200002,22.44,0.47629373999999997
2000-01-13 00:00:00,200002,22.52,0.46976139000000006
2000-01-14 00:00:00,200002,23.22,0.47103752
2000-01-18 00:00:00,200002,23.83,0.4681724
2000-01-19 00:00:00,200002,24.17,0.44051186000000003
2000-01-20 00:00:00,200002,25.59,0.48443277
2000-01-21 00:00:00,200002,24.85,0.49488498
2000-01-24 00:00:00,200002,25.28,0.48289299999999996
2000-01-25 00:00:00,200002,26.16,0.4865269
2000-01-26 00:00:00,200002,25.23,0.4778888
2000-01-27 00:00:00,200002,26.1,0.46694212
2000-01-28 00:00:00,200003,25.32,0.40205154
2000-01-31 00:00:00,200003,26.62,0.43600616000000003
2000-02-01 00:00:00,200003,26.99,0.42877455
2000-02-02 00:00:00,200003,27.59,0.39043638
2000-02-03 00:00:00,200003,26.59,0.41164825
2000-02-04 00:00:00,200003,27.42,0.42186965
2000-02-07 00:00:00,200003,25.62,0.4847257
2000-02-08 00:00:00,200003,24.95,0.49109960999999996
2000-02-09 00:00:00,200003,25.4,0.49178879000000003
2000-02-10 00:00:00,200003,25.92,0.49686295
2000-02-11 00:00:00,200003,25.7,0.49765836
2000-02-14 00:00:00,200003,25.41,0.48966959000000004
2000-02-15 00:00:00,200003,26.18,0.49492295
2000-02-16 00:00:00,200003,25.64,0.49791294
2000-02-17 00:00:00,200003,26.67,0.48335017999999996
2000-02-18 00:00:00,200003,26.33,0.46958625
2000-02-22 00:00:00,200003,25.15,0.48433442
2000-02-23 00:00:00,200003,25.3,0.46752583000000003
2000-02-24 00:00:00,200003,25.49,0.46114846
2000-02-25 00:00:00,200003,26.03,0.46646708
2000-02-28 00:00:00,200004,26.86,0.37859323000000006
2000-02-29 00:00:00,200004,27.61,0.39023017000000004
2000-03-01 00:00:00,200004,28.15,0.39464036999999996
2000-03-02 00:00:00,200004,27.83,0.38612076
2000-03-03 00:00:00,200004,28.25,0.37658107
2000-03-06 00:00:00,200004,28.5,0.32927743
2000-03-07 00:00:00,200004,27.99,0.32896158999999997
2000-03-08 00:00:00,200004,27.1,0.34229652
2000-03-09 00:00:00,200004,27.86,0.34202354999999995
2000-03-10 00:00:00,200004,27.74,0.34235287999999997
2000-03-13 00:00:00,200004,28.6,0.35717661999999994
2000-03-14 00:00:00,200004,28.09,0.34846007999999995
2000-03-15 00:00:00,200004,28.66,0.35125246
2000-03-16 00:00:00,200004,28.51,0.32625357
2000-03-17 00:00:00,200004,27.85,0.3333867
2000-03-20 00:00:00,200004,27.14,0.33025393999999997
2000-03-21 00:00:00,200004,27.51,0.31771748
2000-03-22 00:00:00,200004,27.94,0.32238783
2000-03-23 00:00:00,200004,28.47,0.32850404
2000-03-24 00:00:00,200004,28.36,0.31803934
2000-03-27 00:00:00,200004,29.14,0.31919429
2000-03-28 00:00:00,200004,29.63,0.30964559
2000-03-29 00:00:00,200004,29,0.31139096
2000-03-30 00:00:00,200005,28.73,0.29433028
2000-03-31 00:00:00,200005,29.45,0.30231348
2000-04-03 00:00:00,200005,28.89,0.30681341
2000-04-04 00:00:00,200005,28.22,0.3129233
2000-04-05 00:00:00,200005,28.88,0.3026728
2000-04-06 00:00:00,200005,29.56,0.30114469
2000-04-07 00:00:00,200005,29.71,0.30129788
2000-04-10 00:00:00,200005,29.71,0.28525459999999997
2000-04-11 00:00:00,200005,29.49,0.28024035
2000-04-12 00:00:00,200005,30.21,0.2870994
2000-04-13 00:00:00,200005,30.87,0.29702988
2000-04-14 00:00:00,200005,30.78,0.28896386
2000-04-17 00:00:00,200005,31.58,0.28705390000000003
2000-04-18 00:00:00,200005,30.98,0.29113046
2000-04-19 00:00:00,200005,30.55,0.29003223
2000-04-20 00:00:00,200005,30.73,0.2838107
2000-04-24 00:00:00,200005,31.37,0.27744527
2000-04-25 00:00:00,200005,31.1,0.27631581
2000-04-26 00:00:00,200005,30.89,0.26679965
2000-04-27 00:00:00,200006,30.55,0.2549652
2000-04-28 00:00:00,200006,31.41,0.26164325
2000-05-01 00:00:00,200006,32.16,0.26945176
2000-05-02 00:00:00,200006,32.17,0.25656964
2000-05-03 00:00:00,200006,31.26,0.26550128
2000-05-04 00:00:00,200006,31.07,0.25462643
2000-05-05 00:00:00,200006,30.25,0.27036274
2000-05-08 00:00:00,200006,31.7,0.31701198999999997
2000-05-09 00:00:00,200006,31.83,0.31626823000000004
2000-05-10 00:00:00,200006,33.17,0.33921195
2000-05-11 00:00:00,200006,33.52,0.33318031
