Business Unit,Counterparty,Pipe,Zone,Trade Date,Meter,BeginFlow,EndFlow,Volume,Price,$
ENA - IM WC PERM,Tenaska Marketing Ventures,EPNG,Keystone Pool,2001-09-25 00:00:00,KEYSTONE,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.6625,16625
ENA - IM WC PERM,"Western Gas Resources, Inc.",EPNG,Keystone Pool,2001-09-25 00:00:00,KEYSTONE,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.665,16650
ENA - IM WC PERM,Tenaska Marketing Ventures,EPNG,Keystone Pool,2001-09-25 00:00:00,KEYSTONE,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.67,16700
ENA - IM WC PERM,Aquila Energy Marketing Corporation,EPNG,Keystone Pool,2001-09-25 00:00:00,KEYSTONE,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.6675,16675
ENA - IM WC PERM,"Duke Energy Trading and Marketing, L.L.C.",EPNG,Keystone Pool,2001-09-25 00:00:00,KEYSTONE,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.65,8250
ENA - IM WC PERM,"Coral Energy Resources, L.P.",EPNG,Keystone Pool,2001-09-25 00:00:00,KEYSTONE,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.65,8250
ENA - IM WC PERM,"e prime, inc.",EPNG,Keystone Pool,2001-09-25 00:00:00,KEYSTONE,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.6425,16425
ENA - IM WC PERM,"Mirant Americas Energy Marketing, L.P.",EPNG,Keystone Pool,2001-09-25 00:00:00,KEYSTONE,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.635,16350
ENA - IM WC PERM,"Western Gas Resources, Inc.",EPNG,Keystone Pool,2001-09-25 00:00:00,KEYSTONE,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.6425,16425
ENA - IM WC PERM,"e prime, inc.",EPNG,Keystone Pool,2001-09-25 00:00:00,KEYSTONE,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.645,16450
ENA - IM WC PERM,"e prime, inc.",EPNG,Keystone Pool,2001-09-25 00:00:00,KEYSTONE,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.64,16400
ENA - IM WC PERM,Arizona Public Service Company,EPNG,Keystone Pool,2001-09-25 00:00:00,KEYSTONE,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.6425,16425
ENA - IM WC PERM,"e prime, inc.",EPNG,Keystone Pool,2001-09-25 00:00:00,KEYSTONE,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.64,16400
ENA - IM WC PERM,"e prime, inc.",EPNG,Keystone Pool,2001-09-25 00:00:00,KEYSTONE,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.6275,16275
ENA - IM WC PERM,"Cinergy Marketing & Trading, LLC",EPNG,Keystone Pool,2001-09-25 00:00:00,KEYSTONE,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.64,16400
ENA - IM WC PERM,Aquila Energy Marketing Corporation,EPNG,Keystone Pool,2001-09-25 00:00:00,KEYSTONE,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.62,16200.000000000002
ENA - IM WC PERM,"e prime, inc.",EPNG,Keystone Pool,2001-09-25 00:00:00,KEYSTONE,2001-10-01 00:00:00,2001-11-01 00:00:00,20000,1.6125,32250
ENA - IM WC PERM,"USGT/Aquila, L.P.",EPNG,Keystone Pool,2001-09-25 00:00:00,KEYSTONE,2001-10-01 00:00:00,2001-11-01 00:00:00,20000,1.61,32200.000000000004
ENA - IM WC PERM,Conoco Inc.,EPNG,Keystone Pool,2001-09-25 00:00:00,KEYSTONE,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.61,8050.000000000001
ENA - IM WC PERM,"Cinergy Marketing & Trading, LLC",EPNG,Keystone Pool,2001-09-25 00:00:00,KEYSTONE,2001-10-01 00:00:00,2001-11-01 00:00:00,1610,1.6175,2604.1749999999997
ENA - IM WC PERM,"Western Gas Resources, Inc.",EPNG,Keystone Pool,2001-09-25 00:00:00,KEYSTONE,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.6125,8062.5
ENA - IM WC PERM,"Mirant Americas Energy Marketing, L.P.",EPNG,Keystone Pool,2001-09-25 00:00:00,KEYSTONE,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.6125,16125
ENA - IM WC PERM,"USGT/Aquila, L.P.",EPNG,Keystone Pool,2001-09-25 00:00:00,KEYSTONE,2001-10-01 00:00:00,2001-11-01 00:00:00,20000,1.615,32300
ENA - IM WC PERM,Dynegy Marketing and Trade,EPNG,Keystone Pool,2001-09-26 00:00:00,KEYSTONE,2001-10-01 00:00:00,2001-11-01 00:00:00,15000,1.615,24225
ENA - IM WC PERM,Dynegy Marketing and Trade,EPNG,Keystone Pool,2001-09-25 00:00:00,KEYSTONE,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.62,16200.000000000002
ENA - IM WC PERM,Dynegy Marketing and Trade,EPNG,Keystone Pool,2001-09-25 00:00:00,KEYSTONE,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.6225,16225
ENA - IM WC PERM,"AEP Energy Services, Inc.",EPNG,Keystone Pool,2001-09-26 00:00:00,KEYSTONE,2001-10-01 00:00:00,2001-11-01 00:00:00,15000,1.595,23925
ENA - IM WC PERM,Aquila Energy Marketing Corporation,EPNG,Keystone Pool,2001-09-26 00:00:00,KEYSTONE,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.6125,16125
ENA - IM WC PERM,"e prime, inc.",EPNG,Keystone Pool,2001-09-26 00:00:00,KEYSTONE,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.6,8000
ENA - IM WC PERM,"USGT/Aquila, L.P.",EPNG,Keystone Pool,2001-09-26 00:00:00,KEYSTONE,2001-10-01 00:00:00,2001-11-01 00:00:00,15000,1.6,24000
ENA - IM WC PERM,"USGT/Aquila, L.P.",EPNG,Keystone Pool,2001-09-26 00:00:00,KEYSTONE,2001-10-01 00:00:00,2001-11-01 00:00:00,15000,1.5925,23887.5
ENA - IM WC PERM,"USGT/Aquila, L.P.",EPNG,Keystone Pool,2001-09-26 00:00:00,KEYSTONE,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.615,8075
ENA - IM WC PERM,NGTS LLC,EPNG,Keystone Pool,2001-09-26 00:00:00,KEYSTONE,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.6125,8062.5
ENA - IM WC PERM,"USGT/Aquila, L.P.",EPNG,Keystone Pool,2001-09-26 00:00:00,KEYSTONE,2001-10-01 00:00:00,2001-11-01 00:00:00,15000,1.6,24000
ENA - IM WC PERM,Aquila Energy Marketing Corporation,EPNG,Keystone Pool,2001-09-26 00:00:00,KEYSTONE,2001-10-01 00:00:00,2001-11-01 00:00:00,15000,1.595,23925
ENA - IM WC PERM,"e prime, inc.",EPNG,Keystone Pool,2001-09-26 00:00:00,KEYSTONE,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.5975,15975
ENA - IM WC PERM,Dynegy Marketing and Trade,EPNG,Keystone Pool,2001-09-26 00:00:00,KEYSTONE,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.5975,7987.5
ENA - IM WC PERM,"USGT/Aquila, L.P.",EPNG,Keystone Pool,2001-09-26 00:00:00,KEYSTONE,2001-10-01 00:00:00,2001-11-01 00:00:00,15000,1.5975,23962.5
ENA - IM WC PERM,"Richardson Energy Marketing, Ltd.",EPNG,Keystone Pool,2001-09-26 00:00:00,KEYSTONE,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.575,15750
ENA - IM WC PERM,"USGT/Aquila, L.P.",EPNG,Keystone Pool,2001-09-26 00:00:00,KEYSTONE,2001-10-01 00:00:00,2001-11-01 00:00:00,15000,1.5825,23737.5
ENA - IM WC PERM,Marathon Oil Company,EPNG,Keystone Pool,2001-09-26 00:00:00,KEYSTONE,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.5725,7862.5
ENA - IM WC PERM,"Mirant Americas Energy Marketing, L.P.",EPNG,Keystone Pool,2001-09-26 00:00:00,KEYSTONE,2001-10-01 00:00:00,2001-11-01 00:00:00,15000,1.58,23700
ENA - IM WC PERM,Aquila Energy Marketing Corporation,EPNG,Keystone Pool,2001-09-26 00:00:00,KEYSTONE,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.5825,7912.5
ENA - IM WC PERM,"Duke Energy Trading and Marketing, L.L.C.",EPNG,Keystone Pool,2001-09-26 00:00:00,KEYSTONE,2001-10-01 00:00:00,2001-11-01 00:00:00,15000,1.5775,23662.5
,,,WACOG,1.6278164838492917,,,,1056610,,1719967.175
,,,,,,,,,,
ENA - IM WT CAL,"Avista Energy, Inc.",NWPL,Opal,2001-09-24 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.195,11950
ENA - IM WT CAL,Aquila Energy Marketing Corporation,NWPL,Opal,2001-09-25 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.17,5850
ENA - IM WT CAL,"USGT/Aquila, L.P.",NWPL,Opal,2001-09-26 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.24,6200
ENA - IM WT CAL,"Mirant Americas Energy Marketing, L.P.",NWPL,Opal,2001-09-24 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.195,11950
ENA - IM WT CAL,"Cinergy Marketing & Trading, LLC",NWPL,Opal,2001-09-24 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.19,11900
ENA - IM WT CAL,"Cross Timbers Energy Services, Inc.",NWPL,Opal,2001-09-24 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.21,12100
ENA - IM WT CAL,"Mirant Americas Energy Marketing, L.P.",NWPL,Opal,2001-09-24 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.195,11950
ENA - IM WT CAL,"Mirant Americas Energy Marketing, L.P.",NWPL,Opal,2001-09-26 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,2500,1.26,3150
ENA - IM WT CAL,"Constellation Power Source, Inc.",NWPL,Opal,2001-09-24 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.245,6225.000000000001
ENA - IM WT CAL,"CMS Marketing, Services and Trading Company",NWPL,Opal,2001-09-24 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.19,5950
ENA - IM WT CAL,"Constellation Power Source, Inc.",NWPL,Opal,2001-09-24 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.2,6000
ENA - IM WT CAL,"CMS Marketing, Services and Trading Company",NWPL,Opal,2001-09-24 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.2475,6237.5
ENA - IM WT CAL,"CMS Marketing, Services and Trading Company",NWPL,Opal,2001-09-24 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.2475,6237.5
ENA - IM WT CAL,Aquila Energy Marketing Corporation,NWPL,Opal,2001-09-24 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.245,6225.000000000001
ENA - IM WT CAL,"El Paso Merchant Energy, L.P.",NWPL,Opal,2001-09-24 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.2975,6487.500000000001
ENA - IM WT CAL,Aquila Energy Marketing Corporation,NWPL,Opal,2001-09-24 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.2775,6387.5
ENA - IM WT CAL,"Reliant Energy Services, Inc.",NWPL,Opal,2001-09-24 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.2462,12462
ENA - IM WT CAL,"Coral Energy Resources, L.P.",NWPL,Opal,2001-09-24 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.245,6225.000000000001
ENA - IM WT CAL,"USGT/Aquila, L.P.",NWPL,Opal,2001-09-24 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.2,12000
ENA - IM WT CAL,"CMS Marketing, Services and Trading Company",NWPL,Opal,2001-09-24 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.245,6225.000000000001
ENA - IM WT CAL,"Coral Energy Resources, L.P.",NWPL,Opal,2001-09-24 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.245,6225.000000000001
ENA - IM WT CAL,"Constellation Power Source, Inc.",NWPL,Opal,2001-09-24 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.24,6200
ENA - IM WT CAL,"USGT/Aquila, L.P.",NWPL,Opal,2001-09-25 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.175,11750
ENA - IM WT CAL,"Constellation Power Source, Inc.",NWPL,Opal,2001-09-24 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.22,12200
ENA - IM WT CAL,"Constellation Power Source, Inc.",NWPL,Opal,2001-09-24 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.22,6100
ENA - IM WT CAL,"CMS Marketing, Services and Trading Company",NWPL,Opal,2001-09-24 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.195,5975
ENA - IM WT CAL,"Constellation Power Source, Inc.",NWPL,Opal,2001-09-26 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.255,6274.999999999999
ENA - IM WT CAL,"Mirant Americas Energy Marketing, L.P.",NWPL,Opal,2001-09-24 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.185,5925
ENA - IM WT CAL,"CMS Marketing, Services and Trading Company",NWPL,Opal,2001-09-26 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.245,6225.000000000001
ENA - IM WT CAL,"USGT/Aquila, L.P.",NWPL,Opal,2001-09-24 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.18,11800
ENA - IM WT CAL,"El Paso Merchant Energy, L.P.",NWPL,Opal,2001-09-24 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.18,11800
ENA - IM WT CAL,"El Paso Merchant Energy, L.P.",NWPL,Opal,2001-09-24 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.185,11850
ENA - IM WT CAL,"El Paso Merchant Energy, L.P.",NWPL,Opal,2001-09-24 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.19,5950
ENA - IM WT CAL,"Mirant Americas Energy Marketing, L.P.",NWPL,Opal,2001-09-25 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.205,12050
ENA - IM WT CAL,Cook Inlet Energy Supply L.L.C.,NWPL,Opal,2001-09-25 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.17,5850
ENA - IM WT CAL,"Cinergy Marketing & Trading, LLC",NWPL,Opal,2001-09-25 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.175,11750
ENA - IM WT CAL,"USGT/Aquila, L.P.",NWPL,Opal,2001-09-25 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.18,11800
ENA - IM WT CAL,"AEP Energy Services, Inc.",NWPL,Opal,2001-09-25 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.18,11800
ENA - IM WT CAL,"AEP Energy Services, Inc.",NWPL,Opal,2001-09-25 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.185,11850
ENA - IM WT CAL,"e prime, inc.",NWPL,Opal,2001-09-25 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.19,5950
ENA - IM WT CAL,"Avista Energy, Inc.",NWPL,Opal,2001-09-24 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.18,5900
ENA - IM WT CAL,"Constellation Power Source, Inc.",NWPL,Opal,2001-09-25 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.18,5900
ENA - IM WT CAL,"Mirant Americas Energy Marketing, L.P.",NWPL,Opal,2001-09-25 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.19,5950
ENA - IM WT CAL,"Mirant Americas Energy Marketing, L.P.",NWPL,Opal,2001-09-25 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.195,5975
ENA - IM WT CAL,"Mirant Americas Energy Marketing, L.P.",NWPL,Opal,2001-09-25 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.195,5975
ENA - IM WT CAL,"Mirant Americas Energy Marketing, L.P.",NWPL,Opal,2001-09-25 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.2,6000
ENA - IM WT CAL,Cook Inlet Energy Supply L.L.C.,NWPL,Opal,2001-09-25 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.2,6000
ENA - IM WT CAL,Aquila Energy Marketing Corporation,NWPL,Opal,2001-09-25 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.205,12050
ENA - IM WT CAL,"AEP Energy Services, Inc.",NWPL,Opal,2001-09-25 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.205,12050
ENA - IM WT CAL,Aquila Energy Marketing Corporation,NWPL,Opal,2001-09-25 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.205,12050
ENA - IM WT CAL,"AEP Energy Services, Inc.",NWPL,Opal,2001-09-25 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.21,12100
ENA - IM WT CAL,Aquila Energy Marketing Corporation,NWPL,Opal,2001-09-25 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.215,12150
ENA - IM WT CAL,"CMS Marketing, Services and Trading Company",NWPL,Opal,2001-09-26 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.26,6300
ENA - IM WT CAL,"USGT/Aquila, L.P.",NWPL,Opal,2001-09-25 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.22,12200
ENA - IM WT CAL,Aquila Energy Marketing Corporation,NWPL,Opal,2001-09-25 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.24,12400
ENA - IM WT CAL,"Constellation Power Source, Inc.",NWPL,Opal,2001-09-25 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.245,6225.000000000001
ENA - IM WT CAL,Aquila Energy Marketing Corporation,NWPL,Opal,2001-09-25 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.245,6225.000000000001
ENA - IM WT CAL,"IGI Resources, Inc.",NWPL,Opal,2001-09-25 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.25,6250
ENA - IM WT CAL,Aquila Energy Marketing Corporation,NWPL,Opal,2001-09-26 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.265,6324.999999999999
ENA - IM WT CAL,"Constellation Power Source, Inc.",NWPL,Opal,2001-09-25 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.225,6125
ENA - IM WT CAL,"Coral Energy Resources, L.P.",NWPL,Opal,2001-09-25 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,2000,1.22,2440
ENA - IM WT CAL,"Coral Energy Resources, L.P.",NWPL,Opal,2001-09-25 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.22,6100
ENA - IM WT CAL,"CMS Marketing, Services and Trading Company",NWPL,Opal,2001-09-25 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.225,6125
ENA - IM WT CAL,"Cinergy Marketing & Trading, LLC",NWPL,Opal,2001-09-25 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.23,6150
ENA - IM WT CAL,"CMS Marketing, Services and Trading Company",NWPL,Opal,2001-09-25 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.235,6175.000000000001
ENA - IM WT CAL,"National Fuel Marketing Company, LLC",NWPL,Opal,2001-09-25 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.165,5825
ENA - IM WT CAL,"Allegheny Energy Supply Company, LLC",NWPL,Opal,2001-09-26 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,3500,1.25,4375
ENA - IM WT CAL,"Puget Sound Energy, Inc.",NWPL,Opal,2001-09-26 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.25,6250
ENA - IM WT CAL,"CMS Marketing, Services and Trading Company",NWPL,Opal,2001-09-26 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.25,6250
ENA - IM WT CAL,"Coral Energy Resources, L.P.",NWPL,Opal,2001-09-26 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.25,6250
ENA - IM WT CAL,Dynegy Marketing and Trade,NWPL,Opal,2001-09-26 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.255,6274.999999999999
ENA - IM WT CAL,Arizona Public Service Company,NWPL,Opal,2001-09-26 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.25,6250
ENA - IM WT CAL,"e prime, inc.",NWPL,Opal,2001-09-26 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.245,6225.000000000001
ENA - IM WT CAL,Dynegy Marketing and Trade,NWPL,Opal,2001-09-26 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.24,6200
ENA - IM WT CAL,"CMS Marketing, Services and Trading Company",NWPL,Opal,2001-09-26 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.24,6200
ENA - IM WT CAL,"El Paso Merchant Energy, L.P.",NWPL,Opal,2001-09-26 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.24,12400
ENA - IM WT CAL,Dynegy Marketing and Trade,NWPL,Opal,2001-09-26 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.235,6175.000000000001
ENA - IM WT CAL,"El Paso Merchant Energy, L.P.",NWPL,Opal,2001-09-26 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.24,12400
ENA - IM WT CAL,"Reliant Energy Services, Inc.",NWPL,Opal,2001-09-26 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.24,6200
ENA - IM WT CAL,Arizona Public Service Company,NWPL,Opal,2001-09-26 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.245,6225.000000000001
ENA - IM WT CAL,Arizona Public Service Company,NWPL,Opal,2001-09-26 00:00:00,543,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.245,6225.000000000001
,,,WACOG,1.2157234848484848,,,,528000,,641902
,,,,,,,,,,
ENA - IM WC CAL,"Duke Energy Trading and Marketing, L.L.C.",PG&E,City Gate,2001-09-25 00:00:00,CG0202N,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.775,17750
ENA - IM WC CAL,"e prime, inc.",PG&E,City Gate,2001-09-24 00:00:00,CG0202N,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.815,18150
ENA - IM WC CAL,Sempra Energy Trading Corp.,PG&E,City Gate,2001-09-24 00:00:00,CG0202N,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.82,9100
ENA - IM WC CAL,PG&E Energy Trading-Gas Corporation,PG&E,City Gate,2001-09-24 00:00:00,CG0202N,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.8138,18138
ENA - IM WC CAL,"El Paso Merchant Energy, L.P.",PG&E,City Gate,2001-09-24 00:00:00,CG0202N,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.8,18000
ENA - IM WC CAL,"El Paso Merchant Energy, L.P.",PG&E,City Gate,2001-09-24 00:00:00,CG0202N,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.775,17750
ENA - IM WC CAL,"Coast Energy Canada, Inc.",PG&E,City Gate,2001-09-24 00:00:00,CG0202N,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.75,8750
ENA - IM WC CAL,"USGT/Aquila, L.P.",PG&E,City Gate,2001-09-24 00:00:00,CG0202N,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.775,17750
ENA - IM WC CAL,"El Paso Merchant Energy, L.P.",PG&E,City Gate,2001-09-25 00:00:00,CG0202N,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.8,9000
ENA - IM WC CAL,"Enron Energy Services, Inc.",PG&E,City Gate,2001-09-25 00:00:00,CG0202N,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.765,17650
ENA - IM WC CAL,Dynegy Marketing and Trade,PG&E,City Gate,2001-09-26 00:00:00,CG0202N,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.8,9000
ENA - IM WC CAL,Dynegy Marketing and Trade,PG&E,City Gate,2001-09-26 00:00:00,CG0202N,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.83,9150
ENA - IM WC CAL,"Calpine Energy Services, L.P.",PG&E,City Gate,2001-09-26 00:00:00,CG0202N,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.8475,9237.5
,,,WACOG,1.794255,,,,100000,,179425.5
,,,,,,,,,,
ENA - IM WC CAL,"Mirant Americas Energy Marketing, L.P.",PG&E,Southern Border El Paso Topock,2001-09-26 00:00:00,EP0202RSB,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.71,17100
ENA - IM WC CAL,"Patten Energy Enterprises, Inc.",PG&E,Southern Border El Paso Topock,2001-09-25 00:00:00,EP0202RSB,2001-10-01 00:00:00,2001-11-01 00:00:00,3000,1.7,5100
ENA - IM WC CAL,"Occidental Energy Marketing, Inc.",PG&E,Southern Border El Paso Topock,2001-09-26 00:00:00,EP0202RSB,2001-10-01 00:00:00,2001-11-01 00:00:00,8428,1.71,14411.88
,,,WACOG,1.708599962665671,,,,21428,,36611.88
,,,,,,,,,,
ENA - IM WC CAL,"e prime, inc.",PGEN,Malin,2001-09-24 00:00:00,MALI,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.515,15149.999999999998
ENA - IM WC CAL,Aquila Energy Marketing Corporation,PGEN,Malin,2001-09-24 00:00:00,MALI,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.515,7574.999999999999
ENA - IM WC CAL,"Constellation Power Source, Inc.",PGEN,Malin,2001-09-24 00:00:00,MALI,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.53,7650
ENA - IM WC CAL,Aquila Energy Marketing Corporation,PGEN,Malin,2001-09-24 00:00:00,MALI,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.505,7524.999999999999
ENA - IM WC CAL,"e prime, inc.",PGEN,Malin,2001-09-25 00:00:00,MALI,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.52,15200
ENA - IM WC CAL,Aquila Energy Marketing Corporation,PGEN,Malin,2001-09-24 00:00:00,MALI,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.465,7325
ENA - IM WC CAL,"Enserco Energy, Inc.",PGEN,Malin,2001-09-25 00:00:00,MALI,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.5,7500
