PIPELINE_ID,DATA_REFERENCE_NUM,FLOW_TYPE_CD,YEAR,MONTH,DAY,EFFECTIVE_DTM By Month,REGION_NAME,UTILIZED_CAPACITY_QTY,PIPELINE_CYCLE_ID
4,481,D,2000,4,27,April 2000,,64085,13
4,481,D,2000,4,28,April 2000,,65186,13
4,481,D,2000,4,29,April 2000,,55957,13
4,481,D,2000,4,30,April 2000,,55956,13
4,481,D,2000,5,1,May 2000,,9019,13
4,481,D,2000,5,2,May 2000,,19150,13
4,481,D,2000,5,3,May 2000,,18073,13
4,481,D,2000,5,4,May 2000,,19150,13
4,481,D,2000,5,5,May 2000,,22550,13
4,481,D,2000,5,6,May 2000,,19043,13
4,481,D,2000,5,7,May 2000,,19043,13
4,481,D,2000,5,8,May 2000,,19393,13
4,481,D,2000,5,9,May 2000,,19625,13
4,481,D,2000,5,10,May 2000,,27115,13
4,481,D,2000,5,11,May 2000,,45222,13
4,481,D,2000,5,12,May 2000,,47500,13
4,481,D,2000,5,13,May 2000,,45068,13
4,481,D,2000,5,14,May 2000,,45068,13
4,481,D,2000,5,15,May 2000,,45733,13
4,481,D,2000,5,16,May 2000,,35855,13
4,481,D,2000,5,17,May 2000,,38476,13
4,481,D,2000,5,18,May 2000,,34210,13
4,481,D,2000,5,19,May 2000,,31173,13
4,481,D,2000,5,20,May 2000,,33365,13
4,481,D,2000,5,21,May 2000,,33365,13
4,481,D,2000,5,22,May 2000,,45291,13
4,481,D,2000,5,23,May 2000,,27218,13
4,481,D,2000,5,24,May 2000,,37731,13
4,481,D,2000,5,25,May 2000,,23572,13
4,481,D,2000,5,26,May 2000,,31010,13
4,481,D,2000,5,27,May 2000,,26462,13
4,481,D,2000,5,28,May 2000,,26462,13
4,481,D,2000,5,29,May 2000,,32222,13
4,481,D,2000,5,30,May 2000,,33244,13
4,481,D,2000,5,31,May 2000,,33413,13
4,481,D,2000,6,1,June 2000,,17987,13
4,481,D,2000,6,2,June 2000,,17987,13
4,481,D,2000,6,3,June 2000,,17512,13
4,481,D,2000,6,4,June 2000,,17512,13
4,481,D,2000,6,5,June 2000,,18412,13
4,481,D,2000,6,6,June 2000,,18412,13
4,481,D,2000,6,7,June 2000,,18472,13
4,481,D,2000,6,8,June 2000,,19192,13
4,481,D,2000,6,9,June 2000,,24132,13
4,481,D,2000,6,10,June 2000,,21936,13
4,481,D,2000,6,11,June 2000,,21936,13
4,481,D,2000,6,12,June 2000,,22310,13
4,481,D,2000,6,13,June 2000,,27249,13
4,481,D,2000,6,14,June 2000,,19217,13
4,481,D,2000,6,15,June 2000,,31262,13
4,481,D,2000,6,16,June 2000,,29443,13
4,481,D,2000,6,17,June 2000,,20814,13
4,481,D,2000,6,18,June 2000,,20723,13
4,481,D,2000,6,19,June 2000,,28868,13
4,481,D,2000,6,20,June 2000,,28867,13
4,481,D,2000,6,21,June 2000,,28892,13
4,481,D,2000,6,22,June 2000,,22889,13
4,481,D,2000,6,23,June 2000,,21995,13
4,481,D,2000,6,24,June 2000,,29930,13
4,481,D,2000,6,25,June 2000,,29932,13
4,481,D,2000,6,26,June 2000,,30489,13
4,481,D,2000,6,27,June 2000,,17231,13
4,481,D,2000,6,28,June 2000,,27097,13
4,481,D,2000,6,29,June 2000,,20689,13
4,481,D,2000,6,30,June 2000,,24585,13
4,481,D,2000,7,1,July 2000,,25974,13
4,481,D,2000,7,2,July 2000,,25974,13
4,481,D,2000,7,3,July 2000,,25974,13
4,481,D,2000,7,4,July 2000,,25974,13
4,481,D,2000,7,5,July 2000,,26524,13
4,481,D,2000,7,6,July 2000,,28426,13
4,481,D,2000,7,7,July 2000,,27842,13
4,481,D,2000,7,8,July 2000,,27856,13
4,481,D,2000,7,9,July 2000,,27856,13
4,481,D,2000,7,10,July 2000,,32291,13
4,481,D,2000,7,11,July 2000,,33032,13
4,481,D,2000,7,12,July 2000,,33062,13
4,481,D,2000,7,13,July 2000,,28737,13
4,481,D,2000,7,14,July 2000,,27018,13
4,481,D,2000,7,15,July 2000,,25678,13
4,481,D,2000,7,16,July 2000,,25678,13
4,481,D,2000,7,17,July 2000,,26308,13
4,481,D,2000,7,18,July 2000,,26802,13
4,481,D,2000,7,19,July 2000,,26495,13
4,481,D,2000,7,20,July 2000,,13543,13
4,481,D,2000,7,21,July 2000,,17236,13
4,481,D,2000,7,22,July 2000,,15076,13
4,481,D,2000,7,23,July 2000,,15076,13
4,481,D,2000,7,24,July 2000,,16551,13
4,481,D,2000,7,25,July 2000,,26430,13
4,481,D,2000,7,26,July 2000,,26740,13
4,481,D,2000,7,27,July 2000,,29816,13
4,481,D,2000,7,28,July 2000,,25664,13
4,481,D,2000,7,29,July 2000,,16699,13
4,481,D,2000,7,30,July 2000,,16699,13
4,481,D,2000,7,31,July 2000,,21914,13
4,481,D,2000,8,1,August 2000,,38278,13
4,481,D,2000,8,2,August 2000,,38278,13
4,481,D,2000,8,3,August 2000,,38278,13
4,481,D,2000,8,4,August 2000,,41112,13
4,481,D,2000,8,5,August 2000,,8144,13
4,481,D,2000,8,6,August 2000,,8144,13
4,481,D,2000,8,7,August 2000,,10458,13
4,481,D,2000,8,8,August 2000,,45034,13
4,481,D,2000,8,9,August 2000,,44997,13
4,481,D,2000,8,10,August 2000,,47732,13
4,481,D,2000,8,11,August 2000,,42792,13
4,481,D,2000,8,12,August 2000,,42032,13
4,481,D,2000,8,13,August 2000,,42032,13
4,481,D,2000,8,14,August 2000,,40614,13
4,481,D,2000,8,15,August 2000,,27678,13
4,481,D,2000,8,16,August 2000,,42547,13
4,481,D,2000,8,17,August 2000,,13948,13
4,481,D,2000,8,18,August 2000,,8848,13
4,481,D,2000,8,19,August 2000,,5336,13
4,481,D,2000,8,20,August 2000,,5963,13
4,481,D,2000,8,21,August 2000,,28128,13
4,481,D,2000,8,22,August 2000,,8370,13
4,481,D,2000,8,23,August 2000,,8390,13
4,481,D,2000,8,24,August 2000,,40950,13
4,481,D,2000,8,25,August 2000,,54136,13
4,481,D,2000,8,26,August 2000,,41944,13
4,481,D,2000,8,27,August 2000,,41944,13
4,481,D,2000,8,28,August 2000,,42983,13
4,481,D,2000,8,29,August 2000,,42989,13
4,481,D,2000,8,30,August 2000,,35746,13
4,481,D,2000,8,31,August 2000,,19732,13
4,481,D,2000,9,1,September 2000,,25488,13
4,481,D,2000,9,2,September 2000,,25416,13
4,481,D,2000,9,3,September 2000,,25416,13
4,481,D,2000,9,4,September 2000,,26009,13
4,481,D,2000,9,5,September 2000,,56620,13
4,481,D,2000,9,6,September 2000,,50100,13
4,481,D,2000,9,7,September 2000,,47216,13
4,481,D,2000,9,8,September 2000,,56861,13
4,481,D,2000,9,9,September 2000,,67278,13
4,481,D,2000,9,10,September 2000,,67278,13
4,481,D,2000,9,11,September 2000,,68093,13
4,481,D,2000,9,12,September 2000,,47468,13
4,481,D,2000,9,13,September 2000,,70328,13
4,481,D,2000,9,14,September 2000,,65216,13
4,481,D,2000,9,15,September 2000,,55316,13
4,481,D,2000,9,16,September 2000,,44931,13
4,481,D,2000,9,17,September 2000,,44946,13
4,481,D,2000,9,18,September 2000,,39097,13
4,481,D,2000,9,19,September 2000,,59892,13
4,481,D,2000,9,20,September 2000,,49953,13
4,481,D,2000,9,21,September 2000,,49730,13
4,481,D,2000,9,22,September 2000,,60015,13
4,481,D,2000,9,23,September 2000,,52765,13
4,481,D,2000,9,24,September 2000,,52765,13
4,481,D,2000,9,25,September 2000,,54285,13
4,481,D,2000,9,26,September 2000,,47276,13
4,481,D,2000,9,27,September 2000,,55763,13
4,481,D,2000,9,28,September 2000,,42946,13
4,481,D,2000,9,29,September 2000,,52693,13
4,481,D,2000,9,30,September 2000,,58534,13
4,481,D,2000,10,1,October 2000,,36890,13
4,481,D,2000,10,2,October 2000,,36890,13
4,481,D,2000,10,3,October 2000,,33583,13
4,481,D,2000,10,4,October 2000,,28694,13
4,481,D,2000,10,5,October 2000,,31452,13
4,481,D,2000,10,6,October 2000,,45294,13
4,481,D,2000,10,7,October 2000,,34191,13
4,481,D,2000,10,8,October 2000,,34235,13
4,481,D,2000,10,9,October 2000,,35903,13
4,481,D,2000,10,10,October 2000,,45782,13
4,481,D,2000,10,11,October 2000,,34320,13
4,481,D,2000,10,12,October 2000,,25168,13
4,481,D,2000,10,13,October 2000,,53111,13
4,481,D,2000,10,14,October 2000,,60932,13
4,481,D,2000,10,15,October 2000,,51747,13
4,481,D,2000,10,16,October 2000,,67207,13
4,481,D,2000,10,17,October 2000,,44840,13
4,481,D,2000,10,18,October 2000,,43870,13
4,481,D,2000,10,19,October 2000,,43826,13
4,481,D,2000,10,20,October 2000,,43826,13
4,481,D,2000,10,21,October 2000,,41976,13
4,481,D,2000,10,22,October 2000,,44572,13
4,481,D,2000,10,23,October 2000,,42439,13
4,481,D,2000,10,24,October 2000,,45363,13
4,481,D,2000,10,25,October 2000,,44559,13
4,481,D,2000,10,26,October 2000,,46492,13
4,481,D,2000,10,27,October 2000,,49970,13
4,481,D,2000,10,28,October 2000,,61142,13
4,481,D,2000,10,29,October 2000,,55543,13
4,481,D,2000,10,30,October 2000,,62252,13
4,481,D,2000,10,31,October 2000,,72858,13
4,481,D,2000,11,1,November 2000,,65092,13
4,481,D,2000,11,2,November 2000,,74087,13
4,481,D,2000,11,3,November 2000,,70837,13
4,481,D,2000,11,4,November 2000,,80847,13
4,481,D,2000,11,5,November 2000,,78747,13
4,481,D,2000,11,6,November 2000,,79877,13
4,481,D,2000,11,7,November 2000,,68339,13
4,481,D,2000,11,8,November 2000,,72347,13
4,481,D,2000,11,9,November 2000,,73551,13
4,481,D,2000,11,10,November 2000,,73768,13
4,481,D,2000,11,11,November 2000,,75067,13
4,481,D,2000,11,12,November 2000,,74274,13
4,481,D,2000,11,13,November 2000,,74105,13
4,481,D,2000,11,14,November 2000,,71554,13
4,481,D,2000,11,15,November 2000,,71195,13
4,481,D,2000,11,16,November 2000,,78972,13
4,481,D,2000,11,17,November 2000,,75386,13
4,481,D,2000,11,18,November 2000,,77690,13
4,481,D,2000,11,19,November 2000,,76759,13
4,481,D,2000,11,20,November 2000,,118585,13
4,481,D,2000,11,21,November 2000,,72361,13
4,481,D,2000,11,22,November 2000,,78015,13
4,481,D,2000,11,23,November 2000,,76416,13
4,481,D,2000,11,24,November 2000,,76377,13
4,481,D,2000,11,25,November 2000,,76177,13
4,481,D,2000,11,26,November 2000,,75383,13
4,481,D,2000,11,27,November 2000,,76053,13
4,481,D,2000,11,28,November 2000,,71549,13
4,481,D,2000,11,29,November 2000,,69093,13
4,481,D,2000,11,30,November 2000,,76736,13
4,481,D,2000,12,1,December 2000,,65766,13
4,481,D,2000,12,2,December 2000,,65142,13
4,481,D,2000,12,3,December 2000,,71405,13
4,481,D,2000,12,4,December 2000,,70954,13
4,481,D,2000,12,5,December 2000,,71702,13
4,481,D,2000,12,6,December 2000,,83723,13
4,481,D,2000,12,7,December 2000,,71386,13
4,481,D,2000,12,8,December 2000,,88204,13
4,481,D,2000,12,9,December 2000,,83766,13
4,481,D,2000,12,10,December 2000,,80733,13
4,481,D,2000,12,11,December 2000,,74478,13
4,481,D,2000,12,12,December 2000,,66097,13
4,481,D,2000,12,13,December 2000,,67205,13
4,481,D,2000,12,14,December 2000,,72519,13
4,481,D,2000,12,15,December 2000,,77075,13
4,481,D,2000,12,16,December 2000,,78259,13
4,481,D,2000,12,17,December 2000,,78384,13
4,481,D,2000,12,18,December 2000,,77786,13
4,481,D,2000,12,19,December 2000,,77786,13
4,481,D,2000,12,20,December 2000,,78424,13
4,481,D,2000,12,21,December 2000,,76352,13
4,481,D,2000,12,22,December 2000,,71513,13
4,481,D,2000,12,23,December 2000,,70004,13
4,481,D,2000,12,24,December 2000,,66871,13
4,481,D,2000,12,25,December 2000,,73820,13
4,481,D,2000,12,26,December 2000,,68874,13
4,481,D,2000,12,27,December 2000,,70859,13
4,481,D,2000,12,28,December 2000,,80602,13
4,481,D,2000,12,29,December 2000,,80106,13
4,481,D,2000,12,30,December 2000,,79821,13
4,481,D,2000,12,31,December 2000,,79908,13
4,481,D,2001,1,1,January 2001,,51202,13
4,481,D,2001,1,2,January 2001,,52062,13
4,481,D,2001,1,3,January 2001,,51965,13
4,481,D,2001,1,4,January 2001,,41256,13
4,481,D,2001,1,5,January 2001,,58682,13
4,481,D,2001,1,6,January 2001,,63255,13
4,481,D,2001,1,7,January 2001,,61178,13
4,481,D,2001,1,8,January 2001,,60508,13
4,481,D,2001,1,9,January 2001,,52228,13
4,481,D,2001,1,10,January 2001,,40838,13
4,481,D,2001,1,11,January 2001,,38156,13
4,481,D,2001,1,12,January 2001,,62350,13
4,481,D,2001,1,13,January 2001,,65812,13
4,481,D,2001,1,14,January 2001,,65812,13
4,481,D,2001,1,15,January 2001,,65154,13
4,481,D,2001,1,16,January 2001,,65310,13
4,481,D,2001,1,17,January 2001,,77231,13
4,481,D,2001,1,18,January 2001,,53522,13
4,481,D,2001,1,19,January 2001,,60087,13
4,481,D,2001,1,20,January 2001,,52089,13
4,481,D,2001,1,21,January 2001,,55117,13
4,481,D,2001,1,22,January 2001,,56510,13
4,481,D,2001,1,23,January 2001,,57621,13
4,481,D,2001,1,24,January 2001,,49933,13
4,481,D,2001,1,25,January 2001,,66796,13
4,481,D,2001,1,26,January 2001,,67672,13
4,481,D,2001,1,27,January 2001,,68196,13
4,481,D,2001,1,28,January 2001,,64332,13
4,481,D,2001,1,29,January 2001,,68981,13
4,481,D,2001,1,30,January 2001,,70494,13
4,481,D,2001,1,31,January 2001,,79355,13
4,481,D,2001,2,1,February 2001,,83785,13
4,481,D,2001,2,2,February 2001,,84879,13
4,481,D,2001,2,3,February 2001,,82478,13
4,481,D,2001,2,4,February 2001,,80500,13
4,481,D,2001,2,5,February 2001,,82603,13
4,481,D,2001,2,6,February 2001,,77663,13
4,481,D,2001,2,7,February 2001,,80587,13
4,481,D,2001,2,8,February 2001,,58934,13
4,481,D,2001,2,9,February 2001,,89693,13
4,481,D,2001,2,10,February 2001,,88118,13
4,481,D,2001,2,11,February 2001,,88012,13
4,481,D,2001,2,12,February 2001,,89797,13
4,481,D,2001,2,13,February 2001,,74980,13
4,481,D,2001,2,14,February 2001,,79668,13
4,481,D,2001,2,15,February 2001,,71824,13
4,481,D,2001,2,16,February 2001,,72683,13
4,481,D,2001,2,17,February 2001,,67195,13
4,481,D,2001,2,18,February 2001,,67195,13
4,481,D,2001,2,19,February 2001,,67811,13
4,481,D,2001,2,20,February 2001,,67366,13
4,481,D,2001,2,21,February 2001,,79735,13
4,481,D,2001,2,22,February 2001,,66852,13
4,481,D,2001,2,23,February 2001,,64768,13
4,481,D,2001,2,24,February 2001,,66456,13
4,481,D,2001,2,25,February 2001,,67047,13
4,481,D,2001,2,26,February 2001,,70149,13
4,481,D,2001,2,27,February 2001,,70149,13
4,481,D,2001,2,28,February 2001,,71472,13
4,481,D,2001,3,1,March 2001,,69433,13
4,481,D,2001,3,2,March 2001,,79522,13
4,481,D,2001,3,3,March 2001,,106954,13
4,481,D,2001,3,4,March 2001,,100065,13
4,481,D,2001,3,5,March 2001,,101527,13
4,481,D,2001,3,6,March 2001,,85682,13
4,481,D,2001,3,7,March 2001,,79761,13
4,481,D,2001,3,8,March 2001,,91584,13
4,481,D,2001,3,9,March 2001,,96524,13
4,481,D,2001,3,10,March 2001,,100664,13
4,481,D,2001,3,11,March 2001,,100664,13
4,481,D,2001,3,12,March 2001,,95794,13
4,481,D,2001,3,13,March 2001,,83653,13
4,481,D,2001,3,14,March 2001,,85921,13
4,481,D,2001,3,15,March 2001,,87471,13
4,481,D,2001,3,16,March 2001,,91511,13
4,481,D,2001,3,17,March 2001,,83134,13
4,481,D,2001,3,18,March 2001,,81496,13
4,481,D,2001,3,19,March 2001,,83737,13
4,481,D,2001,3,20,March 2001,,94575,13
4,481,D,2001,3,21,March 2001,,87693,13
4,481,D,2001,3,22,March 2001,,88776,13
4,481,D,2001,3,23,March 2001,,87972,13
4,481,D,2001,3,24,March 2001,,67170,13
4,481,D,2001,3,25,March 2001,,67170,13
4,481,D,2001,3,26,March 2001,,67373,13
4,481,D,2001,3,27,March 2001,,109857,13
4,481,D,2001,3,28,March 2001,,87998,13
4,481,D,2001,3,29,March 2001,,120556,13
4,481,D,2001,3,30,March 2001,,99787,13
4,481,D,2001,3,31,March 2001,,106821,13
4,481,D,2001,4,1,April 2001,,61601,13
4,481,D,2001,4,2,April 2001,,70874,13
4,481,D,2001,4,3,April 2001,,61282,13
4,481,D,2001,4,4,April 2001,,60396,13
4,481,D,2001,4,5,April 2001,,59736,13
4,481,D,2001,4,6,April 2001,,66287,13
4,481,D,2001,4,7,April 2001,,70838,13
4,481,D,2001,4,8,April 2001,,70837,13
4,481,D,2001,4,9,April 2001,,71303,13
4,481,D,2001,4,10,April 2001,,70141,13
4,481,D,2001,4,11,April 2001,,63896,13
4,481,D,2001,4,12,April 2001,,58960,13
4,481,D,2001,4,13,April 2001,,69397,13
4,481,D,2001,4,14,April 2001,,69344,13
4,481,D,2001,4,15,April 2001,,69344,13
4,481,D,2001,4,16,April 2001,,63744,13
4,481,D,2001,4,17,April 2001,,63488,13
4,481,D,2001,4,18,April 2001,,64826,13
4,481,D,2001,4,19,April 2001,,59878,13
4,481,D,2001,4,20,April 2001,,65136,13
4,481,D,2001,4,21,April 2001,,62940,13
4,481,D,2001,4,22,April 2001,,62940,13
4,481,D,2001,4,23,April 2001,,66344,13
4,481,D,2001,4,24,April 2001,,45017,13
4,481,D,2001,4,25,April 2001,,49443,13
4,481,D,2001,4,26,April 2001,,61103,13
4,481,D,2001,4,27,April 2001,,61013,13
4,481,D,2001,4,28,April 2001,,59783,13
4,481,D,2001,4,29,April 2001,,61753,13
4,481,D,2001,4,30,April 2001,,61978,13
4,481,D,2001,5,1,May 2001,,36955,13
4,481,D,2001,5,2,May 2001,,37003,13
4,481,D,2001,5,3,May 2001,,37002,13
4,481,D,2001,5,4,May 2001,,38937,13
4,481,D,2001,5,5,May 2001,,36173,13
4,481,D,2001,5,6,May 2001,,36173,13
4,481,D,2001,5,7,May 2001,,40553,13
4,481,D,2001,5,8,May 2001,,40553,13
4,481,D,2001,5,9,May 2001,,37080,13
4,481,D,2001,5,10,May 2001,,40783,13
4,481,D,2001,5,11,May 2001,,37363,13
4,481,D,2001,5,12,May 2001,,37193,13
4,481,D,2001,5,13,May 2001,,38489,13
4,481,D,2001,5,14,May 2001,,39784,13
4,481,D,2001,5,15,May 2001,,39784,13
4,481,D,2001,5,16,May 2001,,39669,13
4,481,D,2001,5,17,May 2001,,39669,13
4,481,D,2001,5,18,May 2001,,39669,13
4,481,D,2001,5,19,May 2001,,40289,13
4,481,D,2001,5,20,May 2001,,40289,13
4,481,D,2001,5,21,May 2001,,40634,13
4,481,D,2001,5,22,May 2001,,38910,13
4,481,D,2001,5,23,May 2001,,43070,13
4,481,D,2001,5,24,May 2001,,47753,13
4,481,D,2001,5,25,May 2001,,48842,13
4,481,D,2001,5,26,May 2001,,47096,13
4,481,D,2001,5,27,May 2001,,47097,13
4,481,D,2001,5,28,May 2001,,35662,13
4,481,D,2001,5,29,May 2001,,37140,13
4,481,D,2001,5,30,May 2001,,38579,13
4,481,D,2001,5,31,May 2001,,21953,13
4,481,D,2001,6,1,June 2001,,51526,13
4,481,D,2001,6,2,June 2001,,51526,13
4,481,D,2001,6,3,June 2001,,51526,13
4,481,D,2001,6,4,June 2001,,51543,13
4,481,D,2001,6,5,June 2001,,51848,13
4,481,D,2001,6,6,June 2001,,52011,13
4,481,D,2001,6,7,June 2001,,55145,13
4,481,D,2001,6,8,June 2001,,55095,13
4,481,D,2001,6,9,June 2001,,40641,13
4,481,D,2001,6,10,June 2001,,53643,13
4,481,D,2001,6,11,June 2001,,54393,13
4,481,D,2001,6,12,June 2001,,54534,13
4,481,D,2001,6,13,June 2001,,55020,13
4,481,D,2001,6,14,June 2001,,54940,13
4,481,D,2001,6,15,June 2001,,52556,13
4,481,D,2001,6,16,June 2001,,51929,13
4,481,D,2001,6,17,June 2001,,51281,13
4,481,D,2001,6,18,June 2001,,53075,13
4,481,D,2001,6,19,June 2001,,53176,13
4,481,D,2001,6,20,June 2001,,53913,13
4,481,D,2001,6,21,June 2001,,53963,13
4,481,D,2001,6,22,June 2001,,54924,13
4,481,D,2001,6,23,June 2001,,54407,13
4,481,D,2001,6,24,June 2001,,49484,13
4,481,D,2001,6,25,June 2001,,54557,13
4,481,D,2001,6,26,June 2001,,52261,13
4,481,D,2001,6,27,June 2001,,52471,13
4,481,D,2001,6,28,June 2001,,52060,13
4,481,D,2001,6,29,June 2001,,52419,13
4,481,D,2001,6,30,June 2001,,24283,13
4,481,D,2001,7,1,July 2001,,8562,13
4,481,D,2001,7,2,July 2001,,13201,13
4,481,D,2001,7,3,July 2001,,52058,13
4,481,D,2001,7,4,July 2001,,52058,13
4,481,D,2001,7,5,July 2001,,57058,13
4,481,D,2001,7,6,July 2001,,57058,13
4,481,D,2001,7,7,July 2001,,54517,13
4,481,D,2001,7,8,July 2001,,55302,13
4,481,D,2001,7,9,July 2001,,55473,13
4,481,D,2001,7,10,July 2001,,49208,13
4,481,D,2001,7,11,July 2001,,49148,13
4,481,D,2001,7,12,July 2001,,48754,13
4,481,D,2001,7,13,July 2001,,48754,13
4,481,D,2001,7,14,July 2001,,46418,13
4,481,D,2001,7,15,July 2001,,46418,13
4,481,D,2001,7,16,July 2001,,48483,13
4,481,D,2001,7,17,July 2001,,23858,13
4,481,D,2001,7,18,July 2001,,41982,13
4,481,D,2001,7,19,July 2001,,60106,13
4,481,D,2001,7,20,July 2001,,64082,13
4,481,D,2001,7,21,July 2001,,52882,13
4,481,D,2001,7,22,July 2001,,48734,13
4,481,D,2001,7,23,July 2001,,49969,13
4,481,D,2001,7,24,July 2001,,49949,13
4,481,D,2001,7,25,July 2001,,60578,13
4,481,D,2001,7,26,July 2001,,56171,13
4,481,D,2001,7,27,July 2001,,63254,13
4,481,D,2001,7,28,July 2001,,47846,13
4,481,D,2001,7,29,July 2001,,47845,13
4,481,D,2001,7,30,July 2001,,47981,13
4,481,D,2001,7,31,July 2001,,22153,13
4,481,D,2001,8,1,August 2001,,46197,13
4,481,D,2001,8,2,August 2001,,31789,13
4,481,D,2001,8,3,August 2001,,38446,13
4,481,D,2001,8,4,August 2001,,26718,13
4,481,D,2001,8,5,August 2001,,22338,13
4,481,D,2001,8,6,August 2001,,35972,13
4,481,D,2001,8,7,August 2001,,24618,13
4,481,D,2001,8,8,August 2001,,40555,13
4,481,D,2001,8,9,August 2001,,40555,13
4,481,D,2001,8,10,August 2001,,30704,13
4,481,D,2001,8,11,August 2001,,31474,13
4,481,D,2001,8,12,August 2001,,31474,13
4,481,D,2001,8,13,August 2001,,32094,13
4,481,D,2001,8,14,August 2001,,38257,13
4,481,D,2001,8,15,August 2001,,22323,13
4,481,D,2001,8,16,August 2001,,25490,13
4,481,D,2001,8,17,August 2001,,35770,13
4,481,D,2001,8,18,August 2001,,33721,13
4,481,D,2001,8,19,August 2001,,33720,13
4,481,D,2001,8,20,August 2001,,34594,13
4,481,D,2001,8,21,August 2001,,28934,13
4,481,D,2001,8,22,August 2001,,19809,13
4,481,D,2001,8,23,August 2001,,19868,13
4,481,D,2001,8,24,August 2001,,31942,13
4,481,D,2001,8,25,August 2001,,35046,13
4,481,D,2001,8,26,August 2001,,28348,13
4,481,D,2001,8,27,August 2001,,35993,13
4,481,D,2001,8,28,August 2001,,43558,13
4,481,D,2001,8,29,August 2001,,35752,13
4,481,D,2001,8,30,August 2001,,35969,13
4,481,D,2001,8,31,August 2001,,34853,13
4,481,D,2001,9,1,September 2001,,32363,13
4,481,D,2001,9,2,September 2001,,32363,13
4,481,D,2001,9,3,September 2001,,31666,13
4,481,D,2001,9,4,September 2001,,37704,13
4,481,D,2001,9,5,September 2001,,27183,13
4,481,D,2001,9,6,September 2001,,27183,13
4,481,D,2001,9,7,September 2001,,22269,13
4,481,D,2001,9,8,September 2001,,27994,13
4,481,D,2001,9,9,September 2001,,18143,13
4,481,D,2001,9,10,September 2001,,19068,13
4,481,D,2001,9,11,September 2001,,17098,13
4,481,D,2001,9,12,September 2001,,12243,13
4,481,D,2001,9,13,September 2001,,20971,13
4,481,D,2001,9,14,September 2001,,37010,13
4,481,D,2001,9,15,September 2001,,27129,13
4,481,D,2001,9,16,September 2001,,27129,13
4,481,D,2001,9,17,September 2001,,26214,13
4,481,D,2001,9,18,September 2001,,11093,13
4,481,D,2001,9,19,September 2001,,10993,13
4,481,D,2001,9,20,September 2001,,14694,13
4,481,D,2001,9,21,September 2001,,29113,13
4,481,D,2001,9,22,September 2001,,43532,13
4,481,D,2001,9,23,September 2001,,43532,13
4,481,D,2001,9,24,September 2001,,48163,13
4,481,D,2001,9,25,September 2001,,40035,13
4,481,D,2001,9,26,September 2001,,54096,13
4,481,D,2001,9,27,September 2001,,36764,13
4,481,D,2001,9,28,September 2001,,38735,13
4,481,D,2001,9,29,September 2001,,31654,13
4,481,D,2001,9,30,September 2001,,32437,13
4,481,D,2001,10,1,October 2001,,40059,13
4,481,D,2001,10,2,October 2001,,63203,13
4,481,D,2001,10,3,October 2001,,63449,13
4,481,D,2001,10,4,October 2001,,23937,13
4,481,D,2001,10,5,October 2001,,21202,13
4,481,D,2001,10,6,October 2001,,55781,13
4,481,D,2001,10,7,October 2001,,55780,13
4,481,D,2001,10,8,October 2001,,55958,13
4,481,D,2001,10,9,October 2001,,56346,13
4,481,D,2001,10,10,October 2001,,31513,13
4,481,D,2001,10,11,October 2001,,40427,13
4,481,D,2001,10,12,October 2001,,55205,13
4,481,D,2001,10,13,October 2001,,54586,13
4,481,D,2001,10,14,October 2001,,55208,13
4,481,D,2001,10,15,October 2001,,55920,13
4,481,D,2001,10,16,October 2001,,55921,13
4,481,D,2001,10,17,October 2001,,55772,13
4,481,D,2001,10,18,October 2001,,55872,13
4,481,D,2001,10,19,October 2001,,55872,13
4,481,D,2001,10,20,October 2001,,56582,13
4,481,D,2001,10,21,October 2001,,54163,13
4,481,D,2001,10,22,October 2001,,57812,13
4,481,D,2001,10,23,October 2001,,58529,13
4,481,D,2001,10,24,October 2001,,59049,13
4,481,D,2001,10,25,October 2001,,59083,13
4,481,D,2001,10,26,October 2001,,59083,13
4,481,D,2001,10,27,October 2001,,56932,13
4,481,D,2001,10,28,October 2001,,57002,13
