Date,Price
1998-04-09 00:00:00,23.940001
1998-04-10 00:00:00,23.379999
1998-04-11 00:00:00,23.370001
1998-04-12 00:00:00,22.549999
1998-04-13 00:00:00,24.51
1998-04-14 00:00:00,24.84
1998-04-15 00:00:00,24.85
1998-04-16 00:00:00,24.99
1998-04-17 00:00:00,26.18
1998-04-18 00:00:00,25.85
1998-04-19 00:00:00,23.280001
1998-04-20 00:00:00,28.35
1998-04-21 00:00:00,30.719999
1998-04-22 00:00:00,29.73
1998-04-23 00:00:00,26.77
1998-04-24 00:00:00,25.879999
1998-04-25 00:00:00,25.799999
1998-04-26 00:00:00,20.58
1998-04-27 00:00:00,26.809999
1998-04-28 00:00:00,27.18
1998-04-29 00:00:00,27.780001
1998-04-30 00:00:00,26.629999
1998-05-01 00:00:00,24.66
1998-05-02 00:00:00,24.629999
1998-05-03 00:00:00,18
1998-05-04 00:00:00,23.719999
1998-05-05 00:00:00,21.68
1998-05-06 00:00:00,23.129999
1998-05-07 00:00:00,22.26
1998-05-08 00:00:00,17.77
1998-05-09 00:00:00,17.77
1998-05-10 00:00:00,17.17
1998-05-11 00:00:00,23.639999
1998-05-12 00:00:00,20.6
1998-05-13 00:00:00,19.98
1998-05-14 00:00:00,17.379999
1998-05-15 00:00:00,16.459999
1998-05-16 00:00:00,16.459999
1998-05-17 00:00:00,15.7
1998-05-18 00:00:00,22.02
1998-05-19 00:00:00,20.16
1998-05-20 00:00:00,25.059999
1998-05-21 00:00:00,26.27
1998-05-22 00:00:00,26.299999
1998-05-23 00:00:00,16.530001
1998-05-24 00:00:00,16.620001
1998-05-25 00:00:00,11.39
1998-05-26 00:00:00,21.35
1998-05-27 00:00:00,19.879999
1998-05-28 00:00:00,20.76
1998-05-29 00:00:00,20.66
1998-05-30 00:00:00,13.68
1998-05-31 00:00:00,9.6199999
1998-06-01 00:00:00,24.26
1998-06-02 00:00:00,26.379999
1998-06-03 00:00:00,25.360001
1998-06-04 00:00:00,22.459999
1998-06-05 00:00:00,15.46
1998-06-06 00:00:00,15.46
1998-06-07 00:00:00,8.5600004
1998-06-08 00:00:00,19.83
1998-06-09 00:00:00,17.860001
1998-06-10 00:00:00,14.8
1998-06-11 00:00:00,12.51
1998-06-12 00:00:00,10.1
1998-06-13 00:00:00,9.6199999
1998-06-14 00:00:00,11.75
1998-06-15 00:00:00,18.17
1998-06-16 00:00:00,20.09
1998-06-17 00:00:00,24.120001
1998-06-18 00:00:00,23.82
1998-06-19 00:00:00,20.299999
1998-06-20 00:00:00,20.059999
1998-06-21 00:00:00,23.540001
1998-06-22 00:00:00,26.98
1998-06-23 00:00:00,26.540001
1998-06-24 00:00:00,25.690001
1998-06-25 00:00:00,25.200001
1998-06-26 00:00:00,20.08
1998-06-27 00:00:00,20.030001
1998-06-28 00:00:00,26
1998-06-29 00:00:00,25.74
1998-06-30 00:00:00,26.99
1998-07-01 00:00:00,42.810001
1998-07-02 00:00:00,42.490002
1998-07-03 00:00:00,34.75
1998-07-04 00:00:00,28.290001
1998-07-05 00:00:00,21.35
1998-07-06 00:00:00,35.630001
1998-07-07 00:00:00,35.360001
1998-07-08 00:00:00,34.240002
1998-07-09 00:00:00,39.41
1998-07-10 00:00:00,32.200001
1998-07-11 00:00:00,31.51
1998-07-12 00:00:00,20.290001
1998-07-13 00:00:00,38.369999
1998-07-14 00:00:00,49.709999
1998-07-15 00:00:00,57.860001
1998-07-16 00:00:00,47.93
1998-07-17 00:00:00,48.169998
1998-07-18 00:00:00,46.209999
1998-07-19 00:00:00,34.330002
1998-07-20 00:00:00,63.48
1998-07-21 00:00:00,61.860001
1998-07-22 00:00:00,45.110001
1998-07-23 00:00:00,33.580002
1998-07-24 00:00:00,26.690001
1998-07-25 00:00:00,26.370001
1998-07-26 00:00:00,27.48
1998-07-27 00:00:00,36.09
1998-07-28 00:00:00,51.259998
1998-07-29 00:00:00,57.209999
1998-07-30 00:00:00,41.110001
1998-07-31 00:00:00,41.139999
1998-08-01 00:00:00,35.84
1998-08-02 00:00:00,33.639999
1998-08-03 00:00:00,55.73
1998-08-04 00:00:00,68.849998
1998-08-05 00:00:00,54.900002
1998-08-06 00:00:00,70.019997
1998-08-07 00:00:00,59.700001
1998-08-08 00:00:00,57.43
1998-08-09 00:00:00,34.18
1998-08-10 00:00:00,52.389999
1998-08-11 00:00:00,49.540001
1998-08-12 00:00:00,54.049999
1998-08-13 00:00:00,58.560001
1998-08-14 00:00:00,61.529999
1998-08-15 00:00:00,58.799999
1998-08-16 00:00:00,34
1998-08-17 00:00:00,54.57
1998-08-18 00:00:00,39.310001
1998-08-19 00:00:00,36.209999
1998-08-20 00:00:00,37.66
1998-08-21 00:00:00,35.84
1998-08-22 00:00:00,33.939999
1998-08-23 00:00:00,25
1998-08-24 00:00:00,43.759998
1998-08-25 00:00:00,47.16
1998-08-26 00:00:00,64.370003
1998-08-27 00:00:00,56.139999
1998-08-28 00:00:00,44.119999
1998-08-29 00:00:00,41.07
1998-08-30 00:00:00,35
1998-08-31 00:00:00,57.110001
1998-09-01 00:00:00,91.889999
1998-09-02 00:00:00,93.839996
1998-09-03 00:00:00,89.07
1998-09-04 00:00:00,90.230003
1998-09-05 00:00:00,56.18
1998-09-06 00:00:00,50.23
1998-09-07 00:00:00,43
1998-09-08 00:00:00,56.220001
1998-09-09 00:00:00,41.610001
1998-09-10 00:00:00,41.380001
1998-09-11 00:00:00,32.220001
1998-09-12 00:00:00,32.259998
1998-09-13 00:00:00,28.52
1998-09-14 00:00:00,34.27
1998-09-15 00:00:00,32.560001
1998-09-16 00:00:00,30.34
1998-09-17 00:00:00,28.75
1998-09-18 00:00:00,26.059999
1998-09-19 00:00:00,25.82
1998-09-20 00:00:00,24.940001
1998-09-21 00:00:00,30.6
1998-09-22 00:00:00,30.77
1998-09-23 00:00:00,28.549999
1998-09-24 00:00:00,27.57
1998-09-25 00:00:00,25.469999
1998-09-26 00:00:00,24.860001
1998-09-27 00:00:00,22.5
1998-09-28 00:00:00,26.09
1998-09-29 00:00:00,25.219999
1998-09-30 00:00:00,25.309999
1998-10-01 00:00:00,25.459999
1998-10-02 00:00:00,25.32
1998-10-03 00:00:00,25.35
1998-10-04 00:00:00,20.5
1998-10-05 00:00:00,25.75
1998-10-06 00:00:00,25.9
1998-10-07 00:00:00,26.709999
1998-10-08 00:00:00,27.26
1998-10-09 00:00:00,25.67
1998-10-10 00:00:00,25.309999
1998-10-11 00:00:00,26.629999
1998-10-12 00:00:00,26.48
1998-10-13 00:00:00,26.18
1998-10-14 00:00:00,25.77
1998-10-15 00:00:00,27.18
1998-10-16 00:00:00,27.18
1998-10-17 00:00:00,26.200001
1998-10-18 00:00:00,20
1998-10-19 00:00:00,27.85
1998-10-20 00:00:00,27.860001
1998-10-21 00:00:00,27.92
1998-10-22 00:00:00,27.9
1998-10-23 00:00:00,28.66
1998-10-24 00:00:00,28.01
1998-10-25 00:00:00,28.5
1998-10-26 00:00:00,28.4
1998-10-27 00:00:00,28.940001
1998-10-28 00:00:00,29.85
1998-10-29 00:00:00,29.65
1998-10-30 00:00:00,27.809999
1998-10-31 00:00:00,27.52
1998-11-01 00:00:00,25
1998-11-02 00:00:00,24.57
1998-11-03 00:00:00,27.309999
1998-11-04 00:00:00,28.43
1998-11-05 00:00:00,28.82
1998-11-06 00:00:00,26.42
1998-11-07 00:00:00,26.280001
1998-11-08 00:00:00,20
1998-11-09 00:00:00,29.620001
1998-11-10 00:00:00,28.76
1998-11-11 00:00:00,28.719999
1998-11-12 00:00:00,28.709999
1998-11-13 00:00:00,27.68
1998-11-14 00:00:00,27.49
1998-11-15 00:00:00,20
1998-11-16 00:00:00,29.85
1998-11-17 00:00:00,30.440001
1998-11-18 00:00:00,29.049999
1998-11-19 00:00:00,27.4
1998-11-20 00:00:00,26.42
1998-11-21 00:00:00,26.389999
1998-11-22 00:00:00,20.42
1998-11-23 00:00:00,28.18
1998-11-24 00:00:00,28.780001
1998-11-25 00:00:00,28.709999
1998-11-26 00:00:00,25.629999
1998-11-27 00:00:00,25.76
1998-11-28 00:00:00,25.76
1998-11-29 00:00:00,20
1998-11-30 00:00:00,27.26
1998-12-01 00:00:00,27.370001
1998-12-02 00:00:00,27.559999
1998-12-03 00:00:00,26.83
1998-12-04 00:00:00,23.57
1998-12-05 00:00:00,23.469999
1998-12-06 00:00:00,18.25
1998-12-07 00:00:00,26.709999
1998-12-08 00:00:00,28.9
1998-12-09 00:00:00,28.379999
1998-12-10 00:00:00,27.950001
1998-12-11 00:00:00,26.190001
1998-12-12 00:00:00,25.469999
1998-12-13 00:00:00,27.129999
1998-12-14 00:00:00,27.15
1998-12-15 00:00:00,25.530001
1998-12-16 00:00:00,23.809999
1998-12-17 00:00:00,23.93
1998-12-18 00:00:00,27.219999
1998-12-19 00:00:00,27.129999
1998-12-20 00:00:00,36.5
1998-12-21 00:00:00,32.130001
1998-12-22 00:00:00,38.810001
1998-12-23 00:00:00,38.880001
1998-12-24 00:00:00,28.67
1998-12-25 00:00:00,30.5
1998-12-26 00:00:00,28.43
1998-12-27 00:00:00,27.129999
1998-12-28 00:00:00,27.379999
1998-12-29 00:00:00,24.280001
1998-12-30 00:00:00,24.280001
1998-12-31 00:00:00,24.309999
1999-01-01 00:00:00,18.440001
1999-01-02 00:00:00,19.209999
1999-01-03 00:00:00,17
1999-01-04 00:00:00,21.719999
1999-01-05 00:00:00,26.18
1999-01-06 00:00:00,27.35
1999-01-07 00:00:00,27.27
1999-01-08 00:00:00,24.59
1999-01-09 00:00:00,24.280001
1999-01-10 00:00:00,20
1999-01-11 00:00:00,27.290001
1999-01-12 00:00:00,28.209999
1999-01-13 00:00:00,26.92
1999-01-14 00:00:00,27.549999
1999-01-15 00:00:00,24.629999
1999-01-16 00:00:00,24.52
1999-01-17 00:00:00,22
1999-01-18 00:00:00,25.549999
1999-01-19 00:00:00,25.549999
1999-01-20 00:00:00,24.49
1999-01-21 00:00:00,23.42
1999-01-22 00:00:00,21.6
1999-01-23 00:00:00,21.440001
1999-01-24 00:00:00,20
1999-01-25 00:00:00,23.780001
1999-01-26 00:00:00,23.049999
1999-01-27 00:00:00,22.280001
1999-01-28 00:00:00,22.290001
1999-01-29 00:00:00,22.290001
1999-01-30 00:00:00,18.02
1999-01-31 00:00:00,17.889999
1999-02-01 00:00:00,22.42
1999-02-02 00:00:00,21.35
1999-02-03 00:00:00,21.65
1999-02-04 00:00:00,21.93
1999-02-05 00:00:00,20.879999
1999-02-06 00:00:00,20.809999
1999-02-07 00:00:00,17.5
1999-02-08 00:00:00,22.790001
1999-02-09 00:00:00,22.42
1999-02-10 00:00:00,22.67
1999-02-11 00:00:00,22.83
1999-02-12 00:00:00,20.959999
1999-02-13 00:00:00,20.950001
1999-02-14 00:00:00,19
1999-02-15 00:00:00,22.440001
1999-02-16 00:00:00,22.4
1999-02-17 00:00:00,21.59
1999-02-18 00:00:00,20.799999
1999-02-19 00:00:00,19.139999
1999-02-20 00:00:00,19.219999
1999-02-21 00:00:00,18
1999-02-22 00:00:00,20.959999
1999-02-23 00:00:00,21.07
1999-02-24 00:00:00,21.84
1999-02-25 00:00:00,21.34
1999-02-26 00:00:00,21.35
1999-02-27 00:00:00,17.719999
1999-02-28 00:00:00,17.290001
1999-03-01 00:00:00,20.68
1999-03-02 00:00:00,19.469999
1999-03-03 00:00:00,19.73
1999-03-04 00:00:00,20.290001
1999-03-05 00:00:00,18.57
1999-03-06 00:00:00,18.370001
1999-03-07 00:00:00,17
1999-03-08 00:00:00,19.860001
1999-03-09 00:00:00,20.98
1999-03-10 00:00:00,21.25
1999-03-11 00:00:00,21.790001
1999-03-12 00:00:00,21.91
1999-03-13 00:00:00,21.940001
1999-03-14 00:00:00,18
1999-03-15 00:00:00,23.08
1999-03-16 00:00:00,20.98
1999-03-17 00:00:00,21.700001
1999-03-18 00:00:00,21.99
1999-03-19 00:00:00,20.809999
1999-03-20 00:00:00,20.559999
1999-03-21 00:00:00,17
1999-03-22 00:00:00,21.91
1999-03-23 00:00:00,22.92
1999-03-24 00:00:00,21.83
1999-03-25 00:00:00,21.1
1999-03-26 00:00:00,19.85
1999-03-27 00:00:00,19.65
1999-03-28 00:00:00,19
1999-03-29 00:00:00,23.129999
1999-03-30 00:00:00,24.360001
1999-03-31 00:00:00,24.290001
1999-04-01 00:00:00,25.200001
1999-04-02 00:00:00,23.280001
1999-04-03 00:00:00,23.209999
1999-04-04 00:00:00,20
1999-04-05 00:00:00,24.92
1999-04-06 00:00:00,26.040001
1999-04-07 00:00:00,26.120001
1999-04-08 00:00:00,26.459999
1999-04-09 00:00:00,25.469999
1999-04-10 00:00:00,25.379999
1999-04-11 00:00:00,28
1999-04-12 00:00:00,28.75
1999-04-13 00:00:00,24.92
1999-04-14 00:00:00,25.049999
1999-04-15 00:00:00,25.049999
1999-04-16 00:00:00,27.34
1999-04-17 00:00:00,27.42
1999-04-18 00:00:00,25.5
1999-04-19 00:00:00,29.110001
1999-04-20 00:00:00,37.150002
1999-04-21 00:00:00,32.740002
1999-04-22 00:00:00,31.139999
1999-04-23 00:00:00,23.23
1999-04-24 00:00:00,23.040001
1999-04-25 00:00:00,20.870001
1999-04-26 00:00:00,26.209999
1999-04-27 00:00:00,26.530001
1999-04-28 00:00:00,26.85
1999-04-29 00:00:00,26.9
1999-04-30 00:00:00,26.9
1999-05-01 00:00:00,23.110001
1999-05-02 00:00:00,20
1999-05-03 00:00:00,26.73
1999-05-04 00:00:00,25.709999
1999-05-05 00:00:00,26.57
1999-05-06 00:00:00,28.360001
1999-05-07 00:00:00,27.26
1999-05-08 00:00:00,27.26
1999-05-09 00:00:00,24.5
1999-05-10 00:00:00,28.34
1999-05-11 00:00:00,25.190001
1999-05-12 00:00:00,26.6
1999-05-13 00:00:00,28.209999
1999-05-14 00:00:00,27.549999
1999-05-15 00:00:00,27.469999
1999-05-16 00:00:00,28.75
1999-05-17 00:00:00,28.92
1999-05-18 00:00:00,30.09
1999-05-19 00:00:00,31.23
1999-05-20 00:00:00,30.610001
1999-05-21 00:00:00,27.440001
1999-05-22 00:00:00,27.440001
1999-05-23 00:00:00,28.129999
1999-05-24 00:00:00,28.450001
1999-05-25 00:00:00,33.82
1999-05-26 00:00:00,33.82
1999-05-27 00:00:00,30.17
1999-05-28 00:00:00,30.23
1999-05-29 00:00:00,29.74
1999-05-30 00:00:00,20.379999
1999-05-31 00:00:00,20.379999
1999-06-01 00:00:00,29.799999
1999-06-02 00:00:00,24.889999
1999-06-03 00:00:00,23.450001
1999-06-04 00:00:00,21.139999
1999-06-05 00:00:00,21.15
1999-06-06 00:00:00,26.5
1999-06-07 00:00:00,26.530001
1999-06-08 00:00:00,25.41
1999-06-09 00:00:00,30.34
1999-06-10 00:00:00,30.360001
1999-06-11 00:00:00,26.5
1999-06-12 00:00:00,25.83
1999-06-13 00:00:00,35.880001
1999-06-14 00:00:00,35.439999
1999-06-15 00:00:00,42.25
1999-06-16 00:00:00,35.060001
1999-06-17 00:00:00,32.349998
1999-06-18 00:00:00,29.48
1999-06-19 00:00:00,28.48
1999-06-20 00:00:00,49
1999-06-21 00:00:00,48.150002
1999-06-22 00:00:00,37.950001
1999-06-23 00:00:00,36.75
1999-06-24 00:00:00,32.630001
1999-06-25 00:00:00,30.73
1999-06-26 00:00:00,29.82
1999-06-27 00:00:00,39.630001
1999-06-28 00:00:00,37.619999
1999-06-29 00:00:00,47.950001
1999-06-30 00:00:00,56.73
1999-07-01 00:00:00,68.949997
1999-07-02 00:00:00,68.720001
1999-07-03 00:00:00,34.82
1999-07-04 00:00:00,28
1999-07-05 00:00:00,28
1999-07-06 00:00:00,55.919998
1999-07-07 00:00:00,44.950001
1999-07-08 00:00:00,44.59
1999-07-09 00:00:00,34.860001
1999-07-10 00:00:00,34.84
1999-07-11 00:00:00,44.849998
1999-07-12 00:00:00,52.279999
1999-07-13 00:00:00,58.66
1999-07-14 00:00:00,61.740002
1999-07-15 00:00:00,54.029999
1999-07-16 00:00:00,32.09
1999-07-17 00:00:00,31.66
1999-07-18 00:00:00,19
1999-07-19 00:00:00,42.93
1999-07-20 00:00:00,34.490002
1999-07-21 00:00:00,32.950001
1999-07-22 00:00:00,32.790001
1999-07-23 00:00:00,26.93
1999-07-24 00:00:00,26.93
1999-07-25 00:00:00,41
1999-07-26 00:00:00,41.900002
1999-07-27 00:00:00,33.23
1999-07-28 00:00:00,35.650002
1999-07-29 00:00:00,36.48
1999-07-30 00:00:00,29.43
1999-07-31 00:00:00,29.34
1999-08-01 00:00:00,23
1999-08-02 00:00:00,39.869999
1999-08-03 00:00:00,38.66
1999-08-04 00:00:00,37.700001
1999-08-05 00:00:00,40.23
1999-08-06 00:00:00,33.459999
1999-08-07 00:00:00,33.439999
1999-08-08 00:00:00,39
1999-08-09 00:00:00,38.650002
1999-08-10 00:00:00,33.860001
1999-08-11 00:00:00,33.59
1999-08-12 00:00:00,33.599998
1999-08-13 00:00:00,30.17
1999-08-14 00:00:00,29.940001
1999-08-15 00:00:00,37.75
1999-08-16 00:00:00,37.650002
1999-08-17 00:00:00,38.099998
1999-08-18 00:00:00,37.669998
1999-08-19 00:00:00,38.200001
1999-08-20 00:00:00,33.75
1999-08-21 00:00:00,32.91
1999-08-22 00:00:00,42.130001
1999-08-23 00:00:00,40.77
1999-08-24 00:00:00,50.25
1999-08-25 00:00:00,68.839996
1999-08-26 00:00:00,76.480003
1999-08-27 00:00:00,64.790001
1999-08-28 00:00:00,63.380001
1999-08-29 00:00:00,58
1999-08-30 00:00:00,59.830002
1999-08-31 00:00:00,39.380001
1999-09-01 00:00:00,32.810001
1999-09-02 00:00:00,32.380001
1999-09-03 00:00:00,32.360001
1999-09-04 00:00:00,27.99
1999-09-05 00:00:00,27.879999
1999-09-06 00:00:00,33.130001
1999-09-07 00:00:00,33.470001
1999-09-08 00:00:00,36.139999
1999-09-09 00:00:00,33.82
1999-09-10 00:00:00,33.139999
1999-09-11 00:00:00,33.130001
1999-09-12 00:00:00,33.75
1999-09-13 00:00:00,35.369999
1999-09-14 00:00:00,32.959999
1999-09-15 00:00:00,34.169998
1999-09-16 00:00:00,33.849998
1999-09-17 00:00:00,30.809999
1999-09-18 00:00:00,30.68
1999-09-19 00:00:00,33
1999-09-20 00:00:00,32.459999
1999-09-21 00:00:00,32.189999
1999-09-22 00:00:00,29.5
1999-09-23 00:00:00,31.049999
1999-09-24 00:00:00,32.369999
1999-09-25 00:00:00,32.139999
1999-09-26 00:00:00,35.5
1999-09-27 00:00:00,35.389999
1999-09-28 00:00:00,35.34
1999-09-29 00:00:00,47.490002
1999-09-30 00:00:00,32.48
1999-10-01 00:00:00,32.080002
1999-10-02 00:00:00,32.080002
1999-10-03 00:00:00,23.5
1999-10-04 00:00:00,34.32
1999-10-05 00:00:00,36.27
1999-10-06 00:00:00,36.009998
1999-10-07 00:00:00,36.77
1999-10-08 00:00:00,36
1999-10-09 00:00:00,36
1999-10-10 00:00:00,31
1999-10-11 00:00:00,36.169998
1999-10-12 00:00:00,37.599998
1999-10-13 00:00:00,56.540001
1999-10-14 00:00:00,64.480003
1999-10-15 00:00:00,48.439999
1999-10-16 00:00:00,48.439999
1999-10-17 00:00:00,37
1999-10-18 00:00:00,45.169998
1999-10-19 00:00:00,36.959999
1999-10-20 00:00:00,36.959999
1999-10-21 00:00:00,36.959999
1999-10-22 00:00:00,38.5
1999-10-23 00:00:00,38.5
1999-10-24 00:00:00,42
1999-10-25 00:00:00,41.400002
1999-10-26 00:00:00,44.630001
1999-10-27 00:00:00,47.950001
1999-10-28 00:00:00,47.779999
1999-10-29 00:00:00,47.790001
1999-10-30 00:00:00,33.860001
1999-10-31 00:00:00,33
1999-11-01 00:00:00,33.810001
1999-11-02 00:00:00,41.759998
1999-11-03 00:00:00,31.41
1999-11-04 00:00:00,33.07
1999-11-05 00:00:00,37.82
1999-11-06 00:00:00,37.82
1999-11-07 00:00:00,38.25
1999-11-08 00:00:00,33.98
1999-11-09 00:00:00,35.200001
1999-11-10 00:00:00,34.48
1999-11-11 00:00:00,34.439999
1999-11-12 00:00:00,30.450001
1999-11-13 00:00:00,30.450001
1999-11-14 00:00:00,31.25
1999-11-15 00:00:00,30.92
1999-11-16 00:00:00,30.709999
1999-11-17 00:00:00,29.280001
1999-11-18 00:00:00,28.27
1999-11-19 00:00:00,24.459999
1999-11-20 00:00:00,24.450001
1999-11-21 00:00:00,29.879999
1999-11-22 00:00:00,29.709999
1999-11-23 00:00:00,34.529999
1999-11-24 00:00:00,34.560001
1999-11-25 00:00:00,20
1999-11-26 00:00:00,24.34
1999-11-27 00:00:00,24.34
1999-11-28 00:00:00,29.25
1999-11-29 00:00:00,29.4
1999-11-30 00:00:00,29.35
1999-12-01 00:00:00,33.25
1999-12-02 00:00:00,31.959999
1999-12-03 00:00:00,27.389999
1999-12-04 00:00:00,27.440001
1999-12-05 00:00:00,31.25
1999-12-06 00:00:00,31.030001
1999-12-07 00:00:00,31.59
1999-12-08 00:00:00,32.310001
1999-12-09 00:00:00,33.509998
1999-12-10 00:00:00,29.35
1999-12-11 00:00:00,29.360001
1999-12-12 00:00:00,37
1999-12-13 00:00:00,35.59
1999-12-14 00:00:00,32.380001
1999-12-15 00:00:00,31.18
1999-12-16 00:00:00,30.959999
1999-12-17 00:00:00,29.93
1999-12-18 00:00:00,29.92
1999-12-19 00:00:00,30.5
1999-12-20 00:00:00,30.530001
1999-12-21 00:00:00,30.58
1999-12-22 00:00:00,28.99
1999-12-23 00:00:00,28.99
1999-12-24 00:00:00,26.709999
1999-12-25 00:00:00,27.75
1999-12-26 00:00:00,29.5
1999-12-27 00:00:00,29.43
1999-12-28 00:00:00,32.450001
1999-12-29 00:00:00,29.32
1999-12-30 00:00:00,29.32
1999-12-31 00:00:00,29.32
2000-01-01 00:00:00,23
2000-01-02 00:00:00,23
2000-01-03 00:00:00,33.68
2000-01-04 00:00:00,32.919998
2000-01-05 00:00:00,31.559999
2000-01-06 00:00:00,29.16
2000-01-07 00:00:00,28.629999
2000-01-08 00:00:00,28.59
2000-01-09 00:00:00,34.5
2000-01-10 00:00:00,34.169998
2000-01-11 00:00:00,34.419998
2000-01-12 00:00:00,31.4
2000-01-13 00:00:00,32.470001
2000-01-14 00:00:00,32.48
2000-01-15 00:00:00,27.389999
2000-01-16 00:00:00,27.129999
2000-01-17 00:00:00,27.309999
2000-01-18 00:00:00,27.309999
2000-01-19 00:00:00,28.51
2000-01-20 00:00:00,28.059999
2000-01-21 00:00:00,26.91
2000-01-22 00:00:00,26.91
2000-01-23 00:00:00,31.25
2000-01-24 00:00:00,28.85
2000-01-25 00:00:00,28.719999
2000-01-26 00:00:00,28.969999
2000-01-27 00:00:00,28.68
2000-01-28 00:00:00,29.09
2000-01-29 00:00:00,29.01
2000-01-30 00:00:00,30.5
2000-01-31 00:00:00,30.83
2000-02-01 00:00:00,31.780001
2000-02-02 00:00:00,31.75
2000-02-03 00:00:00,31.82
2000-02-04 00:00:00,30.459999
2000-02-05 00:00:00,30.459999
2000-02-06 00:00:00,32.5
2000-02-07 00:00:00,32.349998
2000-02-08 00:00:00,31.51
2000-02-09 00:00:00,29.950001
2000-02-10 00:00:00,30.76
2000-02-11 00:00:00,30.16
2000-02-12 00:00:00,30.09
2000-02-13 00:00:00,29
2000-02-14 00:00:00,32.470001
2000-02-15 00:00:00,33.040001
2000-02-16 00:00:00,33.779999
2000-02-17 00:00:00,33.240002
2000-02-18 00:00:00,33.240002
2000-02-19 00:00:00,30.59
2000-02-20 00:00:00,30
2000-02-21 00:00:00,32.700001
2000-02-22 00:00:00,32.700001
2000-02-23 00:00:00,31.09
2000-02-24 00:00:00,29.82
2000-02-25 00:00:00,29.299999
2000-02-26 00:00:00,29.299999
2000-02-27 00:00:00,30.309999
2000-02-28 00:00:00,29.940001
2000-02-29 00:00:00,30.129999
2000-03-01 00:00:00,30.25
2000-03-02 00:00:00,29.5
2000-03-03 00:00:00,29.549999
2000-03-04 00:00:00,29.549999
2000-03-05 00:00:00,28
2000-03-06 00:00:00,30.200001
2000-03-07 00:00:00,30.459999
2000-03-08 00:00:00,31.75
2000-03-09 00:00:00,32.709999
2000-03-10 00:00:00,29.68
2000-03-11 00:00:00,29.629999
2000-03-12 00:00:00,27
2000-03-13 00:00:00,30.4
2000-03-14 00:00:00,24.959999
2000-03-15 00:00:00,30.540001
2000-03-16 00:00:00,32.16
2000-03-17 00:00:00,30.040001
2000-03-18 00:00:00,29.85
2000-03-19 00:00:00,32.5
2000-03-20 00:00:00,32.23
2000-03-21 00:00:00,29.93
2000-03-22 00:00:00,31.77
2000-03-23 00:00:00,33.790001
2000-03-24 00:00:00,31.27
2000-03-25 00:00:00,31.27
2000-03-26 00:00:00,32.130001
2000-03-27 00:00:00,32.119999
2000-03-28 00:00:00,33.150002
2000-03-29 00:00:00,32.610001
2000-03-30 00:00:00,33.48
2000-03-31 00:00:00,33.48
2000-04-01 00:00:00,33.619999
2000-04-02 00:00:00,28.639999
2000-04-03 00:00:00,35.040001
2000-04-04 00:00:00,34.32
2000-04-05 00:00:00,32.349998
2000-04-06 00:00:00,34.73
2000-04-07 00:00:00,34.450001
2000-04-08 00:00:00,34.450001
2000-04-09 00:00:00,35
2000-04-10 00:00:00,40.209999
2000-04-11 00:00:00,33.98
2000-04-12 00:00:00,33.779999
2000-04-13 00:00:00,33.91
2000-04-14 00:00:00,33
2000-04-15 00:00:00,32.919998
2000-04-16 00:00:00,35.880001
2000-04-17 00:00:00,35.689999
2000-04-18 00:00:00,33.759998
2000-04-19 00:00:00,34.080002
2000-04-20 00:00:00,34.130001
2000-04-21 00:00:00,33.849998
2000-04-22 00:00:00,33.849998
2000-04-23 00:00:00,35.630001
2000-04-24 00:00:00,35.419998
2000-04-25 00:00:00,34.939999
2000-04-26 00:00:00,46.450001
2000-04-27 00:00:00,66.260002
2000-04-28 00:00:00,66.410004
2000-04-29 00:00:00,47.369999
2000-04-30 00:00:00,26
2000-05-01 00:00:00,40.099998
2000-05-02 00:00:00,112.63
2000-05-03 00:00:00,76.760002
2000-05-04 00:00:00,82.190002
2000-05-05 00:00:00,52.709999
2000-05-06 00:00:00,52.709999
2000-05-07 00:00:00,40
2000-05-08 00:00:00,75.790001
2000-05-09 00:00:00,53.400002
2000-05-10 00:00:00,50.689999
2000-05-11 00:00:00,49.68
2000-05-12 00:00:00,40.98
2000-05-13 00:00:00,40.900002
2000-05-14 00:00:00,50.25
2000-05-15 00:00:00,50.34
2000-05-16 00:00:00,45.419998
2000-05-17 00:00:00,44.580002
2000-05-18 00:00:00,43.950001
2000-05-19 00:00:00,41.720001
2000-05-20 00:00:00,41.720001
2000-05-21 00:00:00,87.5
2000-05-22 00:00:00,85.220001
2000-05-23 00:00:00,193.67999
2000-05-24 00:00:00,193.33
2000-05-25 00:00:00,71.019997
2000-05-26 00:00:00,71.169998
2000-05-27 00:00:00,71.169998
2000-05-28 00:00:00,55.5
2000-05-29 00:00:00,55.5
2000-05-30 00:00:00,95.540001
2000-05-31 00:00:00,69.550003
2000-06-01 00:00:00,73.370003
2000-06-02 00:00:00,65.870003
2000-06-03 00:00:00,65.82
2000-06-04 00:00:00,78
2000-06-05 00:00:00,92.940002
2000-06-06 00:00:00,73.690002
2000-06-07 00:00:00,70.580002
2000-06-08 00:00:00,76.419998
2000-06-09 00:00:00,66.980003
2000-06-10 00:00:00,66.959999
2000-06-11 00:00:00,115
2000-06-12 00:00:00,107.87
2000-06-13 00:00:00,213.99001
2000-06-14 00:00:00,312.88
2000-06-15 00:00:00,405.81
2000-06-16 00:00:00,200.72
2000-06-17 00:00:00,200.72
2000-06-18 00:00:00,68.290001
2000-06-19 00:00:00,112.37
2000-06-20 00:00:00,73.82
