,,,,,,Annual Statistics,Annual Statistics,Annual Statistics,,,,,,,,,,,,,,,,,,,
2000-04-21 00:00:00,566.4,564.96,564.48,563.52,560.64,625.92,712.32,753.12,782.4,818.88,821.76,910.56,891.84,905.28,896.64,870.72,824.16,774.72,677.28,669.12,588.96,620.16,627.36,614.4,17205.600000000002,910.56,560.64
2000-04-22 00:00:00,606.72,605.28,596.16,587.04,586.56,583.2,579.84,578.88,576.96,576.96,576,588.96,649.44,660,659.52,654.72,648.48,645.12,631.68,629.76,630.72,638.4,631.68,630.24,14752.32,660,576
2000-04-23 00:00:00,636.48,633.6,627.36,619.2,622.08,621.12,608.16,605.76,612,612,619.2,622.56,619.68,614.88,620.64,622.08,623.52,621.12,624,632.64,638.88,636.96,632.64,622.56,14949.119999999997,638.88,605.76
2000-04-24 00:00:00,627.84,619.2,619.2,599.52,576.48,664.32,700.8,728.16,768.48,820.8,831.84,844.32,852.48,849.6,843.84,849.6,812.16,755.52,670.56,648.96,625.92,576.96,565.44,553.44,17005.44,852.48,553.44
2000-04-25 00:00:00,560.64,560.16,554.88,560.64,556.32,614.4,639.36,689.76,743.52,869.76,859.68,863.52,876.96,876.48,867.36,858.24,804.96,765.12,655.2,596.64,578.4,571.2,540.48,545.28,16608.960000000003,876.96,540.48
2000-04-26 00:00:00,556.8,549.6,552.48,562.08,561.12,624.96,686.88,715.68,781.92,814.08,829.44,827.04,821.28,829.44,878.88,911.52,863.52,800.64,616.8,598.56,588,582.72,541.44,550.08,16644.96,911.52,541.44
2000-04-27 00:00:00,552.48,546.72,559.2,549.12,553.92,619.68,672.96,720,777.12,823.2,890.4,881.28,883.68,878.4,873.6,851.52,811.2,762.72,651.36,585.6,587.04,583.2,567.36,564,16745.760000000002,890.4,546.72
2000-04-28 00:00:00,566.4,558.24,558.24,555.36,556.8,628.8,663.36,741.6,818.88,840.96,850.56,866.88,887.52,900.48,889.92,871.2,827.52,770.88,678.72,611.04,595.68,585.6,578.88,576.96,16980.48,900.48,555.36
2000-04-29 00:00:00,578.88,585.12,586.08,582.24,582.24,581.76,532.8,527.04,540.96,551.52,551.52,555.36,554.4,558.24,567.36,564.96,567.36,558.24,551.52,548.16,555.36,557.76,560.16,555.36,13454.400000000001,586.08,527.04
2000-04-30 00:00:00,559.2,559.2,555.36,561.6,560.64,562.08,545.76,546.72,533.76,530.4,527.04,530.88,532.32,534.72,536.16,543.36,539.52,540,542.88,540.48,550.08,554.4,549.6,550.56,13086.72,562.08,527.04
2000-05-01 00:00:00,549.6,550.56,553.44,548.64,547.68,617.76,702.24,757.92,848.64,886.08,901.44,917.76,921.12,955.2,1117.44,1168.8,1008,903.36,601.44,580.8,573.6,570.24,551.04,549.6,17882.4,1168.8,547.68
2000-05-02 00:00:00,562.56,580.32,580.8,586.08,589.44,660,756.96,852.96,1193.28,1104,1003.68,976.32,956.64,961.44,966.72,963.84,943.2,900.48,762.72,581.28,641.28,634.08,623.04,617.28,18998.399999999998,1193.28,562.56
2000-05-03 00:00:00,620.16,615.84,616.32,612.96,613.44,683.52,704.64,741.12,798.24,843.36,873.12,886.08,888,908.16,917.28,905.28,880.32,835.68,687.84,661.92,648.96,601.44,581.76,578.88,17704.32,917.28,578.88
2000-05-04 00:00:00,582.24,578.4,571.68,572.64,565.92,630.24,692.16,767.52,825.12,895.2,1230.72,1015.68,1000.8,1027.2,1031.52,1014.24,973.92,904.8,771.84,691.68,506.88,526.08,515.52,537.6,18429.6,1230.72,506.88
2000-05-05 00:00:00,537.6,536.64,535.68,534.72,546.72,635.52,782.4,862.56,902.88,1246.56,1201.44,1204.8,1377.12,1349.76,1324.32,1241.76,1154.88,1087.2,679.68,532.32,595.2,602.4,590.88,596.16,20659.200000000004,1377.12,532.32
2000-05-06 00:00:00,596.16,594.24,599.52,593.28,595.2,592.32,588.96,634.56,679.2,683.04,679.68,666.24,662.88,659.52,649.44,645.12,623.52,588.48,557.28,559.2,566.4,566.88,557.76,556.32,14695.2,683.04,556.32
2000-05-07 00:00:00,552,548.64,554.88,553.92,552,549.6,537.6,537.12,540.96,544.32,556.32,563.04,569.28,563.04,571.2,568.32,564.48,570.72,567.36,565.92,582.24,582.24,584.64,582.72,13462.559999999998,584.64,537.12
2000-05-08 00:00:00,582.72,579.84,574.08,578.4,596.16,1093.92,1188,1196.16,1241.28,1291.2,1323.36,1375.68,1383.36,1380.48,1369.44,1339.2,1259.04,1200,675.84,603.84,615.36,613.44,602.4,607.68,23270.880000000005,1383.36,574.08
2000-05-09 00:00:00,604.32,607.2,600.96,599.04,603.84,944.16,1255.2,1276.8,1181.76,1302.24,1317.12,1380.48,1378.08,1317.12,1244.16,1180.32,1088.64,915.84,574.08,627.36,616.32,612.48,599.52,588.96,22416,1380.48,574.08
2000-05-10 00:00:00,589.44,587.52,595.68,588,577.92,649.44,756.48,785.76,813.6,849.12,898.08,901.92,883.2,888.48,880.8,864,827.52,772.32,666.24,648.96,641.28,635.52,617.28,614.4,17532.960000000003,901.92,577.92
2000-05-11 00:00:00,616.8,615.36,614.88,598.56,601.44,644.64,705.12,756.96,822.24,828.48,843.36,856.8,881.76,897.6,922.08,923.04,893.76,858.24,697.92,672.96,669.12,655.2,636,635.04,17847.36,923.04,598.56
2000-05-12 00:00:00,631.68,631.68,629.28,633.6,631.2,699.84,744.96,799.68,853.92,893.76,958.56,1274.88,1041.6,1030.56,1013.28,996,951.36,885.6,688.8,576,572.16,572.64,564.48,553.44,18828.96,1274.88,553.44
2000-05-13 00:00:00,562.08,560.16,553.92,549.12,555.36,552.96,546.24,549.12,553.44,550.56,618.24,636.48,598.56,566.88,572.64,571.2,534.72,536.16,538.08,547.68,554.88,562.56,554.4,558.24,13483.679999999997,636.48,534.72
2000-05-14 00:00:00,558.72,550.56,549.6,548.64,544.8,544.8,529.92,534.72,545.28,547.2,546.72,545.76,547.68,547.2,545.28,542.4,543.36,541.92,548.64,547.2,559.2,545.28,538.08,535.68,13088.640000000003,559.2,529.92
2000-05-15 00:00:00,531.84,533.28,528.48,528,519.36,593.28,675.36,712.32,776.16,850.08,915.36,931.68,916.32,919.68,912.48,904.32,854.4,803.04,664.8,652.8,646.08,644.64,625.44,624,17263.199999999997,931.68,519.36
2000-05-16 00:00:00,603.84,598.56,600.48,599.52,594.24,670.56,705.6,743.04,816.48,853.92,860.16,874.56,877.44,902.88,992.16,993.6,966.72,925.44,756.48,734.88,720.48,713.28,699.84,692.64,18496.799999999996,993.6,594.24
2000-05-17 00:00:00,696,691.68,682.56,685.92,683.52,755.52,818.88,861.12,907.2,950.88,1186.08,1039.2,989.28,1009.44,985.92,957.6,938.4,935.04,762.24,647.04,593.76,593.76,577.44,575.52,19524,1186.08,575.52
2000-05-18 00:00:00,576.48,574.56,579.84,583.2,587.04,690.24,809.76,855.36,1250.4,1163.04,1156.8,1140.96,1121.28,1224.96,1124.64,1064.64,1038.24,999.36,657.6,641.76,625.44,606.72,584.16,589.92,20246.399999999994,1250.4,574.56
2000-05-19 00:00:00,588,590.4,600.96,589.92,598.56,709.44,801.6,834.24,857.76,860.64,813.12,804.48,828.48,809.76,793.92,792,738.72,698.88,621.12,613.44,582.72,576.48,572.64,568.8,16846.079999999998,860.64,568.8
2000-05-20 00:00:00,580.8,571.2,569.76,578.88,565.92,561.12,563.52,573.12,614.4,607.2,613.44,617.76,608.64,612.48,570.72,557.28,581.28,583.68,575.04,578.88,588.48,589.44,592.32,584.64,14040,617.76,557.28
2000-05-21 00:00:00,588,597.12,587.04,588,589.92,590.4,574.08,580.32,576,582.24,577.92,586.08,581.28,580.32,589.92,584.16,594.24,577.44,587.04,594.24,622.56,615.84,613.44,601.44,14159.04,622.56,574.08
2000-05-22 00:00:00,597.12,595.2,589.92,595.68,590.88,638.4,669.12,720.48,768.96,792,809.76,827.52,831.36,843.84,849.6,855.84,817.92,760.8,667.2,646.08,642.72,636,607.68,608.64,16962.72,855.84,589.92
2000-05-23 00:00:00,608.16,600.96,611.04,606.24,609.6,658.56,682.56,736.32,776.64,794.4,817.44,838.56,856.8,1140.48,1056,1020,834.24,745.92,663.36,649.44,646.56,634.56,630.72,624.96,17843.519999999997,1140.48,600.96
2000-05-24 00:00:00,624.96,628.8,631.2,630.24,633.6,682.56,729.12,765.12,826.56,860.16,873.12,884.64,918.72,1224.48,1161.12,1050.72,982.08,912,731.04,681.12,686.88,645.12,626.88,626.4,19016.64,1224.48,624.96
2000-05-25 00:00:00,641.76,643.2,639.36,635.04,631.68,683.04,696,753.6,813.6,1203.36,1039.68,1055.52,1058.4,1046.4,1073.28,1023.84,977.28,874.08,612.48,617.76,623.52,628.8,610.56,618.72,19200.960000000003,1203.36,610.56
2000-05-26 00:00:00,607.68,605.76,614.4,609.6,606.72,655.68,687.36,966.24,1051.68,951.84,949.92,948,942.72,953.76,959.52,935.52,894.24,857.28,560.64,556.8,546.24,556.8,563.04,567.36,18148.8,1051.68,546.24
2000-05-27 00:00:00,586.08,578.88,582.24,586.08,586.56,564.96,573.6,570.24,578.88,626.88,666.24,653.76,650.88,652.32,648.48,667.68,664.8,638.88,577.44,570.72,580.8,589.44,570.24,565.92,14531.999999999998,667.68,564.96
2000-05-28 00:00:00,578.4,571.2,576,578.88,577.44,566.4,558.24,558.72,556.32,564.48,559.2,555.84,567.36,560.16,569.28,559.2,572.64,574.08,563.52,564,581.28,580.32,590.88,580.8,13664.64,590.88,555.84
2000-05-29 00:00:00,578.88,587.04,573.6,575.04,576,629.28,698.4,711.36,707.04,722.4,734.4,718.56,700.32,676.8,668.16,659.52,654.72,656.64,578.88,574.56,583.2,587.04,590.4,586.08,15328.319999999996,734.4,573.6
2000-05-30 00:00:00,585.6,585.6,587.04,578.4,574.08,645.6,716.16,731.52,775.68,808.32,836.64,854.88,871.68,887.52,888.96,895.68,860.64,819.36,668.16,650.4,636.48,637.92,620.64,612.48,17329.44,895.68,574.08
2000-05-31 00:00:00,608.16,604.8,607.68,597.12,606.72,664.8,728.16,753.12,808.8,881.28,906.24,1182.24,1178.4,1009.44,1066.08,1134.72,1070.4,960.96,590.4,616.32,607.2,603.84,591.84,585.6,18964.32,1182.24,585.6
2000-06-01 00:00:00,584.16,586.56,584.16,586.56,583.2,659.04,768.96,916.8,1006.08,998.88,1001.76,1322.4,1306.56,1261.44,1266.24,1205.28,1151.04,1074.72,931.2,960.96,604.32,595.68,586.08,580.32,21122.4,1322.4,580.32
2000-06-02 00:00:00,578.88,577.44,577.92,571.2,615.84,1153.44,1128.48,1084.8,1113.12,1143.36,1155.84,1182.72,1183.68,1184.16,1195.68,1196.16,1157.76,1080,586.56,562.08,550.56,597.6,608.16,610.08,21395.520000000004,1196.16,550.56
2000-06-03 00:00:00,611.52,611.04,604.8,603.84,605.76,589.44,595.2,684.96,684.96,697.92,699.36,690.72,696.96,685.44,690.24,672.48,678.72,585.6,576.48,578.4,578.88,586.08,582.72,584.16,15175.679999999997,699.36,576.48
2000-06-04 00:00:00,588,590.4,600,592.8,590.4,570.24,563.52,658.08,662.4,663.84,667.68,669.12,667.2,672,671.52,671.04,676.32,581.28,579.36,590.88,603.84,606.72,599.04,585.12,14920.800000000001,676.32,563.52
2000-06-05 00:00:00,588.48,584.16,595.68,586.08,600.48,786.24,1202.88,1082.4,1062.24,1085.28,1073.76,1071.84,1063.2,1062.24,1037.28,1022.4,967.68,883.68,529.92,543.84,547.68,548.64,526.56,532.8,19585.44,1202.88,526.56
2000-06-06 00:00:00,531.36,526.08,531.36,532.8,530.4,606.72,730.08,791.52,906.24,945.6,959.52,973.44,973.92,969.12,968.16,960,926.88,856.32,702.24,681.6,666.72,655.68,640.8,642.24,18208.8,973.92,526.08
2000-06-07 00:00:00,635.04,633.12,635.52,625.92,629.76,687.36,698.88,748.8,793.92,843.84,864.96,880.8,885.12,908.64,931.68,939.36,928.32,1276.8,888,768,623.52,633.12,633.12,628.8,18722.399999999998,1276.8,623.52
2000-06-08 00:00:00,631.68,632.64,633.12,631.68,633.6,695.52,784.32,811.68,1122.72,1266.72,1056.96,1081.92,1114.56,1133.28,1101.6,1080,1039.68,979.2,694.08,646.56,636,640.32,622.08,627.84,20297.760000000006,1266.72,622.08
2000-06-09 00:00:00,630.72,626.88,631.2,628.8,631.2,1046.88,1093.92,1017.12,1066.56,1122.72,1181.28,1178.88,1174.08,1173.6,1179.84,1177.44,1151.52,1094.4,1011.84,892.8,650.88,660.96,665.28,661.44,22350.239999999998,1181.28,626.88
2000-06-10 00:00:00,648.96,648.48,650.4,649.92,648.96,636,639.36,645.6,654.24,655.68,656.64,653.28,861.12,1205.28,728.64,630.72,634.08,639.84,639.36,637.92,645.12,649.44,645.6,640.8,16345.440000000002,1205.28,630.72
2000-06-11 00:00:00,639.36,633.12,625.44,611.04,612.48,604.8,595.2,599.52,598.08,599.52,604.32,614.4,601.92,608.64,601.44,601.44,609.6,609.6,611.52,615.36,623.04,623.04,622.56,625.44,14690.880000000001,639.36,595.2
2000-06-12 00:00:00,617.28,622.08,631.68,611.52,612.48,694.08,797.28,864.48,922.56,979.68,958.56,932.64,924.48,908.16,883.68,876.48,834.72,793.92,672.48,630.24,616.8,616.32,609.12,605.28,18215.999999999993,979.68,605.28
2000-06-13 00:00:00,599.52,591.84,598.56,593.28,589.44,657.6,749.76,676.8,811.68,890.88,899.52,927.84,919.2,924.48,924.48,905.76,865.92,810.72,647.52,632.64,627.84,614.88,591.84,593.76,17645.76,927.84,589.44
2000-06-14 00:00:00,590.88,591.84,596.16,596.16,591.84,665.76,756.48,792.96,844.8,869.76,890.88,894.24,898.08,1097.76,1039.68,954.72,921.12,856.8,612.48,599.04,610.08,609.12,588.96,588.96,18058.56,1097.76,588.96
2000-06-15 00:00:00,588.96,587.04,587.04,592.32,590.4,672,773.28,898.56,1119.36,1013.76,1025.76,1035.36,1049.76,1048.8,1057.92,1052.64,1030.08,978.72,756.48,631.2,633.6,636.96,613.92,613.92,19587.839999999993,1119.36,587.04
2000-06-16 00:00:00,619.68,610.08,610.08,611.04,755.52,1023.36,1029.6,1060.32,1106.88,1154.4,1217.76,1225.92,1204.8,1247.52,1228.8,1209.12,1167.36,1122.72,1040.16,1081.92,1022.4,634.08,581.28,581.28,23146.08,1247.52,581.28
2000-06-17 00:00:00,591.36,582.72,586.08,577.92,582.24,564.96,627.84,1208.16,1198.56,1197.6,1181.76,1138.08,1100.64,1078.08,649.44,722.4,734.88,735.84,738.72,756,772.8,785.28,779.04,779.52,19669.92,1208.16,564.96
2000-06-18 00:00:00,778.08,778.56,780.96,777.12,773.76,767.04,758.4,755.04,754.08,754.56,749.28,749.28,755.52,752.64,756,758.4,756.96,756,759.84,757.92,763.2,768.96,765.12,767.52,18294.24,780.96,749.28
2000-06-19 00:00:00,765.6,756,741.6,743.52,731.04,799.68,856.8,823.68,825.6,846.24,852.96,899.04,919.68,903.36,865.92,853.92,816,778.08,629.28,600.48,594.72,597.6,580.8,582.24,18363.840000000004,919.68,580.8
2000-06-20 00:00:00,580.32,581.76,579.84,579.84,581.28,702.72,848.64,800.16,831.36,983.52,1121.28,1084.32,1074.72,1068.48,1080,1081.92,1065.6,1010.88,642.72,598.08,590.88,595.68,588.48,593.76,19266.239999999998,1121.28,579.84
2000-06-21 00:00:00,588.96,583.68,592.32,585.12,590.4,1085.28,1090.08,1085.28,1116,1155.36,1193.76,1281.12,1244.16,1213.92,1215.84,1198.56,1115.52,1038.24,640.32,592.32,591.84,594.24,583.2,590.4,21565.920000000006,1281.12,583.2
2000-06-22 00:00:00,591.84,585.12,592.32,598.08,763.2,1165.44,1247.04,1284.48,1276.8,1264.32,1277.28,1273.92,1273.44,1200,1189.92,1198.56,1163.52,1114.08,1033.92,1037.76,927.36,596.16,589.44,581.76,23825.759999999995,1284.48,581.76
2000-06-23 00:00:00,583.68,589.44,595.2,588,894.24,1178.88,1182.72,1146.72,1195.68,1233.6,1248.48,1245.12,1207.68,1189.92,1188.96,1174.08,1122.24,1058.4,980.64,995.52,608.16,600,588.48,588.96,22984.800000000003,1248.48,583.68
2000-06-24 00:00:00,590.4,588.96,591.84,589.92,593.28,576.96,578.4,582.24,580.8,585.12,587.04,584.16,581.76,580.32,583.68,582.72,592.32,582.24,589.44,581.28,585.6,596.16,591.84,600.48,14076.96,600.48,576.96
2000-06-25 00:00:00,610.56,605.76,601.92,587.04,590.88,574.08,576,570.24,569.28,575.04,573.12,580.8,578.4,573.6,576,584.64,579.36,578.88,583.2,1154.88,1211.52,1207.68,1186.56,1182.72,17012.16,1211.52,569.28
2000-06-26 00:00:00,1176.96,1177.92,1138.56,1082.4,1070.4,1065.6,1078.56,1138.56,1179.36,1244.64,1284.48,1301.28,1309.92,1316.64,1314.24,1271.52,1239.84,1198.56,1108.8,1120.32,1100.16,1096.8,1060.32,1055.04,28130.88,1316.64,1055.04
2000-06-27 00:00:00,1049.28,1039.2,1033.44,1022.4,1012.8,1011.36,1046.88,1114.56,1182.72,1237.44,1254.72,1252.8,1268.64,1276.8,1304.64,1263.84,1207.68,1148.16,1025.76,1043.52,1019.04,791.52,574.08,573.12,25754.399999999998,1304.64,573.12
2000-06-28 00:00:00,575.04,575.52,639.84,1095.36,889.92,938.88,1090.56,1076.64,1122.72,1170.24,1204.8,1168.32,1151.04,1158.72,1263.84,1290.24,1269.6,1222.08,1162.56,1200.96,1195.68,600,580.8,585.12,24228.48,1290.24,575.04
2000-06-29 00:00:00,590.88,588.96,599.52,593.28,608.64,1146.24,1290.72,1265.28,1266.24,1284.96,1266.72,1251.36,1230.72,1237.44,1236.96,1216.32,1179.36,1134.72,1056.48,1000.8,709.92,610.08,602.88,594.24,23562.720000000005,1290.72,588.96
2000-06-30 00:00:00,596.16,600,596.64,598.08,623.04,1096.32,1167.36,1203.84,1246.56,1260.48,1225.92,1227.84,1222.08,1223.52,1216.32,1193.76,1158.24,1112.64,1015.2,1013.28,552.48,568.32,572.16,574.08,22864.32,1260.48,552.48
2000-07-01 00:00:00,566.88,564.48,564.48,561.12,564,552.48,552.96,557.28,554.4,559.68,558.72,563.04,568.8,563.04,569.28,573.6,573.6,571.2,558.72,570.24,569.28,577.92,574.56,577.44,13567.200000000003,577.92,552.48
2000-07-02 00:00:00,576.48,579.36,574.56,576,578.88,560.16,559.2,556.8,559.68,563.04,562.08,559.2,557.76,559.68,562.08,560.16,560.64,566.4,560.16,555.84,568.8,569.76,574.56,696.96,13698.239999999998,696.96,555.84
2000-07-03 00:00:00,1133.28,1155.84,1134.24,1136.64,1099.2,1083.84,1092,1132.8,1175.04,1200,1204.8,1212,1211.04,1209.12,1209.6,1207.2,1173.12,1136.64,555.84,577.44,572.64,577.92,579.84,577.92,24347.999999999993,1212,555.84
2000-07-04 00:00:00,590.88,590.4,588.96,588.48,588.48,648,730.08,732.48,814.56,1280.16,1249.44,1226.88,1230.72,1228.8,821.76,577.92,576.96,582.72,576,575.52,578.4,776.16,1231.2,1227.84,19612.8,1280.16,575.52
2000-07-05 00:00:00,1224.48,1218.24,1226.4,1209.12,1206.24,1199.04,1221.6,1277.76,1320.48,1341.6,1314.72,1286.88,1264.8,1247.04,1248,1224.48,1202.4,1161.12,1060.8,1057.92,820.8,542.4,566.4,570.72,27013.44,1341.6,542.4
2000-07-06 00:00:00,1016.16,1089.6,970.56,956.64,947.04,943.68,976.32,1077.12,1134.72,1168.8,1197.12,1190.88,1127.52,1158.24,1181.28,1183.68,1142.4,1079.04,1001.76,759.84,596.16,589.44,585.12,570.24,23643.36,1197.12,570.24
2000-07-07 00:00:00,581.76,571.2,666.72,1139.52,1008.96,930.24,966.24,1033.92,1088.16,1129.92,1147.68,1158.72,1159.68,1148.64,1135.2,1113.6,1078.56,1022.88,936.48,780,580.32,585.12,571.68,570.24,22105.440000000002,1159.68,570.24
2000-07-08 00:00:00,572.64,566.88,574.56,568.8,570.72,577.44,563.04,571.68,577.92,577.92,572.16,563.04,571.68,573.6,571.68,570.24,568.32,564.96,570.72,569.28,577.44,586.08,583.2,577.92,13741.92,586.08,563.04
2000-07-09 00:00:00,587.04,579.36,579.84,584.64,582.72,573.12,568.32,559.2,567.84,568.32,568.8,572.64,570.72,569.28,577.92,578.88,573.6,570.72,574.56,578.4,591.84,589.44,585.6,588.96,13841.759999999998,591.84,559.2
2000-07-10 00:00:00,584.16,584.64,592.8,1086.24,1181.76,1162.56,1154.4,1194.72,1240.8,1265.76,1238.88,1322.88,1380,1378.56,1361.76,1298.88,1236.96,1192.32,1081.44,1105.44,830.4,591.84,580.32,584.16,25231.68,1380,580.32
2000-07-11 00:00:00,584.16,582.24,588.48,606.24,1124.16,1120.8,1071.84,989.76,1096.8,1197.6,1208.16,1217.76,1210.08,1203.36,1211.04,1200.96,1168.32,1119.84,624.48,591.36,591.84,599.04,589.44,585.12,22082.879999999997,1217.76,582.24
2000-07-12 00:00:00,582.72,585.12,585.12,629.28,1159.68,1146.24,1163.52,1185.6,1248.96,1278.24,1296,1278.24,1235.04,1235.04,1232.16,1218.72,1183.68,1137.12,1040.64,1063.2,756,564.96,583.2,595.2,23983.680000000004,1296,564.96
2000-07-13 00:00:00,596.16,597.6,600,603.84,693.12,1151.52,1138.56,1108.32,1175.52,1215.84,1232.64,1240.8,1227.84,1224.96,1223.52,1223.52,1189.92,1147.68,1052.16,1083.84,824.16,593.28,601.44,602.88,23349.12,1240.8,593.28
2000-07-14 00:00:00,606.24,604.8,607.68,610.56,790.56,1197.12,1188.96,1193.28,1232.16,1276.32,1282.08,1273.44,1221.12,1196.64,1189.92,1199.52,1174.08,1139.52,601.92,595.2,605.28,604.32,600.48,600.96,22592.159999999993,1282.08,595.2
2000-07-15 00:00:00,600.96,598.56,602.88,603.84,604.8,599.04,593.28,594.72,656.16,1208.16,1172.16,1136.64,1135.2,1092.96,711.84,560.64,575.52,569.28,567.84,574.08,581.76,590.88,587.52,586.56,17105.280000000002,1208.16,560.64
2000-07-16 00:00:00,584.64,585.12,589.44,583.2,581.28,579.84,566.88,562.56,566.88,567.36,566.88,572.64,569.76,579.84,576,575.04,577.44,567.84,564.48,574.08,588.96,581.76,577.44,579.36,13818.720000000001,589.44,562.56
2000-07-17 00:00:00,575.52,583.68,585.6,583.68,594.24,1070.4,1170.24,1124.16,1164.96,1211.52,1237.92,1244.16,1247.04,1245.6,1243.68,1239.36,1200.48,1161.6,1067.52,1097.28,619.68,618.24,599.04,599.52,23085.120000000003,1247.04,575.52
2000-07-18 00:00:00,604.8,602.88,603.84,611.52,751.2,1115.04,1180.32,1197.12,1215.84,1258.56,1274.88,1285.92,1271.52,1213.44,1164,1215.84,1171.68,1120.32,1036.8,1047.36,603.36,598.56,597.6,604.8,23347.2,1285.92,597.6
2000-07-19 00:00:00,597.6,597.6,599.04,602.4,633.6,1044.96,970.08,1037.76,1086.24,1114.08,1130.4,1123.68,1135.68,1126.08,1130.88,1124.16,1095.84,1056,708.48,600,612.96,605.28,599.52,594.72,20927.04,1135.68,594.72
2000-07-20 00:00:00,585.6,585.12,587.04,584.16,586.08,749.76,1155.84,1039.2,1074.72,1106.4,1151.52,1110.24,1116.48,1112.64,1105.44,1092.48,1048.8,1011.84,943.68,874.56,641.76,593.28,564.96,567.36,20988.959999999995,1155.84,564.96
2000-07-21 00:00:00,564,566.88,568.32,575.52,574.08,963.84,973.44,1011.36,1069.44,1118.88,1143.84,1162.08,1164.96,1169.28,1162.08,1147.68,1114.08,1070.88,976.8,1002.72,693.6,576.96,564.48,568.32,21503.519999999997,1169.28,564
2000-07-22 00:00:00,580.32,578.4,570.72,568.32,572.16,572.16,565.92,570.72,574.08,576,577.44,559.68,573.6,571.2,573.12,573.12,571.2,564.48,561.12,558.24,566.4,574.08,568.32,564.48,13685.28,580.32,558.24
2000-07-23 00:00:00,567.84,562.08,571.2,564.96,566.88,562.56,555.36,553.92,564,561.6,565.92,566.4,562.56,559.2,559.2,559.2,556.8,556.8,560.16,564,571.2,577.44,569.76,569.28,13528.320000000002,577.44,553.92
2000-07-24 00:00:00,572.64,569.76,566.4,569.76,768.96,1008,1023.84,1088.64,1152.96,1185.6,1206.24,1220.16,1214.88,1212,1226.88,1226.4,1191.36,1150.08,673.44,612.48,612.96,600.48,587.52,591.84,21833.279999999995,1226.88,566.4
2000-07-25 00:00:00,588.96,590.88,583.68,579.36,775.2,1046.4,1061.76,1119.36,1176.96,1197.6,1210.56,1214.4,1217.28,1211.52,1209.6,1187.04,1147.2,1095.84,623.04,613.92,605.28,605.28,598.56,583.68,21843.36,1217.28,579.36
2000-07-26 00:00:00,588.48,583.2,584.16,577.92,628.8,1080.48,1084.32,1065.12,1100.16,1134.24,1155.84,1154.88,1140.96,1153.44,1157.76,1116.96,1108.32,1073.28,656.64,637.44,613.44,597.12,585.6,582.72,21161.279999999995,1157.76,577.92
2000-07-27 00:00:00,582.72,581.28,588.96,582.24,624.48,1093.92,1099.68,1073.76,1110.72,1139.52,1152,1168.32,1158.24,1158.24,1156.32,1158.24,1127.04,1079.52,651.36,634.56,612.96,601.44,588.48,587.52,21311.52,1168.32,581.28
2000-07-28 00:00:00,587.52,588.48,581.76,585.6,632.64,1065.12,1011.84,1028.16,1080.48,1104.96,1119.36,1144.32,1154.4,1167.84,1170.72,1152,1117.44,1072.32,973.44,1016.16,733.44,588,575.52,570.24,21821.760000000002,1170.72,570.24
2000-07-29 00:00:00,573.6,568.8,574.08,569.76,568.8,570.24,564.48,578.4,583.68,580.8,585.6,593.28,580.8,584.64,577.92,571.2,576,576.48,564.48,568.8,572.16,576.96,575.04,573.12,13809.12,593.28,564.48
2000-07-30 00:00:00,569.76,570.72,570.24,571.2,573.12,568.8,560.64,557.76,560.16,560.64,569.28,566.88,565.44,572.64,580.32,576.48,576.96,577.44,569.28,574.56,588,584.16,586.08,576.48,13727.04,588,557.76
2000-07-31 00:00:00,576.96,568.32,575.52,568.32,594.72,1099.2,1153.92,1076.64,1132.32,1169.76,1186.56,1182.24,1176.48,1183.2,1193.76,1192.8,1163.52,1114.08,630.72,628.8,617.76,598.08,605.28,599.52,21588.48,1193.76,568.32
2000-08-01 00:00:00,589.92,591.36,594.24,588.96,623.04,1093.92,1103.52,1069.44,1132.32,1172.64,1198.56,1202.4,1211.52,1223.04,1213.92,1179.84,1149.6,1100.16,619.68,631.68,608.16,604.32,584.64,589.44,21676.319999999996,1223.04,584.64
2000-08-02 00:00:00,596.64,591.84,595.2,595.2,759.84,1056,1045.44,1105.44,1161.12,1190.4,1205.76,1224,1223.04,1219.68,1217.28,1214.88,1191.36,1137.6,1031.04,1046.88,762.72,612.48,594.72,576.96,22955.520000000004,1224,576.96
2000-08-03 00:00:00,583.2,577.44,587.04,588,866.4,1112.64,1143.36,1162.56,1208.64,1242.72,1250.4,1266.72,1273.44,1274.4,1279.68,1264.8,1236.48,1201.92,1105.44,1135.68,1128.48,677.28,597.12,593.76,24357.59999999999,1279.68,577.44
2000-08-04 00:00:00,602.4,601.92,614.4,616.8,615.84,1104.96,1247.04,1224.48,1218.72,1253.28,1261.44,1269.12,1269.12,1229.28,1147.68,1140,1096.8,1046.4,981.12,913.44,585.12,579.84,575.52,577.92,22772.64,1269.12,575.52
2000-08-05 00:00:00,566.88,572.64,570.24,566.4,569.76,571.68,561.12,557.76,560.16,562.08,579.36,557.28,567.36,561.6,562.08,558.72,567.84,564.48,564.48,558.24,566.4,579.36,577.44,585.6,13608.96,585.6,557.28
2000-08-06 00:00:00,586.56,586.08,576.96,582.24,577.44,576,562.56,565.92,569.28,571.2,562.08,570.72,570.72,563.52,565.44,574.56,576.96,572.16,576.48,580.8,592.8,593.76,583.2,587.52,13824.960000000001,593.76,562.08
