2002-2003 Public School and AEA Teacher Information,,,,,,,,,,,,,,,,,,,,,,,,
"Source: Iowa Department of Education, Bureau of Planning, Research and Evaluation, Basic Educational Data Survey, Staff and Address Files 2002-2003",,,,,,,,,,,,,,,,,,,,,,,,
Notes:    ,"Figures represent average total salaries for full-time public school staff with teaching position codes and contract days >=180 and salary >=$24,500. ",,,,,,,,,,,,,,,,,,,,,,,
             ,"5,468 full-time public school staff with teaching position codes also reported that they served in the capacity of administrator and/or student support services personnel. ",,,,,,,,,,,,,,,,,,,,,,,
42,6,3150,IOWA FALLS,1102.9,,76,5,,41442.82,27681,52592,28749,,19.4211,17.2368,,44.25,,8,10.526315789473683,,55,42314.55,50291
48,10,3154,IOWA VALLEY,688.6,,45,7,,40424.38,26499,60532,.,,15.4889,12.7111,,39.4444,,15,33.33333333333333,,32,39188.63,60532
83,13,3168,IKM,505.1,,38,2,,35630.39,26294,48128,29671,,16.3421,12.1842,,43.8421,,14,36.84210526315789,,26,35073.81,39967
9,7,3186,JANESVILLE CONSOLIDATED,348.2,,15,9,,33274.73,24500,42656,25314.5,,14.0667,11.8,,42.7333,,5,33.33333333333333,,13,33769.31,42656
37,5,3195,JEFFERSON-SCRANTON,1175.8,,90,4,,40602.93,25242,60867,25242,,19.2444,15.4889,,44.1333,,16,17.77777777777778,,64,39219.09,56982
10,7,3204,JESUP,836.9,,53,2,,41081.34,27210,50268,27210,,17.6226,14.6792,,44.3585,,14,26.41509433962264,,41,40991.59,49303
77,11,3231,JOHNSTON,4386.1,,272,23,,38891.36,25995,61554,30409.33,,11.4926,7.0184,,37.5735,,86,31.61764705882353,,207,38029.7,61554
56,16,3312,KEOKUK,2282.4,,148,3,,41688.96,26207,56946,27074,,16.2365,13.3108,,43.6824,,67,45.27027027027027,,139,41461.17,56946
54,15,3330,KEOTA,408.1,,37,2,,33343.62,24500,44695,.,,14.3514,13.027,,42.4595,,9,24.324324324324326,,28,32640.25,44695
75,12,3348,KINGSLEY-PIERSON,494,,40,4,,36363,26816,44346,.,,15.85,13.85,,42.05,,2,5,,32,36472.53,43539
63,11,3375,KNOXVILLE,2039.4,,133,4,,37759.27,26232,59060,27206,,15.5263,11.812,,41.406,,22,16.541353383458645,,103,37747.06,59060
95,2,3420,LAKE MILLS,734.4,,50,5,,37607.22,26266,48882,28895.67,,15.74,12.4,,42.08,,3,6,,32,37927.91,46795
27,14,3465,LAMONI,349.5,,33,3,,30338.3,24500,35547,26584.5,,12.6667,10.0909,,41.1212,,4,12.121212121212121,,28,30049.68,35547
76,5,3537,LAURENS-MARATHON,443.2,,38,2,,36141.34,25142,43693,.,,16.7895,14.5263,,42.6579,,10,26.31578947368421,,23,35258.35,41975
97,12,3555,LAWTON-BRONSON,616,,42,0,,36149.98,27629,44973,.,,15.619,13.2143,,43.4286,,7,16.666666666666664,,32,35921.41,42402
75,12,3600,LE MARS,2293.1,,144,8,,40627.15,26578,55216,30276.67,,15.2083,11.2153,,41.8681,,29,20.13888888888889,,113,39702.64,55027
87,14,3609,LENOX,373,,35,3,,34735.17,25500,43476,.,,15.8571,12.6857,,43.6571,,8,22.857142857142858,,25,34090.64,43476
78,13,3645,LEWIS CENTRAL,2497,,167,10,,41483.65,28000,59355,28492.4,,15.515,12.2575,,41.2335,,70,41.91616766467065,,143,41140.4,57170
16,10,3691,NORTH CEDAR,1027.9,,74,0,,36580.18,24500,48178,24721.67,,15.4189,11.2568,,43.1081,,11,14.864864864864865,,52,36419.9,45182
93,15,3705,LINEVILLE-CLIO,104.3,,17,0,,27745.76,24707,41500,.,,15.8235,13.0588,,45.1176,,0,0,,14,26511.86,27612
57,10,3715,LINN-MAR,5261.1,,278,46,,41469.43,25530,64653,26924.75,,14.3885,10.3165,,40.8345,,78,28.05755395683453,,271,41205.02,64653
57,10,3744,LISBON,631,,39,5,,36929.23,24971,51309,.,,14.6667,11.8462,,41.2051,,10,25.64102564102564,,30,35768.23,47656
60,4,3771,LITTLE ROCK,190,,13,1,,34095.77,27647,40890,.,,11.6923,8.5385,,39.1538,,3,23.076923076923077,,10,33313.4,40890
43,13,3798,LOGAN-MAGNOLIA,660.6,,50,1,,36517.5,24500,47066,25367.5,,14.22,11.68,,39.74,,14,28.000000000000004,,38,36361,47066
52,10,3816,LONE TREE,403.1,,33,1,,31438.03,24500,42040,26002.5,,10.0606,8.2121,,37.0606,,4,12.121212121212121,,24,30833.79,40297
58,9,3841,LOUISA-MUSCATINE,882.6,,68,4,,37974.78,24814,53590,26720.6,,13.6471,11.8824,,39.7647,,9,13.23529411764706,,52,37458.06,48475
55,3,3897,LUVERNE,104,,10,4,,30454.4,24500,34808,.,,17.6,15.5,,44.3,,0,0,,7,29459.86,31934
50,11,3906,LYNNVILLE-SULLY,498.7,,37,2,,32494.46,24878,42020,.,,11.5135,8.4324,,38.5946,,7,18.91891891891892,,27,32923.85,40838
8,11,3942,MADRID,565.2,,39,1,,38223.64,25155,52145,27383,,17.1795,14.3077,,42.3333,,4,10.256410256410255,,27,38616.78,52145
65,13,3978,MALVERN,395.5,,33,2,,30514.12,25069,38903,.,,12.303,9.6364,,39.697,,1,3.0303030303030303,,26,30505.77,38903
14,11,4014,MANNING,503,,35,3,,35663,24500,49523,26203,,13.2857,9.9143,,39.9143,,6,17.142857142857142,,26,35069.35,42894
13,5,4023,MANSON NORTHWEST WEBSTER,807.5,,60,5,,34135.52,25075,43646,.,,15.05,11.8833,,43.3833,,7,11.666666666666666,,46,33778.63,43236
67,12,4033,MAPLE VALLEY,598.2,,41,3,,33600,28808,50599,28808,,13.8049,11.3902,,41.439,,8,19.51219512195122,,32,33237.91,47725
49,9,4041,MAQUOKETA,1536.4,,131,4,,36577.52,24500,54235,24500,,15.6947,12.8473,,42.8855,,47,35.87786259541985,,111,35910.58,51423
28,1,4043,MAQUOKETA VALLEY,918.8,,62,4,,39133.97,26540,55501,26540,,17.0161,14.9839,,43.7581,,16,25.806451612903224,,46,39446.3,53034
18,4,4068,MARCUS-MERIDEN-CLEGHORN,593.5,,46,2,,36599.52,26210,49380,27021,,17.8696,14.3913,,44,,9,19.565217391304348,,39,35534.03,44656
57,10,4086,MARION INDEPENDENT,1768.6,,129,20,,38264.98,24715,60433,26587,,12.186,9.0698,,37.2946,,40,31.007751937984494,,74,37590.11,52437
64,6,4104,MARSHALLTOWN,5146.5,,312,10,,41825.21,29187,65683,29284.47,,15.1058,11.0641,,42.2436,,100,32.05128205128205,,294,41511.38,58792
91,11,4122,MARTENSDALE-ST MARYS,509.7,,39,2,,32022.77,24500,48988,28371,,11.6154,10.3333,,38.1795,,3,7.6923076923076925,,31,31935.26,43342
17,2,4131,MASON CITY,4356.7,,286,2,,40416.95,27568,63500,28768.94,,13.5664,10.5734,,40.2448,,79,27.62237762237762,,247,40329.91,56559
84,4,4149,MOC-FLOYD VALLEY,1356.8,,88,9,,40360.78,27103,54273,29661.5,,14.1705,10.5114,,40.0682,,12,13.636363636363635,,69,40161.33,54273
29,16,4203,MEDIAPOLIS,934.5,,61,5,,33455.84,24500,45248,25341.75,,14.1967,12.3607,,41.5082,,11,18.0327868852459,,48,32570.42,41202
63,11,4212,MELCHER-DALLAS,459.1,,37,0,,34272.95,25088,43279,27458.33,,15.1081,13.2162,,43.1081,,6,16.216216216216218,,30,33945.87,42133
17,2,4266,MESERVEY-THORNTON,193,,19,0,,30965.63,24500,52500,.,,15.7895,10.7895,,42.2105,,2,10.526315789473683,,15,29292,34740
53,10,4269,MIDLAND,737.1,,56,4,,33485.02,25741,45535,.,,13.3393,11.2857,,41.6071,,7,12.5,,43,33290.74,45535
92,10,4271,MID-PRAIRIE,1249.2,,90,4,,36659.33,24500,50594,25882,,14.4333,11.2889,,41.8333,,24,26.666666666666668,,69,35883.22,47276
43,13,4356,MISSOURI VALLEY,991.6,,60,3,,37547.03,25650,47753,.,,17.4667,14.8833,,42.9167,,14,23.333333333333332,,55,37149.04,45377
22,1,4419,MFL MARMAC,991,,59,8,,37543.75,25510,54281,28073.67,,14.7627,11.7119,,42.2542,,9,15.254237288135593,,45,37472.29,45263
79,6,4437,MONTEZUMA,569.6,,44,3,,35085.48,25786,50387,26119.33,,13.75,10.2727,,43.6136,,7,15.909090909090908,,34,34783.15,50387
53,10,4446,MONTICELLO,1072,,72,6,,35405.51,24500,46079,27135.25,,14.1667,10.875,,39.9861,,11,15.277777777777779,,49,34708.12,44594
4,15,4491,MORAVIA,324.4,,33,0,,32829.45,24500,41924,25910,,12.9091,10.8788,,40.5152,,3,9.090909090909092,,33,32829.45,41924
27,14,4505,MORMON TRAIL,308.4,,28,2,,29669.18,24500,36470,25814,,9.9286,7.3571,,41.5,,3,10.714285714285714,,20,29690.55,36168
58,16,4509,MORNING SUN,236,,15,4,,34996.67,24848,43470,.,,15.0667,13.0667,,42.7333,,0,0,,15,34996.67,43470
4,15,4518,MOULTON-UDELL,275,,22,3,,31800.55,24500,40618,25025,,16.1818,15.1364,,45,,3,13.636363636363635,,20,31334.25,40618
80,14,4527,MOUNT AYR,762.7,,63,0,,36880.43,24500,50571,24500,,15.746,11.7302,,41.7302,,20,31.746031746031743,,45,36568.16,49408
44,16,4536,MOUNT PLEASANT,2114.5,,140,9,,42536.49,25925,58631,25925,,18.4714,14.9357,,45.1429,,36,25.71428571428571,,124,42060.49,55918
57,10,4554,MOUNT VERNON,1033.2,,69,9,,38165.48,24500,53772,24874.33,,16.4928,13.3768,,42.6377,,25,36.231884057971016,,58,37539.36,53772
20,14,4572,MURRAY,327,,29,1,,30144.9,24500,50750,.,,12.1379,7.7241,,43.8621,,4,13.793103448275861,,22,28246.45,33022
70,9,4581,MUSCATINE,5519,,367,20,,40762.23,26000,57747,27479.83,,15.564,12.9128,,42.6621,,105,28.610354223433244,,320,40362.59,53915
19,7,4599,NASHUA-PLAINFIELD,808.1,,49,4,,37742.27,27401,53390,27401,,18.9184,15.7959,,43.551,,13,26.53061224489796,,34,38116.91,53390
85,11,4617,NEVADA,1543.6,,113,7,,38954.04,26257,52650,26730.33,,16.3894,12.3628,,41.9027,,19,16.8141592920354,,94,37858.17,51880
11,5,4644,NEWELL-FONDA,469.8,,34,7,,34356.09,25340,40915,29099,,15.5882,13.4706,,41.0588,,1,2.941176470588235,,23,35302.04,40915
19,1,4662,NEW HAMPTON,1162.5,,81,3,,38593.44,25325,53613,26021,,17.4444,14.679,,43.4568,,23,28.39506172839506,,66,38110.67,50721
44,16,4689,NEW LONDON,579.5,,41,3,,34853.22,24500,49332,.,,14.2683,12.3902,,41.4634,,5,12.195121951219512,,34,34281.88,49332
87,14,4698,NEW MARKET,179.2,,12,1,,31198.17,24500,41807,24500,,12.6667,12.1667,,42.0833,,2,16.666666666666664,,4,28278.75,35935
50,11,4725,NEWTON,3458.2,,230,2,,40868.31,25585,63296,27143,,14.613,10.9522,,42.1217,,124,53.91304347826087,,183,40150.56,63296
65,13,4751,NISHNA VALLEY,241,,26,5,,32804.23,26500,39090,27133,,18.1154,14.0385,,48.7308,,5,19.230769230769234,,16,32731,37197
34,2,4761,NORA SPRINGS-ROCK FALLS,434,,34,5,,36799.74,25750,48315,27829,,15.7941,12.6765,,43.3529,,2,5.88235294117647,,23,36355.35,42913
98,2,4772,NORTH CENTRAL,546,,36,3,,37890.72,24500,46796,24500,,15.0556,12.5833,,43.8056,,6,16.666666666666664,,23,37266.13,44333
23,9,4773,NORTHEAST,672.4,,51,1,,34666.33,24500,46379,24500,,15.5882,12.3725,,41.3137,,9,17.647058823529413,,39,33697.95,42767
33,1,4774,NORTH FAYETTE,1071.4,,71,8,,41491.08,25546,66804,.,,18.8873,14.9437,,44.9577,,11,15.492957746478872,,55,40604.36,66804
40,5,4775,NORTHEAST HAMILTON,315,,23,2,,31135.61,24500,42854,27214,,8.3478,5.5652,,35,,2,8.695652173913043,,16,29238.44,39515
62,15,4776,NORTH MAHASKA,570,,41,3,,38028.15,29492,46341,30878.5,,17.2195,14.2195,,44.4634,,12,29.268292682926827,,31,37096.06,42674
57,10,4777,NORTH LINN,783.3,,56,2,,37241.3,27000,47602,28279,,13.9643,12.1964,,41.6607,,10,17.857142857142858,,45,36484.42,45558
55,3,4778,NORTH KOSSUTH,425.9,,35,4,,32821.74,24500,42341,25570.67,,13.2286,10.0286,,40.0571,,5,14.285714285714285,,26,32541.69,41044
77,11,4779,NORTH POLK,953,,61,10,,36760.64,24500,51586,25951,,14.9508,11.9344,,41.4262,,18,29.508196721311474,,48,35687.48,47760
82,9,4784,NORTH SCOTT,2922.9,,189,10,,39963.53,24500,55709,25802.67,,15.3545,13.037,,42.0106,,51,26.984126984126984,,158,40330.97,55709
86,7,4785,NORTH TAMA COUNTY,541.1,,40,3,,36503.23,26133,55000,26239,,12.725,10.4,,37.875,,5,12.5,,26,36021.62,44695
96,1,4787,NORTH WINNESHIEK,340.8,,19,1,,34300.68,25203,40204,.,,17.5789,14.4211,,45.7368,,5,26.31578947368421,,16,34223.88,40204
98,2,4788,NORTHWOOD-KENSETT,530.6,,37,2,,35412.22,24950,44307,.,,14.6216,11.2703,,41.7838,,4,10.81081081081081,,25,34485.84,43115
91,11,4797,NORWALK,2160.3,,151,5,,33964.72,24500,55946,25477.31,,11.106,8.755,,37.6689,,27,17.880794701986755,,136,33301.03,51166
81,5,4860,ODEBOLT-ARTHUR,432.1,,31,6,,36564.55,25500,44037,.,,20.5161,16.7419,,47.5806,,2,6.451612903225806,,22,35375.18,44037
33,1,4869,OELWEIN,1574.5,,105,5,,41672.78,25408,59524,25408,,18.2952,14.6667,,45.1429,,20,19.047619047619047,,88,41434.66,55072
8,11,4878,OGDEN,756.7,,57,3,,35436.4,25000,52627,28084,,14.0175,11.1754,,42.0351,,9,15.789473684210526,,46,34304.13,44206
30,3,4890,OKOBOJI,991.7,,66,4,,39514.55,26024,54375,28469,,12.9394,10.1818,,39.8182,,12,18.181818181818183,,46,38488.33,49174
53,10,4905,OLIN CONSOLIDATED,315.6,,27,2,,31499.33,24500,41439,25686.67,,10.4815,8.4444,,40.9259,,3,11.11111111111111,,19,31123.21,37459
1,14,4978,ORIENT-MACKSBURG,305.6,,32,1,,32637.5,24500,50115,24500,,14.0938,10.375,,45.2813,,7,21.875,,28,31905.25,40014
66,2,4995,OSAGE,1026,,72,6,,39386.5,27095,52863,.,,16.3611,13.4722,,42.2639,,19,26.38888888888889,,50,38880.16,48531
62,15,5013,OSKALOOSA,2582.7,,151,3,,40327.25,26225,57450,26693.75,,16.4371,12.4834,,43.9801,,37,24.503311258278146,,141,39754.9,54756
90,15,5049,OTTUMWA,4928.2,,321,3,,39638.87,24898,60005,25736.5,,15.405,12.1931,,43.6449,,121,37.69470404984423,,283,39222.51,58539
39,11,5121,PANORAMA,765,,52,2,,33497.96,25264,47442,25264,,14.4038,10.5192,,41.6346,,3,5.769230769230769,,48,33074.73,47442
12,7,5130,PARKERSBURG,464,,27,3,,38997.7,26500,60392,.,,18.4444,16.4074,,44.2963,,6,22.22222222222222,,16,37918.13,47015
37,5,5139,PATON-CHURDAN,230,,14,5,,30541.43,26500,33736,.,,12.0714,6.9286,,40.1429,,2,14.285714285714285,,8,30361.75,33736
50,11,5160,PCM,979.7,,80,4,,35299.78,24500,46792,.,,15.475,12.75,,42.5875,,13,16.25,,66,34584,43312
54,15,5163,PEKIN,755.5,,57,2,,37346.16,25312,65666,25764,,15.3158,11.7193,,42.0702,,9,15.789473684210526,,27,35915.41,44826
63,11,5166,PELLA,2131,,123,11,,39297.96,24599,61411,25446.25,,16,11.3415,,41.8618,,31,25.203252032520325,,99,39451.36,61411
25,11,5184,PERRY,1842,,135,3,,36769.44,27130,54497,27582.45,,13.363,10.5556,,41.0222,,22,16.296296296296298,,109,36559.21,54497
82,9,5250,PLEASANT VALLEY,3130.8,,192,11,,42904.42,27851,62242,28239.33,,14.8438,10.5417,,40.7969,,62,32.29166666666667,,153,42323.7,57796
63,11,5256,PLEASANTVILLE,682,,49,0,,36825.63,25500,47757,.,,16,13.3673,,42.2653,,15,30.612244897959183,,42,36440.29,47757
76,5,5283,POCAHONTAS AREA,746.9,,63,4,,36936.16,26500,47819,.,,16.4444,14.127,,42.6984,,12,19.047619047619047,,46,37243.85,45218
13,5,5301,POMEROY-PALMER,308,,23,4,,33523.39,24720,43342,.,,18.6087,14.0435,,47.0435,,2,8.695652173913043,,18,34008.11,43342
3,1,5310,POSTVILLE,651.6,,43,2,,36229.56,25190,59647,26885,,12.814,11.2558,,39.6977,,3,6.976744186046512,,36,35200.03,49138
94,5,5325,PRAIRIE VALLEY,808.9,,61,5,,36212.95,27084,51234,28070,,15.4754,12.2131,,42.7213,,6,9.836065573770492,,43,34728.02,41878
2,14,5328,PRESCOTT,117.1,,7,1,,26628.57,26500,27400,.,,12.2857,8.4286,,41.5714,,0,0,,6,26650,27400
49,9,5337,PRESTON,339,,27,4,,36503.44,26643,40892,.,,19.6296,17.2593,,47.1111,,3,11.11111111111111,,25,36616.2,40785
69,14,5463,RED OAK,1336.3,,93,3,,38188.95,24500,52939,.,,17.6452,13.6774,,45.0215,,19,20.43010752688172,,78,37592.85,52111
75,12,5486,REMSEN-UNION,437.3,,38,1,,31740.97,24500,44555,27821,,10.3947,8.1579,,38.9737,,2,5.263157894736842,,29,31504.21,40861
45,1,5508,RICEVILLE,443.4,,36,3,,34064.33,24500,48461,.,,15.0556,12.9722,,41.2778,,6,16.666666666666664,,28,34314.71,48461
78,13,5510,RIVERSIDE,713.3,,55,1,,35620.29,24500,44225,24500,,18.0727,14.6364,,44.2727,,10,18.181818181818183,,42,36027.4,44225
84,4,5607,ROCK VALLEY,522.7,,34,6,,39497.91,27086,55070,.,,18.2647,17,,45.2353,,8,23.52941176470588,,20,39144.65,50344
17,2,5616,ROCKWELL-SWALEDALE,433.1,,30,4,,34305.63,24500,50512,25035,,13.7667,12.4667,,41.2,,4,13.333333333333334,,25,34174.08,50512
13,5,5625,ROCKWELL CITY-LYTTON,548.8,,47,3,,32074.23,24500,56594,24500,,17.2128,12.0638,,44.5532,,8,17.02127659574468,,36,30934.72,42266
85,11,5643,ROLAND-STORY,1105.1,,70,8,,43311.51,27887,61759,.,,16.8429,14.0714,,44.0857,,15,21.428571428571427,,56,43228.25,61759
34,2,5697,RUDD-ROCKFORD-MARBLE RK,663.1,,45,1,,36220.58,26402,43655,26402,,13.2444,11.4667,,43.8222,,3,6.666666666666667,,37,36204.81,43655
59,15,5715,RUSSELL,203.9,,17,3,,28223.88,24723,33222,.,,9.4118,6.3529,,41.5882,,2,11.76470588235294,,16,27996.69,33222
74,3,5724,RUTHVEN-AYRSHIRE,266,,21,2,,32333.48,25671,41488,.,,12.6667,10.7619,,40,,4,19.047619047619047,,15,32699.73,41488
81,5,5742,SAC,525,,40,1,,33367.4,24500,43906,26596,,16.05,12.575,,41.65,,8,20,,32,32682.81,41927
66,2,5751,ST ANSGAR,747.4,,47,6,,42115.28,31980,53138,.,,17.9574,14.3404,,43.8298,,8,17.02127659574468,,32,41709.75,49521
77,11,5805,SAYDEL,1468.1,,97,6,,35652.24,24500,51249,24842.8,,11.9278,8.8144,,39.2577,,29,29.896907216494846,,76,35521.57,47748
81,5,5823,SCHALLER-CRESTLAND,491.4,,37,3,,36046.62,25604,44260,25604,,15.1081,12.1622,,42.8919,,8,21.62162162162162,,27,35076.33,44260
24,12,5832,SCHLESWIG,290.1,,15,2,,31709.93,26014,38006,.,,11.4,8.6667,,38.8,,0,0,,14,31650.71,38006
55,3,5868,SENTRAL,228.1,,22,6,,31304.05,26500,39662,.,,11.7273,8.5,,41.9545,,2,9.090909090909092,,14,30981.36,38323
97,12,5877,SERGEANT BLUFF-LUTON,1239.1,,93,4,,43105.88,26815,62883,30218,,14.4301,11.3011,,40.9247,,15,16.129032258064516,,80,42221.95,54395
93,15,5895,SEYMOUR,349.5,,28,2,,30928.82,25500,38846,.,,12.8214,11.6071,,40.3571,,2,7.142857142857142,,23,30234.43,36060
35,2,5922,SHEFFIELD-CHAPIN,347.9,,24,1,,33641.42,24500,42853,.,,15.2083,13.5833,,41.5833,,2,8.333333333333332,,22,33123.73,40815
71,4,5949,SHELDON,1048.4,,64,2,,42253.41,30379,53897,.,,18,13.8906,,43.75,,14,21.875,,43,40559.98,51169
73,13,5976,SHENANDOAH,1047.6,,81,1,,36031.11,24500,61781,.,,16.8395,12.6049,,45,,18,22.22222222222222,,51,34947.27,42607
72,4,5994,SIBLEY-OCHEYEDAN,927.2,,50,7,,39533.68,25860,54228,.,,17.14,13.16,,43.44,,12,24,,35,39531.06,54228
36,13,6003,SIDNEY,395.3,,40,0,,32130.3,24500,40508,26153,,14.4,11.1,,42.4,,13,32.5,,32,31211.06,40508
54,15,6012,SIGOURNEY,687,,60,2,,32695.65,24500,49929,.,,13.1667,10.1333,,42.75,,10,16.666666666666664,,52,32041.08,41640
84,4,6030,SIOUX CENTER,904,,60,6,,42929,26635,62034,28802,,14.7333,10.5833,,40.6,,10,16.666666666666664,,45,41782.04,52891
11,5,6035,SIOUX CENTRAL,491,,44,3,,32157.41,24918,40848,25993.33,,12.9773,10.75,,41.0455,,2,4.545454545454546,,33,31563.7,37313
97,12,6039,SIOUX CITY,14260.6,,934,20,,43158.24,26180,65621,27325.92,,16.909,13.5835,,44.5043,,437,46.78800856531049,,889,42921.59,58421
13,5,6091,SOUTHERN CAL,610.8,,51,1,,34131.86,24500,43764,.,,16.0784,12.2941,,45.0392,,7,13.725490196078432,,36,33396.47,43764
21,3,6092,SOUTH CLAY,199,,8,7,,32142.13,27796,36761,.,,14.875,11.25,,47.625,,0,0,,8,32142.13,36761
52,10,6093,SOLON,1137.9,,63,8,,38549.27,25517,52259,27477,,12.3016,9.1429,,39.0794,,12,19.047619047619047,,47,37922.02,50221
91,11,6094,SOUTHEAST WARREN,596.9,,47,1,,33824.62,25450,46870,28902,,12.4894,10.0426,,39.1915,,1,2.127659574468085,,34,33622.41,46870
40,5,6095,SOUTH HAMILTON,759.2,,54,3,,37552.17,25304,53937,.,,14.2037,11.3519,,40.1667,,8,14.814814814814813,,44,36508.73,46289
94,5,6096,SOUTHEAST WEBSTER,508,,38,1,,36774.89,25500,45583,.,,14.3158,10.8947,,41.2105,,7,18.421052631578945,,33,36443.27,45583
73,13,6097,SOUTH PAGE,330.2,,29,2,,30261.62,25500,45083,28056,,13.8276,10.1724,,43.2414,,9,31.03448275862069,,26,29709.19,39333
86,6,6098,SOUTH TAMA COUNTY,1673.8,,114,4,,34942.38,24500,59485,25913.57,,16.6053,14.0351,,42.7193,,25,21.929824561403507,,94,34105.67,46131
71,4,6099,SOUTH O'BRIEN COMMUNITY,775.3,,55,2,,38885.67,26220,49983,.,,17.6364,13.2,,45.8545,,11,20,,45,37510.62,44164
96,1,6100,SOUTH WINNESHIEK,695.6,,49,7,,37205.84,24500,47578,24936,,15.9388,12.6327,,42.2245,,8,16.3265306122449,,42,37577.9,47578
77,11,6101,SOUTHEAST POLK,4681.3,,296,11,,42072.57,30068,62526,30235.82,,13.9764,10.3142,,40.8007,,73,24.66216216216216,,246,41482.43,62526
21,3,6102,SPENCER,2000.3,,135,13,,40772.27,24532,53032,26212,,17.1407,12.6519,,42.6667,,43,31.851851851851855,,109,39684.72,49214
30,3,6120,SPIRIT LAKE,1201.9,,81,11,,41416.67,29276,54520,30164,,15.3951,10.2716,,42.0741,,19,23.456790123456788,,62,40073.06,48852
57,10,6138,SPRINGVILLE,486.2,,36,3,,32662.17,24750,46695,25779,,12.5278,8.9722,,38.8333,,6,16.666666666666664,,26,31897.27,41246
69,14,6165,STANTON,255.1,,21,4,,34728.81,24500,42887,.,,15.5714,13.5714,,42.1429,,2,9.523809523809524,,15,34396.47,41732
22,1,6175,STARMONT,829.6,,61,4,,34854.56,24500,51142,25612.4,,14.4426,11.623,,41.8197,,14,22.950819672131146,,51,33871.18,51142
11,5,6219,STORM LAKE,1919.5,,135,7,,39496.36,24500,66413,26685.67,,15.2,9.0074,,43.8593,,29,21.48148148148148,,111,38322.87,48913
40,5,6246,STRATFORD,213.2,,10,5,,32296,25000,40206,.,,11.2,9.6,,39.5,,0,0,,10,32296,40206
39,11,6264,WEST CENTRAL VALLEY,999.7,,74,5,,31787.85,24700,49345,25497.67,,11.3378,8.6757,,38.473,,2,2.7027027027027026,,57,31458.81,49345
9,7,6273,SUMNER,668,,38,1,,40402.03,27573,50524,29472,,17.5263,13.8947,,43.4737,,8,21.052631578947366,,27,40403.3,50524
30,3,6345,TERRIL,210.9,,16,5,,33648.31,24500,54950,.,,15.1875,12.0625,,44.0625,,1,6.25,,11,32898.45,38369
16,10,6408,TIPTON,841.2,,63,0,,35561.11,25148,55137,26676,,13.3968,9.1905,,39.3968,,7,11.11111111111111,,48,35061.46,46128
55,3,6417,TITONKA CONSOLIDATED,228,,16,4,,33363.75,24500,39722,24500,,15.25,9.8125,,42.875,,2,12.5,,10,32721.7,39722
78,13,6453,TREYNOR,535.6,,36,2,,37392.78,26319,46428,.,,17.6111,13.2778,,44.6389,,7,19.444444444444446,,30,36309.43,43552
78,13,6460,TRI-CENTER,769.8,,52,2,,37429.42,24600,53676,25584.67,,14.2692,11.3846,,39.9615,,9,17.307692307692307,,52,37429.42,53676
54,15,6462,TRI-COUNTY,370.4,,30,4,,30993.83,24500,39629,26339,,11,9.3,,40.2667,,1,3.3333333333333335,,19,30457.89,37892
9,7,6471,TRIPOLI,514,,32,3,,37306.5,24664,49642,.,,16.9063,15.25,,42.6875,,3,9.375,,23,35435.57,44131
33,1,6509,TURKEY VALLEY,604,,49,1,,37422.67,25095,51687,30670,,16.6735,13.9592,,42.7959,,12,24.489795918367346,,37,36825.05,46664
63,11,6512,TWIN CEDARS,472.3,,38,3,,32160.42,24500,41456,24790.67,,13.2368,11.3947,,37.8421,,6,15.789473684210526,,31,31382.03,41456
46,5,6516,TWIN RIVERS,231,,20,4,,30207.9,24500,36150,26400,,10.4,6.1,,37.65,,2,10,,19,30078.68,36150
78,13,6534,UNDERWOOD,700.1,,48,1,,36132.42,24500,47021,26397.5,,13.6875,10.9792,,40.8125,,6,12.5,,27,37908.81,47021
7,7,6536,UNION,1239,,72,2,,33903.1,24752,46622,25100.5,,15.4306,11.3472,,41.25,,7,9.722222222222223,,56,33477.57,46297
8,11,6561,UNITED,408,,24,7,,37824.42,25500,47418,.,,16.125,11.5,,42.25,,7,29.166666666666668,,24,37824.42,47418
77,11,6579,URBANDALE,3107,,202,3,,42099.34,29371,61337,29371,,15.2426,11.7772,,42.1931,,72,35.64356435643564,,200,42075.29,61337
33,1,6591,VALLEY,554.7,,40,2,,37485.45,24500,60800,24500,,13.45,8.925,,40.625,,9,22.5,,31,36436.52,46254
89,15,6592,VAN BUREN,686.2,,45,6,,33289.89,24500,42021,25954.5,,13.7333,11.4,,43.0444,,10,22.22222222222222,,38,32713.34,39755
25,11,6615,VAN METER,533.2,,39,1,,35199,25334,48880,26653,,14.5128,9.1795,,39.9487,,7,17.94871794871795,,33,35528.61,48880
17,2,6633,VENTURA,286.4,,32,4,,31082.19,24500,37455,27161,,10.2813,8.2188,,37.7813,,2,6.25,,24,31310.75,37455
69,14,6651,VILLISCA,441,,31,4,,35264.97,24500,45230,24500,,17.6452,14.9032,,45.5806,,8,25.806451612903224,,27,34934.56,45230
6,10,6660,VINTON-SHELLSBURG,1962.1,,132,8,,38397.73,25066,60139,27078.75,,15.9091,12.6288,,42.1591,,39,29.545454545454547,,114,38372.61,60139
44,16,6700,WACO,566.6,,44,5,,34461.27,24500,67162,25183.33,,13.9318,11.4091,,42.25,,9,20.454545454545457,,39,33696.69,45322
81,5,6741,WALL LAKE VIEW AUBURN,598.3,,39,5,,35194.03,24700,48062,27588.25,,16.641,14.4103,,44.1795,,7,17.94871794871795,,31,34286.03,40017
