,,,,,,
,ADC8,5.76,1,,COUPLING KIT 2X8 MODULE UNIT,G
,ADCSL,6.41,1,,FLEXIBLE INTERCONNECTION LINKS,G
,ADLHRCDKIT,6.92,1,,AD LH RCD ADAPTOR KIT,G
,ADRHRCDKIT,6.92,1,,AD RH RCD ADAPTOR KIT,G
,ADSWKIT,3.76,1,,AD ISOLATOR ADAPTOR KIT,G
,AN2,3.58,1,,P2000 2 MODULE ENCLOSURE,G
,AN25,7.68,1,,M2000 ISOLATOR ENCLOSURE,G
,AN2EBD,18.27,1,,P2000 MODIFIED ENC & ISOLATOR,G
,AN4EBLS,15.75,1,,4 MOD ENCL.2PT CV+LOCK SEC CV,G
,ASALMSN,28.4,1,,Eaton MCB Alarm Contact 2Co,H
,ASAUXSN,28.4,1,,Eaton MCB Aux Contact 1Co,H
,ASLTT1001,11.12,1,,100A SP DIRECT CONNECTION,H
,ASPDL,4.44,1,,UNIVERSAL DEVICE LOCKOUT  ATTACHMENT,G
,ASPDL27,18.77,1,,LOCKOUT  ATTACHMENT 27mm MCB,G
,ASSNTSN110,42.65,1,,Eaton MCB Shunt Trip Release 12 -110Vac,H
,ASSNTSN415,40.33,1,,Eaton MCB Shunt Trip Release 110-415Vac,H
,ASUVRSC230,72.21,1,,Eaton MCB Under Voltage Release 230 V,H
,B015HP,9.76,10,11.47,10A 1G SWITCH PUSH - HIGHLY POLISHED,C
,B015SS,9.76,10,11.47,10A 1G SWITCH PUSH - STAINLESS STEEL,C
,B017HP,14.25,10,16.74,10A INTERMEDIATE SWITCH - HIGHLY POLISHED,C
,B017SS,13.83,10,16.25,10A INTERMEDIATE SWITCH - STAINLESS STEEL,C
,B021HP,6.34,10,7.45,10A 1G 2W SWITCH - HIGHLY POLISHED,C
,B021SS,6.34,10,7.45,10A 1G 2W SWITCH - STAINLESS STEEL,C
,B022HP,8.93,10,10.49,10A 2G 2W SWITCH - HIGHLY POLISHED,C
,B022SS,8.93,10,10.49,10A 2G 2W SWITCH - STAINLESS STEEL,C
,B023HP,15.48,10,18.19,10A 3G 2W SWITCH - HIGHLY POLISHED,C
,B023SS,15.48,10,18.19,10A 3G 2W SWITCH - STAINLESS STEEL,C
,B048HP,14.91,10,17.52,10A 3 POLE FAN ISOLATOR - HIGHLY POLISHED,C
,B048SS,14.91,10,17.52,10A 3 POLE FAN ISOLATOR - STAINLESS STEEL,C
,B111SS,8.4,10,9.87,13A 1G SOCKET - STAINLESS STEEL,C
,B112SS,16.03,5,18.84,13A 2G SOCKET - STAINLESS STEEL,C
,B220NSS,15.72,10,18.47,13A CONNECTION UNIT + NEON - STAINLESS STEEL,C
,B220SS,11.28,10,13.25,13A CONNECTION UNIT - STAINLESS STEEL,C
,B221HP,11.39,10,13.38,13A SWITCHED CONNECTION UNIT - HIGHLY POLISHED,C
,B221NHP,15.72,10,18.47,13A SWITCHED FUSED CONNECTION UNIT + NEON - HIGHLY POLISHED,C
,B221NSS,15.72,10,18.47,13A SWITCHED FUSED CONNECTION UNIT + NEON - STAINLESS STEEL,C
,B221SS,11.39,10,13.38,13A SWITCHED CONNECTION UNIT - STAINLESS STEEL,C
,B305SS,11.22,10,13.18,5A 1G SOCKET - STAINLESS STEEL,C
,B351SS,13.16,10,15.46,1G TV CO-AXIAL OUTLET - STAINLESS STEEL,C
,B354SS,26.5,10,31.14,2G TV/FM DIPLEX CO-AXIAL - STAINLESS STEEL,C
,B355SS,13.88,10,16.31,1G SATELLITE OUTLET - STAINLESS STEEL,C
,B356SS,16.24,10,19.08,2G TV/SAT CO-AXIAL - STAINLESS STEEL,C
,B360SS,12.71,10,14.93,1G TELEPHONE OUTLET MASTER - STAINLESS STEEL,C
,B361SS,12.59,10,14.79,1G TELEPHONE SECONDARY - STAINLESS STEEL,C
,B370SS,43.96,1,,SHAVER SOCKET 230V / 110V AC - STAINLESS STEEL,C
,B391SS,5.21,10,6.12,1G BLANK PLATE - STAINLESS STEEL,C
,B392SS,9.26,5,10.88,2G BLANK PLATE - STAINLESS STEEL,C
,B401NSS,13.41,10,15.76,20A DP SWITCH + NEON - STAINLESS STEEL,C
,B401SS,12.72,10,14.95,20A DP SWITCH - STAINLESS STEEL,C
,B403NSS,16.65,10,19.56,20A DP SWITCH + NEON MARKED 'WATER HEATER',C
,B404NSS,17.06,10,20.05,20A DP SWITCH + NEON MARKED 'AIR CONDITIONER',C
,B415SS,17.5,10,20.56,15A 1G SP SWITCHED SOCKET - STAINLESS STEEL,C
,B421NSS,19.54,5,22.96,50A DP SWITCH + NEON - STAINLESS STEEL (1G PLATE SIZE),C
,B422NSS,19.5,10,22.91,50A DP SWITCH + NEON - STAINLESS STEEL (2G PLATE SIZE),C
,B425NSS,33.44,5,39.29,45A DP COOKER CONTROL UNIT + NEON - STAINLESS STEEL,C
,B426NSS,20.1,10,23.62,50A DP SWITCH + NEON 'COOKER' - STAINLESS STEEL,C
,B621HP,8.76,10,10.29,13A 1G DP SWITCHED SOCKET 2 E TERMINALS - HIGHLY POLISHED,C
,B621NHP,13.37,10,15.71,13A 1G DP SWITCHED SOCKET 2 E TERMINALS + NEON - HIGHLY POLISHED,C
,B621NSS,13.37,10,15.71,13A 1G DP SWITCHED SOCKET 2 E TERMINALS + NEON - STAINLESS STEEL,C
,B621RRSS,10.82,10,12.71,13A 1G DP SWITCHED SOCKET 2 E TERMINALS + RED ROCKERS - STAINLESS STEEL,C
,B621SS,8.76,10,10.29,13A 1G DP SWITCHED SOCKET 2 E TERMINALS - STAINLESS STEEL,C
,B622HP,13.36,5,15.7,13A 2G DP SWITCHED SOCKET 2 E TERMINALS - HIGHLY POLISHED,C
,B622NHP,23.57,5,27.69,13A 2G DP SWITCHED SOCKET 2 E TERMINALS + NEON - HIGHLY POLISHED,C
,B622NSS,22.88,5,26.88,13A 2G DP SWITCHED SOCKET 2 E TERMINALS + NEON - STAINLESS STEEL,C
,B622RRSS,17.94,5,21.08,13A 2G DP SWITCHED SOCKET 2 E TERMINALS + RED ROCKERS - STAINLESS STEEL,C
,B622SS,13.36,5,15.7,13A 2G DP SWITCHED SOCKET 2 E TERMINALS - STAINLESS STEEL,C
,B632SS,16.87,5,19.82,13A 2G DP SWITCHED SOCKET 2 E TERMINALS OUTBOARD ROCKERS - STAINLESS STEEL,C
,B651SS,12.68,10,14.9,13A 1G DP SWITCHED SOCKET 2 E TERMINALS NON STANDARD - STAINLESS STEEL,C
,B652SS,22.56,5,26.51,13A 2G DP SWITCHED SOCKET 2 E TERMINALS OUTBOARD ROCKERS - STAINLESS STEEL,C
,B901HP,5.3,10,6.23,1 MODULE COVER PLATE - HIGHLY POLISHED,C
,B901SS,5.3,10,6.23,1 MODULE COVER PLATE - STAINLESS STEEL,C
,B902HP,5.3,10,6.23,2 MODULE COVER PLATE - HIGHLY POLISHED,C
,B902SS,5.3,10,6.23,2 MODULE COVER PLATE - STAINLESS STEEL,C
,B903HP,8.37,5,9.83,3 MODULE COVER PLATE - HIGHLY POLISHED,C
,B903SS,8.37,5,9.83,3 MODULE COVER PLATE - STAINLESS STEEL,C
,B904HP,8.37,5,9.83,4 MODULE COVER PLATE - HIGHLY POLISHED,C
,B904SS,8.37,5,9.83,4 MODULE COVER PLATE - STAINLESS STEEL,C
,B906HP,14.51,1,,6 MODULE COVER PLATE (2 BANKS) - HIGHLY POLISHED,C
,B906SS,14.51,1,,6 MODULE COVER PLATE (2 BANKS) - STAINLESS STEEL,C
,B908HP,14.51,1,,8 MODULE COVER PLATE (2 BANKS) - HIGHLY POLISHED,C
,B908SS,14.51,1,,8 MODULE COVER PLATE (2 BANKS) - STAINLESS STEEL,C
,B912SS,18.2,1,,12 MODULE COVER PLATE (3 BANKS) - STAINLESS STEEL,C
,B918SS,37.02,1,,18 MODULE COVER PLATE (3 BANKS) - STAINLESS STEEL,C
,B924SS,44.2,1,,24 MODULE COVER PLATE (4 BANKS) - STAINLESS STEEL,C
,C011,1.22,10,1.43,10A 1G 1W SW,C
,C011B,1.27,10,1.49,10A 1G 1W SW BLK,C
,C011WH,1.79,10,2.1,10A 1G 1W SWITCH,C
,C012,2.35,10,2.76,10A 2G 1W SWITCH,C
,C012B,2.46,10,2.89,10A 2G 1W SWITCH BLK,C
,C012WH,2.91,10,3.42,10A 2G 1W SWITCH,C
,C013,3.74,10,4.39,10A 3G 1W SW,C
,C013B,3.93,10,4.62,10A 3G 1W SW BLK,C
,C013WH,4.31,10,5.06,10A 3G 1W SWITCH,C
,C014,8.48,5,9.96,10A 4G 1W SW,C
,C014B,8.9,5,10.46,10A 4G 1W SW,C
,C014WH,9.22,5,10.83,10A 4G 1W SWITCH,C
,C015,3.19,10,3.75,10A 1G SW PUSH,C
,C015B,3.35,10,3.94,10A 1G SW PUSH BLK,C
,C015LWH,3.89,10,4.57,10A 1G SW PUSH LIGHT,C
,C015WH,3.89,10,4.57,10A 1G SW PUSH,C
,C017,4.38,10,5.15,10A INT SW,C
,C017B,4.6,10,5.41,10A INT SW BLK,C
,C017WH,4.95,10,5.82,10A INT SWITCH,C
,C021,1.44,10,1.69,10A 1G 2W SW,C
,C021B,1.49,10,1.75,10A 1G 2W SW BLK,C
,C021WH,2.02,10,2.37,10A 1G 2W SWITCH,C
,C022,2.04,10,2.4,10A 2G 2W SW,C
,C022B,2.13,10,2.5,10A 2G 2W SW BLK,C
,C022WH,2.56,10,3.01,10A 2G 2W SWITCH,C
,C023,3.75,10,4.41,10A 3G 2W SW,C
,C023B,3.94,10,4.63,10A 3G 2W SW BLK,C
,C023WH,4.32,10,5.08,10A 3G 2W SW,C
,C024,8.48,5,9.96,10A 4G 2W SW,C
,C024B,8.9,5,10.46,10A 4G 2W SW BLK,C
,C024WH,9.22,5,10.83,10A 4G 2W SWITCH,C
,C026,15.78,5,18.54,10A 6G 2W SW,C
,C026B,16.57,5,19.47,10A 6G 2W SW BLK,C
,C026WH,16.54,5,19.43,10A 6G 2W SWITCH,C
,C032,3.8,5,4.47,10A 2G 2W H BRDSW,C
,C032B,3.98,5,4.68,10A 2G 2W H BRDSW BLK,C
,C032WH,4.37,5,5.13,10A 2G 2W H BRDSW,C
,C041,3.29,5,3.87,10A 1G 2W BRD SW COPA INT,C
,C041B,3.46,5,4.07,10A 1G 2W BRD SW COPA INT BLK,C
,C041WH,3.87,5,4.55,10A 1G 2W BRDSW,C
,C045,4.21,5,4.95,10A 1G 1W BRDSW PUSH,C
,C045B,4.41,5,5.18,10A 1G 1W BRDSW PUSH BLK,C
,C045WH,4.79,5,5.63,10A 1G 1W BRDSW PUSH,C
,C047,6.73,10,7.91,10A INT BRDSW,C
,C047B,7.07,10,8.31,10A INT BROAD SW BLK,C
,C047WH,7.31,10,8.59,10A INT BRDSW,C
,C048,5.04,10,5.92,10A 3POLE BRDFAN ISO,C
,C048B,5.3,10,6.23,10A 3POLE BRDFAN ISO BLK,C
,C048WH,5.73,10,6.73,10A 3POLE BRDFAN ISO,C
,C049WH,5.73,10,6.73,10A 3POLE BRD ISOLATOR,C
,C111A,3.94,1,,13A 1G SKT,C
,C111BA,4.12,1,,13A 1G SKT BLK,C
,C111WHA,4.5,1,,13A 1G SKT COPA WITH COVER,C
,C112,5.04,5,5.92,13A 2G SOCKET - WHITE INTERIOR,C
,C112B,5.29,5,6.22,13A 2G SOCKET BLACK,C
,C112WH,5.74,5,6.74,13A 2G SOCKET COPA WITH COVER,C
,C212,0.86,1,,Cable outlet adaptor plate for FCU & 20A sw,C
,C220,5.05,10,5.93,13A CONNECTION UNIT - WHITE INTERIOR,C
,C220B,5.31,10,6.24,13A CONNECTION UNIT INTERIOR - BLACK INTERIOR,C
,C220N,8.18,10,9.61,13A CONNECTION UNIT INTERIOR + NEON - WHITE INTERIOR,C
,C220NB,8.59,10,10.09,13A CONNECTION UNIT INTERIOR + NEON - BLACK INTERIOR,C
,C220NWH,8.75,10,10.28,13A CONNECTION UNIT + NEON,C
,C220WH,5.63,10,6.62,13A CONNECTION UNIT,C
,C221,4.86,10,5.71,13A SWITCHED CONNECTION UNIT - WHITE INTERIOR,C
,C221B,5.11,10,6,13A SWITCHED CONNECTION UNIT - BLACK INTERIOR,C
,C221N,6.31,10,7.41,13A SWITCHED CONNECTION UNIT + NEON,C
,C221NB,6.65,10,7.81,13A SWITCHED CONNECTION UNIT + NEON  - BLACK INTERIOR,C
,C221NWH,6.88,10,8.08,13A SWITCHED CONNECTION UNIT + NEON,C
,C221WH,5.43,10,6.38,13A SWITCHED CONNECTION UNIT,C
,C305,3.81,10,4.48,5A 1G SOCKET,C
,C305B,4,10,4.7,5A 1G SOCKET BLK,C
,C305WH,4.4,10,5.17,5A 1G SOCKET,C
,C351,3.46,10,4.07,1G TV CO-AX OUTLET,C
,C351B,3.62,10,4.25,1G TV CO-AX OUTLET BLK,C
,C351WH,4.02,10,4.72,1G TV CO-AX OUTLET,C
,C352,7.26,10,8.53,2G TV CO-AX OUTLET,C
,C352B,7.61,10,8.94,2G TV CO-AX OUTLET BLK,C
,C352WH,7.83,10,9.2,2G TV CO-AX OUTLET,C
,C353,8.18,10,9.61,1G TV FM ISO CO-AX OUTLET,C
,C353B,8.59,10,10.09,1G TV FM ISO CO-AX OUTLET BLK,C
,C353WH,8.75,10,10.28,1G TV FM ISO CO-AX OUTLET,C
,C354,10.3,10,12.1,2G TV FM DIPLEX CO-AX OUTLET,C
,C354B,10.82,10,12.71,2G TV FM DIPLEX CO-AX OUTLET B,C
,C354WH,10.87,10,12.77,2G TV FM DIPLEX CO-AX OUTLET,C
,C355,5.66,10,6.65,1G SAT OUTLET,C
,C355B,5.94,10,6.98,1G SAT OUTLET BLK,C
,C355WH,6.23,10,7.32,1G SAT OUTLET,C
,C356,8.59,10,10.09,2G TV SAT OUTLET,C
,C356B,9.01,10,10.59,2G TV SAT OUTLET BLK,C
,C356WH,9.15,10,10.75,2G TV SAT OUTLET,C
,C359,15.38,10,18.07,1G TV RAD SAT RET OUTLET,C
,C359B,16.15,10,18.98,1G TV RAD SAT RET OUTLET BLK,C
,C359WH,16.07,10,18.88,1G TV RAD SAT RET OUTLET COVER,C
,C360,5.17,5,6.07,1G TEL OUTLET MASTER,C
,C360B,5.42,10,6.37,1G TEL OUTLET MASTER BLK,C
,C360WH,5.73,10,6.73,1G TEL OUTLET MASTER,C
,C361,2.89,5,3.4,1G TEL OUT SECONDARY,C
,C361B,3.04,10,3.57,1G TEL OUT SECONDARY BLK,C
,C361WH,3.46,10,4.07,1G TEL OUT SECONDARY,C
,C362,4.2,5,4.94,1G AMERICAN TEL OUTLET,C
,C362B,4.4,10,5.17,1G AMERICAN TEL OUTLET BLK,C
,C362WH,4.77,10,5.6,1G AMERICAN TEL OUTLET,C
,C363,5.42,5,6.37,1G RJ45 CAT 6 OUTLET COPA INTERIOR,C
,C363B,5.68,5,6.67,1G RJ45 CAT 6 OUTLET COPA INTERIOR BLACK,C
,C363WH,5.99,5,7.04,1G RJ45 CAT 6 OUTLET COPA WITH COVER WHITE,C
,C370,20.61,1,,SHAVER DUAL V 240 110AC UNIT,C
,C370B,22.32,1,,SHVR DUAL V 240 110AC UNIT BLK,C
,C370WH,21.37,1,,SHAVER DUAL V 240 110AC UNIT,C
,C391,1.2,10,1.41,1G BLANK PLATE,C
,C391WH,1.78,10,2.09,1G BLANK PLATE,C
,C392,2.35,5,2.76,2G BLANK PLATE,C
,C392WH,3.08,5,3.62,2G BLANK PLATE,C
,C401,3.51,10,4.12,20A DP SWITCH - WHITE INTERIOR,C
,C401B,3.67,10,4.31,20A DP SWITCH - BLACK INTERIOR,C
,C401N,5.83,10,6.85,20A DP SWITCH+ NEON - WHITE INTERIOR,C
,C401NB,6.13,10,7.2,20A DP SWITCH+ NEON - BLACK INTERIOR,C
,C401NWH,6.4,10,7.52,20A DP SWITCH + NEON,C
,C401WH,4.08,10,4.79,20A DP SWITCH,C
,C403NWH,8.03,10,9.44,20A DP SWITCH + NEON WHITE,C
,C403WH,5.71,10,6.71,20A DP SWITCH WHITE,C
,C415,6.77,1,,15A 1G SP SW SOCKET,C
,C415B,7.1,1,,15A 1G SP SW SOCKET BLK,C
,C415WH,7.37,1,,15A 1G SP SW SKT,C
,C421N,9.44,5,11.09,50A DP SWITCH + NEON,C
,C421NB,9.91,5,11.64,50A DP SWITCH + NEON - BLACK INTERIOR,C
,C421NWH,10.23,5,12.02,50A DP SWITCH+ NEON,C
,C422N,7.22,10,8.48,50A DP SWITCH + NEON 1G - WHITE INTERIOR,C
,C422NB,7.59,10,8.92,50A DP SWITCH + NEON 1G - BLACK INTERIOR,C
,C422NWH,7.83,10,9.2,50A 1G DP SWITCH + NEON,C
,C423NWH,10.91,5,12.82,50A DP SWITCH + NEON MARKED 'COOKER',C
,C424NWH,10.91,5,12.82,50A DP SWITCH + NEON MARKED 'AIR CONDITIONER',C
,C425,9.54,5,11.21,45A DP COOKER CONTROL UNIT - WHITE INTERIOR,C
,C425B,10.01,5,11.76,45A DP COOKER CONTROL UNIT - BLACK INTERIOR,C
,C425N,13.7,5,16.1,45A DP COOKER CONTROL UNIT + NEON,C
,C425NB,14.36,5,16.87,45A DP COOKER CONTROL UNIT + NEON - BLACK INTERIOR,C
,C425NWH,14.47,5,17,45A DP COOKER CONTROL + NEON,C
,C425WH,10.34,5,12.15,45A DP COOKER CONTROL UNIT,C
,C426NWH,8.11,5,9.53,45A DP SWITCH + NEON MARKED 'COOKER',C
,C461,2.39,1,,16A 2 PIN UNIVERSAL SOCKET,C
,C461B,2.52,1,,16A 2 PIN UNIVERSAL SOCKET - BLACK INTERIOR,C
,C461WH,3,1,,16A 2 PIN  UNIVERSAL SOCKET,C
,C621,2.85,10,3.35,13A 1G DP SW SKT COPA INTERIOR,C
,C621B,2.98,10,3.5,13A 1G DP SW SKT COPA INTERIOR BLACK,C
,C621N,6.8,10,7.99,13A 1G DP SW SKT NEON COPA INTERIOR,C
,C621NB,7.12,10,8.37,13A 1G DP SW SKT NEON COPA INTERIOR BLACK,C
,C621NWH,7.38,10,8.67,13A 1G DP SW SKT NEON COPA WITH COVER WHITE,C
,C621WH,3.43,10,4.03,13A 1G DP SW SKT COPA WITH COVER WHITE,C
,C622,3.99,5,4.69,13A 2G DP SW SKT COPA INTERIOR,C
,C622B,4.2,5,4.94,13A 2G DP SW SKT COPA INTERIOR BLACK,C
,C622N,11.55,5,13.57,13A 2G DP SW SKT NEON COPA INTERIOR,C
,C622NB,12.13,5,14.25,13A 2G DP SW SKT NEON COPA INTERIOR BLACK,C
,C622NWH,12.29,5,14.44,13A 2G DP SW SKT NEON COPA WITH COVER WHITE,C
,C622WH,4.75,5,5.58,13A 2G DP SW SKT COPA WITH COVER WHITE,C
,C632,5.67,5,6.66,13A 2G DP SWITCHED SOCKET 2 E TERMINALS OUTBOARD ROCKERS INTERIOR - WHITE INTERIOR,C
,C632B,5.96,5,7,13A 2G DP SWITCHED SOCKET  2 E TERMINALS OUTBOARD ROCKERS - BLACK INTERIOR,C
,C632WH,6.42,5,7.54,13A 2G DP SWITCHED SOCKET  2 E TERMINALS OUTBOARD ROCKERS ,C
,C651,6.61,10,7.77,13A 1G DP SWITCHED SOCKET  2 E TERMINALS NON STANDARD - WHITE INTERIOR,C
,C651B,6.94,10,8.15,13A 1G DP SWITCHED SOCKET  2 E TERMINALS NON STANDARD - BLACK INTERIOR,C
,C651WH,6.53,10,7.67,13A 1G DP SWITCHED SOCKET  2 E TERMINALS  NON STANDARD,C
,C652,11.66,5,13.7,13A 2G DP SWITCHED SOCKET  2 E TERMINALS NON STANDARD - WHITE INTERIOR,C
,C652B,12.24,5,14.38,13A 2G DP SWITCHED SOCKET  2 E TERMINALS NON STANDARD - BLACK INTERIOR,C
,C652WH,12.38,5,14.55,13A 2G DP SWITCHED SOCKET  2 E TERMINALS NON STANDARD,C
,C901,1.61,10,1.89,1 MODULE  ,C
,C901B,1.61,10,1.89,1 MODULE - BLACK,C
,C901WH,1.61,10,1.89,1 MODULE,C
,C902,1.61,10,1.89,2 MODULE,C
,C902B,1.61,10,1.89,2 MODULE - BLACK,C
,C902WH,1.61,10,1.89,2 MODULE,C
,C903,2.15,5,2.53,3 MODULE,C
,C903B,2.15,5,2.53,3 MODULE - BLACK,C
,C903WH,2.15,5,2.53,3 MODULE,C
,C904,2.15,5,2.53,4 MODULE,C
,C904B,2.15,5,2.53,4 MODULE - BLACK,C
,C904WH,2.15,5,2.53,4 MODULE,C
,C906,3.33,1,,6 MODULE INTERIOR WITH FRAME (2 BANKS) - WHITE ,C
,C906B,3.49,1,,6 MODULE INTERIOR WITH FRAME (2 BANKS) - BLACK,C
,C908,3.33,1,,8 MODULE INTERIOR WITH FRAME (2 BANKS) - WHITE ,C
,C908B,3.49,1,,8 MODULE INTERIOR WITH FRAME (2 BANKS) - BLACK,C
,C9111,82.16,1,,1000W 1G 2W PUSH TUNGSTEN - WHITE INTERIOR,C
,C9111WH,83.41,1,,1000W UNIVERSAL DIMMER 2 GANG SIZE,C
,C912,5.82,1,,12 MODULE INTERIOR WITH FRAME (3 BANKS) - WHITE ,C
,C912B,6.12,1,,12 MODULE INTERIOR WITH FRAME (3 BANKS) - BLACK,C
,C9131,8.65,1,,250W 1G 2W PUSH TUNGSTEN,C
,C9131WH,9.21,1,,250W 1G 2W PUSH TUNGSTEN,C
,C9132,15.43,1,,250W 2G 2W PUSH TUNGSTEN,C
,C9132WH,16,1,,250W 2G 2W PUSH TUNGSTEN,C
,C9141,11.33,1,,400W 1G 2W PUSH TUNGSTEN COPA,C
,C9141WH,11.89,1,,400W 1G 2W PUSH TUNGSTEN COPA,C
,C918,11.23,1,,18 MODULE INTERIOR WITH FRAME (3 BANKS),C
,C918B,11.79,1,,18 MODULE INTERIOR WITH FRAME (3 BANKS) - BLACK,C
,C924,16.43,1,,24 MODULE INTERIOR WITH FRAME (4 BANKS),C
,C924B,17.25,1,,24 MODULE INTERIOR WITH FRAME (4 BANKS) - BLACK,C
,CAAE-01/01,84.09,1,,RF ANALOGUE ACTUATOR-0-10-VDC,G
,CAAE-01/02,84.09,1,,RF ANALOGUE ACTUATOR-1-10-VDC,G
,CAEE-02/01,91.72,1,,RF ANALOGUE INPUT 2-CHANNEL,G
,CBEU-02/01,79.27,1,,RF BINARY INPUT 2X230VAC,G
,CBEU-02/02,90.6,1,,RF BINARY INPUT 2 CONTACT-BATTERY,G
,CBMA-02/01,123.19,1,,RF PIR MOTION DETECTOR,G
,CBTZ-00/01,1.93,1,,BATTERY TYPE1-3V/CR2430,G
,CCIA-02/01,402.11,1,,ETHERNET COMMS LAN INTERFACE,G
,CCIA-03/01,402.02,1,,ETHERNET COMMS LAN INTERFACE POE,G
,CDAE-01/01,73.44,1,,RF DIMMING ACTUATOR ENCLOSED 500W,G
,CDAE-01/02,80.07,1,,RF DIMMING ACTUATOR ENCLOSED 250W,G
,CDAE-01/03,83.64,1,,RF DIMMING ACTUATOR ENCLOSED 250W,G
,CDAP-01/13,61.2,1,,RF PLUG-IN DIMMING ADAPTER,G
,CDAU-01/02,47.43,1,,RF DIMMING ACTUATOR 250W,G
,CEMU-01/02,108.4,1,,ENERGY MEASURING SENSOR,G
,CEMU-01/03,144.5,1,,ENERGY MONITOR WITH SENSOR,G
,CHMU-00/02,1335.39,1,,HOME-MANAGER,G
,CHSZ-02/02,80.15,1,,REMOTE CONTROL 2 CHANNEL (MINI),G
,CHSZ-12/03,105.69,1,,REMOTE CONTROL 12 CHANNEL,G
,CHVZ-01/01,40.27,1,,MAINS PWR RADIATOR VALVE ACTUATOR,G
,CHVZ-01/03,117.05,1,,RF RADIATOR VALVE ACTUATOR,G
,CKOZ-00/03,106.13,1,,RF COMMUNICATION INTERFACE,G
,CM011HP,4,10,4.7,10A 1G 1W SW COPA PLATE HP,C
,CM011PB,4,10,4.7,PB CVR FOR C011 C017 C021 C461,C
,CM011SB,4,10,4.7,SB CVR FOR C011 C017 C021 C461,C
,CM011SS,4,10,4.7,SS CVR FOR C011 C017 C021 C461,C
,CM012HP,4,10,4.7,10A 2G 1W SW COPA PLATE HP,C
,CM012PB,4,10,4.7,PB COVER FOR C012  C022,C
,CM012SB,4,10,4.7,SB COVER FOR C012  C022,C
,CM012SS,4,10,4.7,SS COVER FOR C012  C022,C
,CM013HP,4,10,4.7,HP CV FOR C013/23 C032 C041/47,C
,CM013PB,4,10,4.7,PB CV FOR C013/23 C032 C041/47,C
,CM013SB,4,10,4.7,SB CV FOR C013/23 C032 C041/47,C
,CM013SS,4,10,4.7,SS CV FOR C013/23 C032 C041/47,C
,CM014HP,4.47,5,5.25,HP COVER FOR C014 C024,C
,CM014PB,4.47,5,5.25,PB COVER FOR C014  C024,C
,CM014SB,4.47,5,5.25,SB COVER FOR C014  C024,C
,CM014SS,4.47,5,5.25,SS COVER FOR C014  C024,C
,CM015HP,4.14,10,4.86,HP COVER FOR C015 BELL SYMBOL,C
,CM015LHP,4.14,10,4.86,HP COVER FOR C015 LIGHT SYMBOL,C
,CM015LPB,4.14,10,4.86,PB COVER FOR C015 LIGHT SYMBOL,C
,CM015LSS,4.14,10,4.86,SS COVER FOR C015 LIGHT SYMBOL,C
,CM015PB,4.14,10,4.86,PB COVER FOR C015 BELL SYMBOL,C
,CM015SB,4.14,10,4.86,SB COVER FOR C015 BELL SYMBOL,C
,CM015SS,4.14,10,4.86,SS COVER FOR C015 BELL SYMBOL,C
,CM026HP,4.47,5,5.25,HP COVER FOR C026,C
,CM026PB,4.47,5,5.25,PB COVER FOR C026,C
,CM026SB,4.47,5,5.25,SB COVER FOR C026,C
,CM026SS,4.47,5,5.25,SS COVER FOR C026,C
,CM045HP,4,10,4.7,HP COVER FOR C045 BELL SYMBOL,C
,CM045PB,4,10,4.7,PB COVER FOR C045 BELL SYMBOL,C
,CM045SB,4,10,4.7,SB COVER FOR C045 BELL SYMBOL,C
,CM045SS,4,10,4.7,SS COVER FOR C045 BELL SYMBOL,C
,CM048HP,4.14,10,4.86,HP COVER FOR C048 FAN ISOLATOR,C
,CM048PB,4.14,10,4.86,PB COVER FOR C048 FAN ISOLATOR,C
,CM048SB,4.14,10,4.86,SB COVER FOR C048 FAN ISOLATOR,C
,CM048SS,4.14,10,4.86,SS COVER FOR C048 FAN ISOLATOR,C
,CM049HP,4.14,10,4.86,HP COVER FOR C049 ISOLATOR,C
,CM049PB,4.14,10,4.86,PB COVER FOR C049 ISOLATOR,C
,CM049SB,4.14,10,4.86,SB COVER FOR C049 ISOLATOR,C
,CM049SS,4.14,10,4.86,SS COVER FOR C049 ISOLATOR,C
,CM111HPA,3.96,1,,HP COVER FOR C111A,C
,CM111PBA,3.96,1,,PB COVER FOR C111A,C
,CM111SBA,3.96,1,,SB COVER FOR C111A,C
,CM111SSA,3.96,1,,SS COVER FOR C111A,C
,CM112HP,4.47,5,5.25,HP COVER FOR C112,C
,CM112PB,4.47,5,5.25,PB COVER FOR C112,C
,CM112SB,4.47,5,5.25,SB COVER FOR C112,C
,CM112SS,4.47,5,5.25,SS COVER FOR C112,C
,CM220HP,4,10,4.7,HP COVER FOR C220,C
,CM220NHP,4,10,4.7,HP COVER FOR C220N,C
,CM220NPB,4,10,4.7,PB COVER FOR C220N,C
,CM220NSB,4,10,4.7,SB COVER FOR C220N,C
,CM220NSS,4,10,4.7,SS COVER FOR C220N,C
,CM220PB,4,10,4.7,PB COVER FOR C220,C
,CM220SB,4,10,4.7,SB COVER FOR C220,C
,CM220SS,4,10,4.7,SS COVER FOR C220,C
,CM221HP,4,10,4.7,HP COVER FOR C221,C
,CM221NHP,4,10,4.7,HP COVER FOR C221N,C
,CM221NPB,4,10,4.7,PB COVER FOR C221N,C
,CM221NSB,4,10,4.7,SB COVER FOR C221N,C
,CM221NSS,4,10,4.7,SS COVER FOR C221N,C
