LABEL,UPC,ARTIST,TITLE,RELEASEDATE,PRODUCTTYPE,GENRE,PRICE,RETURNABLE,STATUS
Image Entertainment,014381853421,Various,She'S Still Not Our Sister,2013-11-19,DVD,Film,14.98,Y,Available
Image Entertainment,628261133895,Various,Ancient Secrets Of The Bible,2013-12-03,DVD,Film,29.98,Y,Available
Paramount,032429135179,Various,Touched By An Angel: The Ninth And Final Season,2013-12-03,DVD,Film,59.99,Y,Available
Warner Home Video,883929161119,Various,"Waltons, The: Season Four",2012-12-15,DVD,Film,27.96,Y,Available
Warner Home Video,883929161065,Various,"Waltons, The: Season Five",2012-12-15,DVD,Film,27.96,Y,Available
Paramount,097361473345,Various,I Love Lucy Season 1,2013-01-20,DVD,Tv,19.99,Y,Available
Third Party Entity Merch,024543823964,Son Of God,The Bible Dvd Set,2014-02-14,DVD,Video,40,Y,Available
Inception Media,815300011928,Various,Danger In The Manger,2013-11-19,DVD,Christmas,26.98,Y,Available
Warner Home Video,883929331468,Various,Happiness Is Peanuts: 4 Kid Favorites,2013-11-08,DVD,Children,14.98,Y,Available
Warner Home Video,883929355716,Various,Snoopy'S Holiday Collection,2013-11-08,DVD,Children,19.98,Y,Available
Warner Home Video,883929100415,Various,"Waltons, The: The Movie Collection",2013-11-08,DVD,Children,27.98,Y,Available
Warner Home Video,883929106578,Various,Legend Of The Guardians Bluray,2013-11-08,DVD,Children,14.98,Y,Available
Warner Home Video,012569756229,Various,Films Of Faith Collection,2013-11-08,DVD,Children,32.98,Y,Available
Image Entertainment,014381822328,Various,God'S Country,2013-04-23,DVD,Film,22.98,Y,Available
Paramount,097360501049,Various,Samson And Delilah,2013-03-12,DVD,Film,19.99,Y,Available
Paramount,097368806245,Various,Touched By An Angel: The Seventh Season,2013-04-23,DVD,Tv,59.98,Y,Available
Image Entertainment,054961863891,Various,Kristi Yamaguchi: Power Workout,2013-05-07,DVD,Video,16.99,Y,Available
Image Entertainment,014381852929,Various,If You Really Love Me,2013-05-07,DVD,Video,14.98,Y,Available
Image Entertainment,014381867329,Various,Somebody'S Child,2013-05-07,DVD,Video,14.98,Y,Available
Inception Media,815300011300,Various,Junior High Spy,2013-04-23,DVD,Video,26.98,Y,Available
Universal,025192125904,Various,An American Girl: Mckenna Shoots For The Stars,2014-12-23,DVD,Family,14.98,N,NYP
Warner Home Video,794043161032,Various,The Hobbit: The Desolation Of Smaug (Msrp $29.99),2014-04-08,DVD,Film,19.98,Y,Available
Warner Home Video,794043161056,Various,The Hobbit: The Desolation Of Smaug Bd/Dvd Combo (Msrp $35.99),2014-04-08,DVD,Film,26.27,Y,Available
Warner Home Video,794043165368,Various,"Hobbit, The",2013-04-23,DVD,Film,19.94,Y,Available
Warner Home Video,794043165344,Various,"Hobbit: Blu-Ray, The",2013-04-23,DVD,Film,24.98,Y,Available
Warner Home Video,794043165337,Various,"Hobbit: Blu-Ray/3D, The",2013-04-23,DVD,Film,48.98,Y,Available
Paramount,097361392646,Various,Kung Fu Panda Full Screen,2008-11-08,DVD,Na,19.99,Y,Available
Universal,025192150548,Various,Les Miserables (2012),2013-03-26,DVD,Film,29.99,Y,Available
Universal,025192171307,Various,Les Miserables (2012) Blu-Ray Combo Pack,2013-03-26,DVD,Film,34.98,Y,Available
Inception Media,815300011720,Various,Wiener Dog Nationals,2013-07-02,DVD,Video,12.98,Y,Available
Image Entertainment,014381853223,Various,For Richer Or Poorer,2013-07-16,DVD,Video,14.98,Y,Available
Image Entertainment,014381868128,Various,"Cross To Bear, A",2014-03-11,DVD,Drama,14.98,Y,Available
Image Entertainment,014381000542,Various,Love Me Or Leave Me / The Ideal Husband (Double Feature),2014-04-22,DVD,Drama,14.98,Y,Available
Warner Home Video,883929401185,Various,Dolphin Tale / Free Willy / Flipper Triple Feature,2014-03-11,DVD,Film,15.98,Y,Available
Warner Home Video,883929288229,Various,"Waltons, The: The Complete Seasons 1 & 2",2014-03-11,DVD,Film,27.98,Y,Available
Warner Home Video,883929406968,Various,"Waltons, The: The Complete Seasons 3 & 4 (Dvd)",2014-03-11,DVD,Film,27.98,Y,Available
Warner Home Video,883929406784,Various,4 Film Favorites: Charlton Heston Presents The Bible,2014-03-11,DVD,Film,15.98,Y,Available
Warner Home Video,883929147144,Various,"Mission, The (Bluray)",2014-03-11,DVD,Film,19.98,Y,Available
Inception Media,815300012222,Various,Abner The Invisible Dog,2014-03-11,DVD,Film,12.98,Y,Available
Warner Home Video,786936292930,Various,The Chronicles Of Narnia: The Lion The Witch And The Wardrobe Dvd,2014-03-11,DVD,Film,14.99,Y,Available
Warner Home Video,786936735437,Various,The Chronicles Of Narnia: Prince Caspian,2014-03-11,DVD,Film,14.99,Y,Available
Warner Home Video,786936807301,Various,The Chronicles Of Narnia: Prince Caspian (Bluray),2014-03-11,DVD,Film,19.99,Y,Available
Warner Home Video,786936807332,Various,The Chronicles Of Narnia: The Lion The Witch And The Wardrobe (Bluray),2014-03-11,DVD,Film,19.99,Y,Available
Paramount,097368805941,Various,Touched By An Angel: The Eighth Season,2013-07-30,DVD,Film,59.99,Y,Available
Image Entertainment,014381837124,Various,"Solomon Bunch, The",2013-02-12,DVD,Family,14.98,Y,Available
House Lights Media,855332003058,Various,Little Baby Disciples: Vol 1 The Lord'S Prayer,2013-02-26,DVD,Children,12.99,Y,Available
Warner Home Video,883929161133,Warner Home Video,"Waltons, The: Season Three",2006-05-23,DVD,Tv,27.96,Y,Available
Edify Media (Purchased),853028004013,"Jr., Michael Landon",Journey To Jamaa (Canada),2012-10-02,DVD,Drama,14.98,Y,Available
Edify Media (Purchased),853028004020,"Jr., Michael Landon",Journey To Jamaa (Uk),2012-10-02,DVD,Drama,14.98,Y,Available
Edify Media (Purchased),853028004037,"Jr., Michael Landon",Journey To Jamaa (Aust),2012-10-02,DVD,Drama,14.98,Y,Available
Image Entertainment,014381826722,Various,Lukewarm,2012-11-13,DVD,Drama,22.98,Y,Available
Image Entertainment,014381829723,Various,Sugar Mommas,2012-12-18,DVD,Urban,14.98,Y,Available
Image Entertainment,014381505122,Various,Soul Mate,2012-11-13,DVD,Urban,14.98,Y,Available
Image Entertainment,014381824629,Various,"Love You Save, The",2012-11-13,DVD,Urban,14.98,Y,Available
Image Entertainment,014381707724,Various,"Mother'S Prayer/When The Lights Go Out, A (2 Dvd Set)",2012-11-13,DVD,Urban,14.98,Y,Available
Paramount,097368916241,Various,Touched By An Angel: The Fifth Season,2012-06-24,DVD,Drama,55.99,Y,Available
Paramount,097368917040,Various,Touched By An Angel: The Sixth Season,2012-10-02,DVD,Drama,59.98,Y,Available
Image Entertainment,014381812053,Various,"Dick Van Dyke Show: The Complete Series, The (Blu-Ray Disc)",2012-11-13,DVD,Tv,349.98,Y,Available
Image Entertainment,014381278620,Various,"Dick Van Dyke Show: The Complete Series, The",2012-11-13,DVD,Tv,249.99,Y,Available
Paramount,883929305155,Various,"Ten Commandments (1956) 2011 Restoration Version, The",2011-03-29,DVD,Family,19.94,Y,Available
Paramount,883929301409,Various,"Ten Commandments (1956) Blu Ray 2011 Restoration Version, The",2011-03-29,DVD,Family,24.98,Y,Available
Warner Home Video,883929161157,Warner Home Video,"Waltons, The: Season Two",2005-11-23,DVD,Tv,27.98,Y,Available
Edify Media (Purchased),853028004006,"Jr., Michael Landon",Journey To Jamaa,2012-09-18,DVD,Drama,14.98,Y,Available
Image Entertainment,715515034524,Various,"Red Balloon/White Mane, The Double Feature",2012-11-13,DVD,Video,19.95,Y,Available
Edify Media (Purchased),853028004044,Various,Jesus Boat,2013-01-15,DVD,Video,19.98,Y,Available
Image Entertainment,818728010320,Various,Heart Of Christmas (Medium Church),2012-11-13,DVD,Drama,149,Y,Available
Image Entertainment,818728010337,Various,Heart Of Christmas (Large Church),2012-11-13,DVD,Drama,199,Y,Available
Image Entertainment,818728010313,Various,Heart Of Christmas (Small Church),2012-11-13,DVD,Drama,99,Y,Available
Warner Home Video,794043162718,Various,Nativity Blu-Ray,2013-03-05,DVD,Family,19.98,Y,Available
Warner Home Video,883929315963,Various,Ten Commandments / Ben Hur Double Feature Blu-Ray,2013-03-12,DVD,Family,19.98,Y,Available
Warner Home Video,883929322558,Various,Ten Commandments / Ben Hur Double Feature,2013-03-12,DVD,Family,14.98,Y,Available
Paramount,097361473444,Various,I Love Lucy Season 2,2013-01-22,DVD,Tv,19.99,Y,Available
Paramount,097361473642,Various,I Love Lucy Season 4,2013-01-22,DVD,Tv,19.99,Y,Available
Paramount,097361473741,Various,I Love Lucy Season 5,2013-01-22,DVD,Tv,19.99,Y,Available
Paramount,097361473840,Various,I Love Lucy Season 6,2013-01-22,DVD,Tv,19.99,Y,Available
Paramount,097361473949,Various,"I Love Lucy Seasons 7, 8 & 9",2013-01-22,DVD,Tv,19.99,Y,Available
Paramount,097361473543,Various,I Love Lucy Season 3,2013-01-22,DVD,Tv,19.99,Y,Available
Image Entertainment,014381816228,Various,"Holy Roller, The",2012-09-18,DVD,Drama,19.98,Y,Available
House Lights Media,855332003089,Various,Little Baby Disciples Vol 2,2013-09-24,DVD,Video,12.99,Y,Available
Image Entertainment,014381921922,Various,Anything Is Possible,2013-09-24,DVD,Family,14.99,Y,Available
Image Entertainment,014381865929,Various,Trinity Goodheart / The Perfect Gift Double Feature,2013-10-22,DVD,Urban,14.98,Y,Available
Image Entertainment,014381775129,Various,So This Is Christmas,2013-10-01,DVD,Christmas,14.99,Y,Available
Warner Home Video,794043103599,Warner Home Video,Hoot,2012-08-27,DVD,Family,12.97,Y,Available
Warner Home Video,883929113330,Warner Home Video,March Of The Penguins (Bd),2012-08-27,DVD,Family,19.98,Y,Available
Warner Home Video,085391160670,Various,Nancy Drew,2012-08-27,DVD,Family,5.97,Y,Available
Warner Home Video,883929309764,Various,American Girl: 4 Film Favorites,2013-03-08,DVD,Family,14.98,Y,Available
Image Entertainment,818728010573,Various,God'S Country Church Screener (Small Church),2013-08-27,DVD,Video,99,Y,Available
Image Entertainment,818728010580,Various,God'S Country Church Screener (Medium - Large Church),2013-08-27,DVD,Video,149,Y,Available
Image Entertainment,818728010597,Various,Online Church Screener (Small Church),2013-08-27,DVD,Video,99,Y,Available
Image Entertainment,818728010603,Various,Online Church Screener (Medium - Large Church),2013-08-27,DVD,Video,149,Y,Available
Image Entertainment,818728010610,Various,Decision Church Screener,2013-08-27,DVD,Video,79,Y,Available
Image Entertainment,818728010627,Various,Perfect Game Church Screener,2013-08-27,DVD,Video,79,Y,Available
Image Entertainment,818728010634,Various,Alleged Church Screener,2013-08-27,DVD,Video,79,Y,Available
Image Entertainment,818728010641,Various,Holy Roller Church Screener,2013-08-27,DVD,Video,79,Y,Available
Image Entertainment,818728010658,Various,Trinity Goodheart Church Screener,2013-08-27,DVD,Video,79,Y,Available
Image Entertainment,818728010665,Various,Lukewarm Church Screener,2013-08-27,DVD,Video,79,Y,Available
Image Entertainment,818728010672,Various,"Solomn Bunch Church Screener, The",2013-08-27,DVD,Video,79,Y,Available
Paramount,097363501046,Various,"Adventures Of Tintin, The",2012-03-20,DVD,Family,29.99,Y,Available
Paramount,097361461540,Various,"Adventures Of Tintin Blu-Ray, The",2012-03-20,DVD,Family,14.98,Y,Available
Image Entertainment,014381792324,Various,She'S Not Our Sister,2012-05-01,DVD,Urban,14.98,Y,Available
House Lights Media,855332003119,Various,Little Baby Disciples: Vol 3: The Lord Is My Savior,2013-11-12,DVD,Children,12.99,Y,Available
Image Entertainment,014381771527,Chonda Pierce,Girl Talk,2013-12-03,DVD,Comedy,14.98,Y,Available
Image Entertainment,054961215195,Lisa Welchel,Everyday Workout For The Everyday Woman,2013-12-03,DVD,Ac,14.98,Y,Available
Image Entertainment,014381948127,Various,Online,2013-08-27,DVD,Video,19.98,Y,Available
Image Entertainment,014381867923,Various,Raising Izzie,2013-08-27,DVD,Video,14.98,Y,Available
Image Entertainment,628261127696,Black Beauty,Best Of Black Beauty (10-Disc Set),2012-10-02,DVD,Family,29.98,Y,Available
Image Entertainment,628261124398,Various,Adventures Of Teddy Ruxpin (10-Disc Set),2012-10-02,DVD,Children,29.98,Y,Available
Warner Home Video,883929093946,Various,Chariots Of Fire Blu Ray Book,2012-07-10,DVD,Drama,39.99,Y,Available
Image Entertainment,037429187326,Various,"King Of Kings (Silent), The",2012-07-24,DVD,Drama,39.95,Y,Available
Image Entertainment,037429139820,Various,Passion Of Joan Of Arc (Silent),2012-07-24,DVD,Drama,39.95,Y,Available
Image Entertainment,037429208120,Various,"Flowers Of St. Francis, The",2012-07-24,DVD,Drama,29.95,Y,Available
House Lights Media,855332003010,Various,Hidden Rage,2012-07-24,DVD,Drama,9.99,Y,Available
Paramount,097360274745,Andy Griffith,Andy Griffith Season 5,2008-10-07,DVD,Tv,29.99,Y,Available
Warner Home Video,883929106592,Warner Home Video,Legend Of The Guardians,2011-01-11,DVD,Family,9.99,Y,Available
Inception Media,815300012048,Various,Lost Christmas,2014-11-11,DVD,Film,19.98,Y,Available
Warner Home Video,883929388936,Various,Dolphin Tale 2 Dvd ($28.98 Msrp),2014-12-09,DVD,Film,19.15,Y,Available
Warner Home Video,883929388943,Various,Dolphin Tale 2 Bluray Combo Pack ($35.99 Msrp),2014-12-09,DVD,Film,26.24,Y,Available
Warner Home Video,883929174423,Various,Willy Wonka And The Chocolate Factory,2014-05-06,DVD,Film,9.98,Y,Available
Warner Home Video,883929153978,Various,Willy Wonka And The Chocolate Factory Bluray,2014-05-06,DVD,Film,14.98,Y,Available
Warner Home Video,883929177301,Various,Happiness Is? Peanuts: Go Snoopy Go,2014-05-07,DVD,Film,14.98,Y,Available
Warner Home Video,786936832297,Various,Many Adventures Of Winnie The Pooh Dvd,2014-05-06,DVD,Film,19.99,Y,Available
Warner Home Video,786936836356,Various,Many Adventures Of Winnie The Pooh Bluray/Dvd Combo Pack,2014-05-06,DVD,Film,26.99,Y,Available
Warner Home Video,786936281842,Various,Gospel Of John,2014-05-06,DVD,Film,14.99,Y,Available
Warner Home Video,786936810622,Various,Secretariat,2014-05-06,DVD,Film,14.99,Y,Available
Warner Home Video,786936810646,Various,Secretariat Bluray/Dvd Combo Pack,2014-05-06,DVD,Film,19.99,Y,Available
Warner Home Video,786936812817,Various,War Horse,2014-05-06,DVD,Film,14.99,Y,Available
Warner Home Video,786936823912,Various,War Horse Bluray/Dvd Combo Pack,2014-05-06,DVD,Film,39.99,Y,Available
Image Entertainment,014381034424,Image Entertainment,History Makers: Collectors Set,2008-02-12,DVD,Video,19.99,Y,Available
Inception Media,815300012420,Various,Junior Spy Agency,2014-07-08,DVD,Film,19.99,Y,Available
Warner Home Video,883929332694,Various,Wizard Of Oz 75Th Anniversary,2014-07-08,DVD,Film,16.99,Y,Available
Warner Home Video,883929332663,Various,Wizard Of Oz 75Th Anniversary Bluray,2014-07-08,DVD,Film,19.99,Y,Available
Warner Home Video,786936239270,Various,Tales From Avonlea: Beginnings,2014-07-08,DVD,Film,19.99,Y,Available
Paramount,032429206879,Various,Prince Of Egypt,2014-08-19,DVD,Video,7.99,Y,Available
Paramount,032429206886,Various,Joseph: King Of Dreams,2014-08-19,DVD,Video,7.99,Y,Available
Word Distribution Rec,616892239048,Switchfoot,Fading West,2014-10-14,DVD,Video,14.99,Y,Available
Warner Home Video,883929407118,Various,4 Family Favorites: Greatest Adventures Of The Bible,2014-06-17,DVD,Children,14.99,Y,Available
Warner Home Video,883929400249,Various,Black Beauty Bluray,2014-08-05,DVD,Video,14.99,Y,Available
Warner Home Video,883929132829,Various,You'Re A Good Sport Charlie Brown / You'Re Not Elected Charlie Brown Dbl Feature,2014-08-05,DVD,Video,19.98,Y,Available
Big Idea,820413140298,Veggietales,Little House That Stood Super Sale,2014-10-14,DVD,Children,6.97,Y,Available
Warner Home Video,622237231424,Avonlea,Avonlea Christmas Dvd,2014-10-14,DVD,Family,12.98,Y,Available
Warner Home Video,622237240723,Avonlea,Road To Avonlea: Season 1,2014-10-14,DVD,Family,64.98,Y,Available
Warner Home Video,622237240822,Avonlea,Road To Avonlea: Season 2,2014-10-14,DVD,Family,64.98,Y,Available
Warner Home Video,622237243526,Avonlea,Road To Avonlea: Season 3,2014-10-14,DVD,Family,64.98,Y,Available
Warner Home Video,622237245025,Avonlea,Road To Avonlea: Season 4,2014-10-14,DVD,Family,69.98,Y,Available
Warner Home Video,622237246329,Avonlea,Road To Avonlea: Season 5,2014-10-14,DVD,Family,69.98,Y,Available
Warner Home Video,622237246725,Avonlea,Road To Avonlea: Season 6,2014-10-14,DVD,Family,69.98,Y,Available
Warner Home Video,622237246824,Avonlea,Road To Avonlea: Season 7,2014-10-14,DVD,Family,69.98,Y,Available
Warner Home Video,622237220725,Anne Of Green Gables,Anne Of Green Gables,2014-10-14,DVD,Family,27.98,Y,Available
Warner Home Video,622237222323,Anne Of Green Gables,Anne Of Green Gables: The Sequel,2014-10-14,DVD,Family,27.98,Y,Available
Warner Home Video,843501003626,Various,"Gruffalo, The",2014-12-23,DVD,Ac,9.99,Y,Available
Warner Home Video,843501003671,Various,"Gruffalo'S Child, The",2014-12-23,DVD,Ac,9.99,Y,Available
Universal,025192189180,Various,An American Girl: Saige Paints The Sky,2014-12-23,DVD,Ac,14.98,Y,NYP
Warner Home Video,883929379699,Various,The Good Lie Bluray/Dvd Combo Pack,2014-12-23,DVD,Film,26.25,Y,NYP
