 Season Schedule,,,,,,,
Date,Game Number,Visiting Team,Visiting Score,Home Team,Home Score,Game Time/Status,Venue
2012-12-01,286,Rockford,5,Charlotte,2,Final ,"Time Warner Cable Arena Charlotte, NC"
2012-12-01,288,Syracuse,4,Connecticut,3,Final OT ,"XL Center Hartford, CT"
2012-12-01,289,Texas,2,Grand Rapids,3,Final ,"Van Andel Arena Grand Rapids, MI"
2012-12-01,290,Norfolk,5,Hershey,1,Final ,"Giant Center Hershey, PA"
2012-12-01,292,Providence,5,Portland,2,Final ,"Cumberland County Civic Center Portland, ME"
2012-12-01,293,Manchester,2,Springfield,1,Final ,"MassMutual Center Springfield, MA"
2012-12-01,294,Rochester,2,Toronto,3,Final OT *,"Ricoh Coliseum Toronto, ON"
2012-12-01,295,St. John's,3,W-B/Scranton,5,Final ,"Mohegan Sun Arena at Casey Plaza Wilkes-Barre, PA"
2012-12-01,287,Peoria,1,Chicago,3,Final ,"Allstate Arena Rosemont, IL"
2012-12-01,283,Hamilton,3,Abbotsford,0,Final ,"Abbotsford Entertainment & Sports Centre Abbotsford, BC"
2012-12-02,298,Rockford,4,Charlotte,1,Final ,"Time Warner Cable Arena Charlotte, NC"
2012-12-02,300,Portland,4,Manchester,0,Final ,"Verizon Wireless Arena Manchester, NH"
2012-12-02,303,Lake Erie,4,Toronto,5,Final ,"Ricoh Coliseum Toronto, ON"
2012-12-02,302,Worcester,3,Providence,2,Final SO ,"Dunkin' Donuts Center Providence, RI"
2012-12-02,297,Norfolk,4,Bridgeport,1,Final ,"Webster Bank Arena Bridgeport, CT"
2012-12-02,299,Springfield,5,Connecticut,0,Final ,"XL Center Hartford, CT"
2012-12-02,296,Syracuse,2,Binghamton,5,Final ,"Broome County Veterans Memorial Arena Binghamton, NY"
2012-12-02,301,Texas,4,Peoria,3,Final SO ,"Carver Arena Peoria, IL"
2012-12-04,304,San Antonio,3,Abbotsford,2,Final OT ,"Abbotsford Entertainment & Sports Centre Abbotsford, BC"
2012-12-05,306,Bridgeport,2,Connecticut,4,Final ,"XL Center Hartford, CT"
2012-12-05,307,Peoria,2,Grand Rapids,1,Final ,"Van Andel Arena Grand Rapids, MI"
2012-12-05,308,Texas,2,Milwaukee,1,Final OT ,"BMO Harris Bradley Center Milwaukee, WI"
2012-12-05,305,San Antonio,4,Abbotsford,0,Final ,"Abbotsford Entertainment & Sports Centre Abbotsford, BC"
2012-12-06,309,Lake Erie,3,Charlotte,2,Final ,"Time Warner Cable Arena Charlotte, NC"
2012-12-06,310,Hershey,2,Norfolk,1,Final *,"Verizon Center Washington, DC"
2012-12-07,317,Springfield,5,St. John's,3,Final ,"Mile One Centre St. John's, NL"
2012-12-07,312,Lake Erie,1,Charlotte,5,Final ,"Time Warner Cable Arena Charlotte, NC"
2012-12-07,311,Portland,1,Binghamton,6,Final ,"Broome County Veterans Memorial Arena Binghamton, NY"
2012-12-07,314,Manchester,2,Providence,3,Final ,"Dunkin' Donuts Center Providence, RI"
2012-12-07,315,Adirondack,1,Rochester,3,Final ,"Blue Cross Arena Rochester, NY"
2012-12-07,320,Hershey,5,W-B/Scranton,4,Final OT ,"Mohegan Sun Arena at Casey Plaza Wilkes-Barre, PA"
2012-12-07,318,Hamilton,1,Syracuse,5,Final ,"Onondaga County War Memorial Arena Syracuse, NY"
2012-12-07,316,Milwaukee,3,Rockford,5,Final ,"BMO Harris Bank Center Rockford, IL"
2012-12-07,313,Grand Rapids,3,Chicago,0,Final ,"Allstate Arena Rosemont, IL"
2012-12-07,319,Houston,2,Texas,1,Final OT ,"Cedar Park Center Cedar Park, TX"
2012-12-08,322,Bridgeport,1,Albany,3,Final ,"Times Union Center Albany, NY"
2012-12-08,328,Springfield,4,St. John's,2,Final ,"Mile One Centre St. John's, NL"
2012-12-08,321,Syracuse,3,Adirondack,4,Final SO ,"Glens Falls Civic Center Glens Falls, NY"
2012-12-08,324,Hamilton,3,Hershey,2,Final ,"Giant Center Hershey, PA"
2012-12-08,325,Connecticut,2,Manchester,9,Final ,"Verizon Wireless Arena Manchester, NH"
2012-12-08,330,Rochester,3,Toronto,4,Final *,"Ricoh Coliseum Toronto, ON"
2012-12-08,332,Providence,3,Worcester,2,Final SO ,"DCU Center Worcester, MA"
2012-12-08,323,Norfolk,3,Binghamton,1,Final ,"Broome County Veterans Memorial Arena Binghamton, NY"
2012-12-08,331,Portland,4,W-B/Scranton,3,Final SO ,"Mohegan Sun Arena at Casey Plaza Wilkes-Barre, PA"
2012-12-08,327,Oklahoma City,3,San Antonio,4,Final ,"AT&T Center San Antonio, TX"
2012-12-08,329,Peoria,1,Texas,4,Final ,"Cedar Park Center Cedar Park, TX"
2012-12-08,326,Chicago,2,Rockford,1,Final ,"BMO Harris Bank Center Rockford, IL"
2012-12-09,333,Syracuse,2,Bridgeport,7,Final ,"Webster Bank Arena Bridgeport, CT"
2012-12-09,334,Milwaukee,5,Charlotte,2,Final ,"Time Warner Cable Arena Charlotte, NC"
2012-12-09,335,Albany,1,Connecticut,0,Final ,"XL Center Hartford, CT"
2012-12-09,338,Worcester,3,Manchester,2,Final ,"Verizon Wireless Arena Manchester, NH"
2012-12-09,341,Abbotsford,3,Toronto,2,Final ,"Ricoh Coliseum Toronto, ON"
2012-12-09,336,Rockford,2,Grand Rapids,4,Final ,"Van Andel Arena Grand Rapids, MI"
2012-12-09,339,Adirondack,2,Providence,3,Final OT ,"Dunkin' Donuts Center Providence, RI"
2012-12-09,340,Oklahoma City,2,San Antonio,3,Final ,"AT&T Center San Antonio, TX"
2012-12-09,337,Peoria,3,Houston,2,Final ,"Toyota Center Houston, TX"
2012-12-11,344,San Antonio,1,Houston,5,Final ,"Toyota Center Houston, TX"
2012-12-11,348,Hershey,2,St. John's,1,Final ,"Mile One Centre St. John's, NL"
2012-12-11,342,Milwaukee,1,Charlotte,3,Final ,"Time Warner Cable Arena Charlotte, NC"
2012-12-11,346,Bridgeport,1,Portland,2,Final OT ,"Cumberland County Civic Center Portland, ME"
2012-12-11,347,Abbotsford,2,Rochester,3,Final SO ,"Blue Cross Arena Rochester, NY"
2012-12-11,343,Lake Erie,0,Hamilton,1,Final ,"Copps Coliseum Hamilton, ON"
2012-12-11,345,Peoria,4,Oklahoma City,2,Final ,"Cox Convention Center Oklahoma City, OK"
2012-12-12,351,Hershey,4,St. John's,0,Final ,"Mile One Centre St. John's, NL"
2012-12-12,349,W-B/Scranton,3,Albany,6,Final ,"Times Union Center Albany, NY"
2012-12-12,350,Worcester,1,Connecticut,2,Final ,"XL Center Hartford, CT"
2012-12-12,352,Binghamton,3,Syracuse,4,Final ,"Onondaga County War Memorial Arena Syracuse, NY"
2012-12-13,354,Rochester,7,Lake Erie,6,Final ,"Quicken Loans Arena Cleveland, OH"
2012-12-13,353,Hamilton,3,Chicago,4,Final ,"Allstate Arena Rosemont, IL"
2012-12-14,356,Syracuse,3,Adirondack,0,Final ,"Glens Falls Civic Center Glens Falls, NY"
2012-12-14,357,Houston,2,Charlotte,3,Final SO ,"Time Warner Cable Arena Charlotte, NC"
2012-12-14,358,Albany,4,Connecticut,3,Final ,"XL Center Hartford, CT"
2012-12-14,359,Peoria,3,Grand Rapids,0,Final ,"Van Andel Arena Grand Rapids, MI"
2012-12-14,363,Manchester,2,Portland,4,Final *,"Androscoggin Bank Colisee Lewiston, ME"
2012-12-14,364,Springfield,3,Providence,6,Final ,"Dunkin' Donuts Center Providence, RI"
2012-12-14,365,Binghamton,3,W-B/Scranton,1,Final ,"Mohegan Sun Arena at Casey Plaza Wilkes-Barre, PA"
2012-12-14,361,Bridgeport,4,Norfolk,3,Final OT ,"Norfolk Scope Norfolk, VA"
2012-12-14,360,Rockford,3,Milwaukee,4,Final OT ,"BMO Harris Bradley Center Milwaukee, WI"
2012-12-14,362,San Antonio,1,Oklahoma City,5,Final ,"Cox Convention Center Oklahoma City, OK"
2012-12-14,355,Texas,3,Abbotsford,1,Final ,"Abbotsford Entertainment & Sports Centre Abbotsford, BC"
2012-12-15,369,Houston,0,Charlotte,3,Final ,"Time Warner Cable Arena Charlotte, NC"
2012-12-15,367,Manchester,3,Adirondack,2,Final ,"Glens Falls Civic Center Glens Falls, NY"
2012-12-15,368,Providence,2,Albany,1,Final SO ,"Times Union Center Albany, NY"
2012-12-15,370,Portland,1,Connecticut,0,Final ,"XL Center Hartford, CT"
2012-12-15,371,Worcester,4,Hershey,3,Final SO ,"Giant Center Hershey, PA"
2012-12-15,376,Toronto,4,Rochester,3,Final SO ,"Blue Cross Arena Rochester, NY"
2012-12-15,373,Bridgeport,2,Norfolk,3,Final SO ,"Norfolk Scope Norfolk, VA"
2012-12-15,372,Chicago,3,Lake Erie,2,Final ,"Quicken Loans Arena Cleveland, OH"
2012-12-15,378,St. John's,3,Springfield,2,Final OT *,"MassMutual Center Springfield, MA"
2012-12-15,379,W-B/Scranton,0,Syracuse,4,Final ,"Onondaga County War Memorial Arena Syracuse, NY"
2012-12-15,374,San Antonio,3,Oklahoma City,5,Final ,"Cox Convention Center Oklahoma City, OK"
2012-12-15,375,Milwaukee,1,Peoria,3,Final ,"Carver Arena Peoria, IL"
2012-12-15,377,Hamilton,6,Rockford,4,Final ,"BMO Harris Bank Center Rockford, IL"
2012-12-15,366,Texas,1,Abbotsford,2,Final SO ,"Abbotsford Entertainment & Sports Centre Abbotsford, BC"
2012-12-16,381,Springfield,3,Manchester,2,Final SO ,"Verizon Wireless Arena Manchester, NH"
2012-12-16,385,Grand Rapids,0,Toronto,5,Final ,"Ricoh Coliseum Toronto, ON"
2012-12-16,386,Portland,3,Worcester,2,Final ,"DCU Center Worcester, MA"
2012-12-16,383,St. John's,4,Providence,0,Final ,"Dunkin' Donuts Center Providence, RI"
2012-12-16,384,Charlotte,2,San Antonio,1,Final ,"AT&T Center San Antonio, TX"
2012-12-16,382,Hamilton,3,Milwaukee,4,Final ,"BMO Harris Bradley Center Milwaukee, WI"
2012-12-16,380,Oklahoma City,3,Houston,4,Final SO ,"Toyota Center Houston, TX"
2012-12-18,387,Hamilton,3,Peoria,4,Final SO ,"Carver Arena Peoria, IL"
2012-12-19,391,Abbotsford,0,Chicago,1,Final ,"Allstate Arena Rosemont, IL"
2012-12-19,388,St. John's,2,Adirondack,3,Final ,"Glens Falls Civic Center Glens Falls, NY"
2012-12-19,390,Albany,3,Bridgeport,4,Final ,"Webster Bank Arena Bridgeport, CT"
2012-12-19,392,Rochester,2,Grand Rapids,4,Final ,"Van Andel Arena Grand Rapids, MI"
2012-12-19,393,Norfolk,0,Hershey,4,Final ,"Giant Center Hershey, PA"
2012-12-19,394,Toronto,3,Lake Erie,4,Final OT ,"Quicken Loans Arena Cleveland, OH"
2012-12-19,396,Springfield,2,Portland,3,Final ,"Cumberland County Civic Center Portland, ME"
2012-12-19,389,W-B/Scranton,3,Binghamton,4,Final ,"Broome County Veterans Memorial Arena Binghamton, NY"
2012-12-19,395,Rockford,3,Milwaukee,1,Final ,"BMO Harris Bradley Center Milwaukee, WI"
2012-12-19,397,San Antonio,0,Texas,2,Final ,"Cedar Park Center Cedar Park, TX"
2012-12-20,398,Peoria,5,Charlotte,4,Final SO ,"Time Warner Cable Arena Charlotte, NC"
2012-12-20,399,Houston,3,Lake Erie,4,Final ,"Quicken Loans Arena Cleveland, OH"
2012-12-21,400,Peoria,1,Charlotte,2,Final ,"Time Warner Cable Arena Charlotte, NC"
2012-12-21,401,Abbotsford,1,Grand Rapids,5,Final ,"Van Andel Arena Grand Rapids, MI"
2012-12-21,403,Connecticut,5,Manchester,2,Final ,"Verizon Wireless Arena Manchester, NH"
2012-12-21,410,San Antonio,1,Toronto,4,Final ,"Ricoh Coliseum Toronto, ON"
2012-12-21,407,Worcester,5,Providence,4,Final ,"Dunkin' Donuts Center Providence, RI"
2012-12-21,408,Binghamton,5,Rochester,6,Final SO ,"Blue Cross Arena Rochester, NY"
2012-12-21,402,St. John's,2,Hamilton,1,Final ,"Copps Coliseum Hamilton, ON"
2012-12-21,405,Albany,1,Norfolk,2,Final ,"Norfolk Scope Norfolk, VA"
2012-12-21,409,Adirondack,4,Syracuse,3,Final SO ,"Onondaga County War Memorial Arena Syracuse, NY"
2012-12-21,404,Rockford,1,Milwaukee,2,Final ,"BMO Harris Bradley Center Milwaukee, WI"
2012-12-21,406,Texas,3,Oklahoma City,0,Final ,"Cox Convention Center Oklahoma City, OK"
2012-12-22,423,St. John's,2,Toronto,4,Final ,"Ricoh Coliseum Toronto, ON"
2012-12-22,412,Adirondack,3,Bridgeport,2,Final ,"Webster Bank Arena Bridgeport, CT"
2012-12-22,413,Providence,3,Connecticut,1,Final ,"XL Center Hartford, CT"
2012-12-22,414,Chicago,1,Grand Rapids,2,Final OT ,"Van Andel Arena Grand Rapids, MI"
2012-12-22,415,San Antonio,5,Hamilton,2,Final ,"Copps Coliseum Hamilton, ON"
2012-12-22,416,Springfield,1,Hershey,0,Final ,"Giant Center Hershey, PA"
2012-12-22,418,Portland,3,Manchester,5,Final ,"Verizon Wireless Arena Manchester, NH"
2012-12-22,411,Rochester,1,Binghamton,5,Final ,"Broome County Veterans Memorial Arena Binghamton, NY"
2012-12-22,419,Albany,1,Norfolk,2,Final OT ,"Norfolk Scope Norfolk, VA"
2012-12-22,417,Houston,2,Lake Erie,5,Final ,"Quicken Loans Arena Cleveland, OH"
2012-12-22,422,W-B/Scranton,3,Syracuse,2,Final ,"Onondaga County War Memorial Arena Syracuse, NY"
2012-12-22,420,Texas,2,Oklahoma City,6,Final ,"Cox Convention Center Oklahoma City, OK"
2012-12-22,421,Abbotsford,2,Rockford,3,Final ,"BMO Harris Bank Center Rockford, IL"
2012-12-26,430,Hamilton,2,Toronto,3,Final *,"Air Canada Centre Toronto, ON"
2012-12-26,425,Connecticut,2,Bridgeport,5,Final ,"Webster Bank Arena Bridgeport, CT"
2012-12-26,426,W-B/Scranton,0,Hershey,2,Final ,"Giant Center Hershey, PA"
2012-12-26,428,Worcester,1,Manchester,2,Final ,"Verizon Wireless Arena Manchester, NH"
2012-12-26,424,Syracuse,5,Binghamton,3,Final ,"Broome County Veterans Memorial Arena Binghamton, NY"
2012-12-26,429,Lake Erie,6,Rochester,7,Final OT ,"Blue Cross Arena Rochester, NY"
2012-12-26,427,Texas,3,Houston,4,Final OT ,"Toyota Center Houston, TX"
2012-12-27,431,Bridgeport,3,Connecticut,0,Final ,"XL Center Hartford, CT"
2012-12-27,435,Albany,4,Springfield,3,Final ,"MassMutual Center Springfield, MA"
2012-12-27,437,Hershey,4,W-B/Scranton,1,Final ,"Mohegan Sun Arena at Casey Plaza Wilkes-Barre, PA"
2012-12-27,432,Peoria,1,Milwaukee,2,Final ,"BMO Harris Bradley Center Milwaukee, WI"
2012-12-27,434,Chicago,2,Rockford,3,Final ,"BMO Harris Bank Center Rockford, IL"
2012-12-27,436,Oklahoma City,5,Texas,4,Final ,"Cedar Park Center Cedar Park, TX"
2012-12-28,438,Providence,4,Adirondack,2,Final ,"Glens Falls Civic Center Glens Falls, NY"
2012-12-28,439,Binghamton,3,Albany,2,Final ,"Times Union Center Albany, NY"
2012-12-28,440,Toronto,2,Grand Rapids,3,Final SO ,"Van Andel Arena Grand Rapids, MI"
2012-12-28,445,Lake Erie,1,Rochester,4,Final *,"First Niagara Center Buffalo, NY"
2012-12-28,441,St. John's,3,Hamilton,6,Final ,"Copps Coliseum Hamilton, ON"
2012-12-28,446,Norfolk,2,Syracuse,4,Final ,"Onondaga County War Memorial Arena Syracuse, NY"
2012-12-28,447,Manchester,1,Worcester,2,Final ,"DCU Center Worcester, MA"
2012-12-28,443,Peoria,1,Milwaukee,4,Final ,"BMO Harris Bradley Center Milwaukee, WI"
2012-12-28,444,San Antonio,2,Oklahoma City,3,Final SO ,"Cox Convention Center Oklahoma City, OK"
2012-12-28,442,Charlotte,2,Houston,3,Final OT ,"Toyota Center Houston, TX"
2012-12-29,448,Manchester,1,Bridgeport,4,Final ,"Webster Bank Arena Bridgeport, CT"
2012-12-29,450,Albany,3,Hershey,2,Final ,"Giant Center Hershey, PA"
2012-12-29,452,Adirondack,1,Portland,2,Final *,"Androscoggin Bank Colisee Lewiston, ME"
2012-12-29,456,Connecticut,4,Springfield,2,Final ,"MassMutual Center Springfield, MA"
2012-12-29,460,Providence,2,Worcester,3,Final ,"DCU Center Worcester, MA"
2012-12-29,462,Toronto,3,Grand Rapids,1,Final *,"Van Andel Arena Grand Rapids, MI"
2012-12-29,453,Binghamton,2,Rochester,1,Final ,"Blue Cross Arena Rochester, NY"
2012-12-29,459,Norfolk,3,W-B/Scranton,2,Final OT ,"Mohegan Sun Arena at Casey Plaza Wilkes-Barre, PA"
2012-12-29,451,Hamilton,0,Lake Erie,4,Final ,"Quicken Loans Arena Cleveland, OH"
2012-12-29,457,St. John's,5,Syracuse,4,Final OT ,"Onondaga County War Memorial Arena Syracuse, NY"
2012-12-29,449,Abbotsford,3,Chicago,2,Final ,"Allstate Arena Rosemont, IL"
2012-12-29,455,Houston,1,San Antonio,2,Final OT ,"AT&T Center San Antonio, TX"
2012-12-29,458,Charlotte,1,Texas,3,Final ,"Cedar Park Center Cedar Park, TX"
2012-12-29,454,Milwaukee,1,Rockford,4,Final ,"BMO Harris Bank Center Rockford, IL"
2012-12-30,461,Abbotsford,2,Chicago,3,Final ,"Allstate Arena Rosemont, IL"
2012-12-30,464,Norfolk,1,Springfield,4,Final ,"MassMutual Center Springfield, MA"
2012-12-30,463,Charlotte,2,San Antonio,5,Final ,"AT&T Center San Antonio, TX"
2012-12-31,465,Bridgeport,4,Adirondack,3,Final SO ,"Glens Falls Civic Center Glens Falls, NY"
2012-12-31,472,Hamilton,0,Rochester,2,Final ,"Blue Cross Arena Rochester, NY"
2012-12-31,473,Syracuse,2,W-B/Scranton,1,Final ,"Mohegan Sun Arena at Casey Plaza Wilkes-Barre, PA"
2012-12-31,471,Connecticut,3,Portland,4,Final ,"Cumberland County Civic Center Portland, ME"
2012-12-31,467,Rockford,1,Grand Rapids,3,Final ,"Van Andel Arena Grand Rapids, MI"
2012-12-31,466,St. John's,2,Binghamton,4,Final ,"Broome County Veterans Memorial Arena Binghamton, NY"
2012-12-31,468,Worcester,3,Manchester,2,Final ,"Verizon Wireless Arena Manchester, NH"
2012-12-31,469,Texas,2,Oklahoma City,5,Final ,"Cox Convention Center Oklahoma City, OK"
2012-12-31,470,Abbotsford,1,Peoria,2,Final SO ,"Carver Arena Peoria, IL"
2013-01-01,474,Oklahoma City,2,Houston,4,Final ,"Toyota Center Houston, TX"
2013-01-02,475,Hamilton,0,Toronto,6,Final ,"Ricoh Coliseum Toronto, ON"
2013-01-02,433,Providence,1,Portland,2,Final *,"Cumberland County Civic Center Portland, ME"
2013-01-03,476,Charlotte,1,Lake Erie,2,Final OT ,"Quicken Loans Arena Cleveland, OH"
2013-01-03,477,Chicago,3,Milwaukee,4,Final ,"BMO Harris Bradley Center Milwaukee, WI"
2013-01-04,489,Manchester,3,St. John's,2,Final ,"Mile One Centre St. John's, NL"
2013-01-04,480,Adirondack,0,Connecticut,3,Final ,"XL Center Hartford, CT"
2013-01-04,481,Oklahoma City,2,Grand Rapids,5,Final ,"Van Andel Arena Grand Rapids, MI"
2013-01-04,488,Bridgeport,4,Springfield,5,Final ,"MassMutual Center Springfield, MA"
2013-01-04,479,W-B/Scranton,1,Binghamton,3,Final ,"Broome County Veterans Memorial Arena Binghamton, NY"
2013-01-04,486,Portland,2,Providence,3,Final ,"Dunkin' Donuts Center Providence, RI"
2013-01-04,482,Rockford,1,Hamilton,3,Final ,"Copps Coliseum Hamilton, ON"
2013-01-04,484,Charlotte,4,Lake Erie,0,Final ,"Quicken Loans Arena Cleveland, OH"
2013-01-04,485,Syracuse,3,Norfolk,0,Final ,"Norfolk Scope Norfolk, VA"
2013-01-04,483,Texas,2,Houston,1,Final ,"Toyota Center Houston, TX"
2013-01-04,487,Peoria,0,San Antonio,3,Final ,"AT&T Center San Antonio, TX"
2013-01-04,478,Rochester,5,Abbotsford,2,Final ,"Abbotsford Entertainment & Sports Centre Abbotsford, BC"
2013-01-05,502,Rockford,2,Toronto,5,Final ,"Ricoh Coliseum Toronto, ON"
2013-01-05,492,Springfield,1,Albany,4,Final ,"Times Union Center Albany, NY"
2013-01-05,500,Manchester,3,St. John's,2,Final OT ,"Mile One Centre St. John's, NL"
2013-01-05,491,Connecticut,1,Adirondack,2,Final OT ,"Glens Falls Civic Center Glens Falls, NY"
2013-01-05,494,Lake Erie,3,Hamilton,2,Final SO ,"Copps Coliseum Hamilton, ON"
2013-01-05,495,Binghamton,3,Hershey,1,Final ,"Giant Center Hershey, PA"
2013-01-05,499,Bridgeport,1,Portland,2,Final ,"Cumberland County Civic Center Portland, ME"
2013-01-05,503,Worcester,0,W-B/Scranton,3,Final ,"Mohegan Sun Arena at Casey Plaza Wilkes-Barre, PA"
2013-01-05,498,Syracuse,4,Norfolk,3,Final OT ,"Norfolk Scope Norfolk, VA"
2013-01-05,493,Grand Rapids,4,Chicago,3,Final SO ,"Allstate Arena Rosemont, IL"
2013-01-05,497,Oklahoma City,3,Milwaukee,2,Final SO ,"BMO Harris Bradley Center Milwaukee, WI"
2013-01-05,501,Peoria,2,Texas,5,Final ,"Cedar Park Center Cedar Park, TX"
2013-01-05,496,San Antonio,0,Houston,1,Final ,"Toyota Center Houston, TX"
2013-01-05,490,Rochester,1,Abbotsford,3,Final ,"Abbotsford Entertainment & Sports Centre Abbotsford, BC"
2013-01-06,505,Norfolk,1,Charlotte,3,Final *,"PNC Arena Raleigh, NC"
2013-01-06,507,W-B/Scranton,0,Connecticut,2,Final ,"XL Center Hartford, CT"
2013-01-06,510,Springfield,4,Providence,1,Final ,"Dunkin' Donuts Center Providence, RI"
2013-01-06,504,Binghamton,2,Albany,5,Final ,"Times Union Center Albany, NY"
2013-01-06,509,Grand Rapids,2,Milwaukee,3,Final SO ,"BMO Harris Bradley Center Milwaukee, WI"
2013-01-06,511,Peoria,2,San Antonio,5,Final ,"AT&T Center San Antonio, TX"
2013-01-06,506,Oklahoma City,3,Chicago,6,Final ,"Allstate Arena Rosemont, IL"
2013-01-06,508,Worcester,2,Hershey,1,Final ,"Giant Center Hershey, PA"
2013-01-06,512,Houston,3,Texas,4,Final OT ,"Cedar Park Center Cedar Park, TX"
2013-01-08,513,Hershey,4,Bridgeport,3,Final OT ,"Webster Bank Arena Bridgeport, CT"
2013-01-08,515,Worcester,3,Portland,7,Final ,"Cumberland County Civic Center Portland, ME"
2013-01-08,514,Toronto,1,Hamilton,2,Final ,"Copps Coliseum Hamilton, ON"
2013-01-09,516,Syracuse,5,Rochester,3,Final ,"Blue Cross Arena Rochester, NY"
2013-01-09,518,Binghamton,3,W-B/Scranton,1,Final ,"Mohegan Sun Arena at Casey Plaza Wilkes-Barre, PA"
2013-01-09,517,Grand Rapids,6,Rockford,3,Final ,"BMO Harris Bank Center Rockford, IL"
2013-01-10,519,Lake Erie,5,San Antonio,1,Final ,"AT&T Center San Antonio, TX"
2013-01-11,522,Albany,4,Manchester,7,Final ,"Verizon Wireless Arena Manchester, NH"
2013-01-11,521,Adirondack,3,Binghamton,2,Final SO ,"Broome County Veterans Memorial Arena Binghamton, NY"
2013-01-11,525,Bridgeport,4,Providence,5,Final ,"Dunkin' Donuts Center Providence, RI"
2013-01-11,526,Hamilton,2,Rochester,5,Final ,"Blue Cross Arena Rochester, NY"
2013-01-11,532,Hershey,0,W-B/Scranton,1,Final ,"Mohegan Sun Arena at Casey Plaza Wilkes-Barre, PA"
2013-01-11,530,Norfolk,2,Syracuse,3,Final SO ,"Onondaga County War Memorial Arena Syracuse, NY"
2013-01-11,533,Springfield,3,Worcester,4,Final OT ,"DCU Center Worcester, MA"
2013-01-11,523,Charlotte,7,Oklahoma City,0,Final ,"Cox Convention Center Oklahoma City, OK"
2013-01-11,524,Milwaukee,2,Peoria,5,Final ,"Carver Arena Peoria, IL"
2013-01-11,527,Grand Rapids,2,Rockford,5,Final ,"BMO Harris Bank Center Rockford, IL"
2013-01-11,528,Lake Erie,2,San Antonio,4,Final ,"AT&T Center San Antonio, TX"
2013-01-11,531,Houston,1,Texas,4,Final ,"Cedar Park Center Cedar Park, TX"
2013-01-11,520,Chicago,3,Abbotsford,1,Final ,"Abbotsford Entertainment & Sports Centre Abbotsford, BC"
2013-01-12,535,Worcester,1,Albany,4,Final ,"Times Union Center Albany, NY"
2013-01-12,544,Toronto,6,St. John's,2,Final ,"Mile One Centre St. John's, NL"
2013-01-12,537,Portland,6,Bridgeport,3,Final ,"Webster Bank Arena Bridgeport, CT"
2013-01-12,538,Peoria,3,Grand Rapids,2,Final OT ,"Van Andel Arena Grand Rapids, MI"
2013-01-12,539,Connecticut,3,Hershey,4,Final SO ,"Giant Center Hershey, PA"
2013-01-12,543,Providence,2,Springfield,4,Final ,"MassMutual Center Springfield, MA"
2013-01-12,536,Norfolk,2,Binghamton,4,Final ,"Broome County Veterans Memorial Arena Binghamton, NY"
2013-01-12,547,Adirondack,1,W-B/Scranton,2,Final ,"Mohegan Sun Arena at Casey Plaza Wilkes-Barre, PA"
2013-01-12,545,Rochester,4,Syracuse,1,Final ,"Onondaga County War Memorial Arena Syracuse, NY"
2013-01-12,541,Rockford,2,Milwaukee,1,Final OT ,"BMO Harris Bradley Center Milwaukee, WI"
2013-01-12,542,Charlotte,4,Oklahoma City,3,Final OT ,"Cox Convention Center Oklahoma City, OK"
2013-01-12,546,San Antonio,1,Texas,3,Final ,"Cedar Park Center Cedar Park, TX"
2013-01-12,540,Lake Erie,3,Houston,2,Final ,"Toyota Center Houston, TX"
2013-01-12,534,Chicago,1,Abbotsford,0,Final ,"Abbotsford Entertainment & Sports Centre Abbotsford, BC"
2013-01-13,529,Toronto,2,St. John's,4,Final *,"Mile One Centre St. John's, NL"
2013-01-13,554,Portland,3,Worcester,1,Final ,"DCU Center Worcester, MA"
2013-01-13,553,Manchester,1,Providence,2,Final ,"Dunkin' Donuts Center Providence, RI"
2013-01-13,548,Bridgeport,5,Albany,4,Final *,"Boardwalk Hall Atlantic City, NJ"
2013-01-13,549,Connecticut,0,Hershey,5,Final ,"Giant Center Hershey, PA"
2013-01-13,552,Texas,3,Oklahoma City,0,Final ,"Cox Convention Center Oklahoma City, OK"
2013-01-13,551,Peoria,3,Milwaukee,2,Final SO ,"BMO Harris Bradley Center Milwaukee, WI"
2013-01-13,550,Charlotte,2,Houston,1,Final OT ,"Toyota Center Houston, TX"
2013-01-15,556,Springfield,7,Manchester,5,Final ,"Verizon Wireless Arena Manchester, NH"
2013-01-15,558,Connecticut,6,Portland,1,Final ,"Cumberland County Civic Center Portland, ME"
2013-01-15,557,W-B/Scranton,4,Norfolk,2,Final ,"Norfolk Scope Norfolk, VA"
2013-01-15,555,Hamilton,1,Abbotsford,3,Final ,"Abbotsford Entertainment & Sports Centre Abbotsford, BC"
2013-01-16,561,Grand Rapids,0,Charlotte,1,Final ,"Time Warner Cable Arena Charlotte, NC"
2013-01-16,563,Hershey,3,Worcester,2,Final SO ,"DCU Center Worcester, MA"
2013-01-16,560,Rochester,1,Binghamton,5,Final ,"Broome County Veterans Memorial Arena Binghamton, NY"
2013-01-16,562,Texas,1,Chicago,4,Final ,"Allstate Arena Rosemont, IL"
2013-01-16,559,Hamilton,1,Abbotsford,2,Final SO ,"Abbotsford Entertainment & Sports Centre Abbotsford, BC"
2013-01-17,564,Grand Rapids,5,Charlotte,3,Final ,"Time Warner Cable Arena Charlotte, NC"
2013-01-18,565,Albany,4,Adirondack,3,Final ,"Glens Falls Civic Center Glens Falls, NY"
2013-01-18,568,Lake Erie,3,Hershey,2,Final ,"Giant Center Hershey, PA"
2013-01-18,574,Connecticut,2,Springfield,4,Final ,"MassMutual Center Springfield, MA"
